onset	duration	RT	Trial_type	Response	SSD
0.0703	0.5171	962	Go	correct	n/a
5.0577	0.517	0	Stop	succesful_stop	200
9.5613	0.5171	866	Go	correct	n/a
13.5645	0.5171	0	Stop	succesful_stop	250
17.5677	0.5171	975	Go	correct	n/a
24.0896	0.5171	735	Go	correct	n/a
33.5806	0.5171	991	Go	correct	n/a
36.0993	0.5171	1063	Go	correct	n/a
40.5862	0.5171	863	Go	correct	n/a
44.1057	0.5171	749	Go	correct	n/a
48.5926	0.5171	974	Go	correct	n/a
52.1121	0.5171	0	Stop	succesful_stop	300
61.6031	0.5171	0	Stop	succesful_stop	350
69.6095	0.5171	0	Stop	succesful_stop	400
72.1282	0.5171	0	Stop	succesful_stop	450
81.6192	0.5171	0	Stop	succesful_stop	500
88.6248	0.5171	1170	Go	correct	n/a
93.1284	0.5171	0	Stop	succesful_stop	550
97.1317	0.517	1117	Go	correct	n/a
100.6345	0.5171	0	Stop	succesful_stop	600
104.154	0.5171	0	Go	omission	n/a
110.6425	0.5171	982	Go	correct	n/a
114.6457	0.5171	1262	Go	correct	n/a
119.1494	0.517	1205	Go	correct	n/a
123.1526	0.5171	1391	Go	correct	n/a
127.1558	0.5171	1404	Go	correct	n/a
131.6594	0.5171	0	Stop	succesful_stop	650
134.6618	0.5171	0	Stop	succesful_stop	700
139.1654	0.5171	1426	Go	correct	n/a
143.6691	0.517	0	Go	omission	n/a
149.6739	0.5171	871	Go	correct	n/a
156.1958	0.5171	0	Stop	succesful_stop	750
160.199	0.5171	2173	Go	correct	n/a
169.1896	0.5171	0	Stop	succesful_stop	800
173.1928	0.5171	0	Stop	succesful_stop	850
180.6988	0.5171	1231	Go	correct	n/a
185.7028	0.5171	0	Stop	succesful_stop	900
189.2057	0.517	1669	Go	correct	n/a
193.7093	0.5171	0	Stop	succesful_stop	950
196.7117	0.5171	0	Stop	succesful_stop	1000
200.2312	0.5171	1425	Go	correct	n/a
205.7189	0.5171	966	Go	correct	n/a
208.2376	0.5171	1196	Go	correct	n/a
212.2408	0.5171	898	Go	correct	n/a
216.7278	0.5171	951	Go	correct	n/a
220.2473	0.5171	758	Go	correct	n/a
225.2346	0.5171	776	Go	correct	n/a
229.7382	0.5171	610	Go	correct	n/a
232.2569	0.5171	1303	Go	Incorrect	n/a
237.2443	0.5171	973	Go	correct	n/a
241.7479	0.5171	790	Go	correct	n/a
245.2507	0.5171	767	Go	correct	n/a
249.2539	0.5171	747	Stop	Failed_stop	1050
252.7567	0.5171	873	Stop	Failed_stop	1100
257.2604	0.517	1348	Go	correct	n/a
261.2636	0.5171	1265	Go	correct	n/a
265.7672	0.5171	1004	Go	correct	n/a
269.27	0.5171	1312	Go	correct	n/a
273.7736	0.5171	0	Stop	succesful_stop	1150
276.776	0.5171	0	Go	omission	n/a
283.2813	0.517	1134	Stop	Failed_stop	1200
287.2845	0.5171	1453	Go	correct	n/a
291.7881	0.5171	1256	Stop	Failed_stop	1250
294.3068	0.5171	1375	Go	correct	n/a
299.7945	0.5171	1143	Go	correct	n/a
302.797	0.517	2283	Go	correct	n/a
306.8002	0.5171	1055	Go	correct	n/a
310.3197	0.517	1029	Stop	Failed_stop	1300
314.3229	0.5171	1465	Go	correct	n/a
318.3261	0.5171	1317	Stop	Failed_stop	1350
323.3134	0.5171	1260	Stop	Failed_stop	1400
326.8163	0.517	1608	Go	correct	n/a
330.8195	0.5171	908	Go	Incorrect	n/a
334.8227	0.5171	986	Stop	Failed_stop	1450
338.3422	0.5171	1336	Stop	Failed_stop	1500
343.3295	0.5171	802	Stop	Failed_stop	1550
347.8331	0.5171	2226	Go	correct	n/a
351.8364	0.517	0	Go	omission	n/a
357.3408	0.5171	1095	Go	correct	n/a
361.8444	0.5171	0	Stop	succesful_stop	1600
365.3472	0.5171	1089	Go	Incorrect	n/a
368.85	0.5171	1792	Stop	Failed_stop	1650
377.3569	0.5171	1977	Go	Incorrect	n/a
381.3601	0.5171	0	Go	omission	n/a
386.8645	0.5171	0	Go	omission	n/a
393.3697	0.5171	1091	Stop	Failed_stop	1700
397.8734	0.517	0	Go	omission	n/a
402.3937	0.517	2667	Go	correct	n/a
407.8814	0.5171	0	Stop	succesful_stop	1750
410.4001	0.5171	2303	Stop	Failed_stop	1800
415.3874	0.5171	0	Go	omission	n/a
420.8919	0.517	0	Go	omission	n/a
426.8967	0.5171	0	Go	omission	n/a
432.4178	0.5171	0	Go	omission	n/a
439.9071	0.5171	1829	Go	correct	n/a
442.9096	0.517	0	Stop	succesful_stop	1850
447.4132	0.5171	1966	Stop	Failed_stop	1900
450.4323	0.517	0	Stop	succesful_stop	1950
459.4228	0.5171	1712	Stop	Failed_stop	2000
463.9264	0.5171	0	Stop	succesful_stop	2050
467.9297	0.517	0	Go	omission	n/a
472.9337	0.5171	1557	Go	correct	n/a
476.9369	0.5171	2205	Go	correct	n/a
480.4564	0.5171	2140	Go	correct	n/a
485.4437	0.5171	2130	Go	correct	n/a
488.4628	0.5171	1339	Stop	Failed_stop	2100
492.9498	0.517	2257	Go	correct	n/a
496.953	0.5171	2751	Go	correct	n/a
501.4566	0.5171	2300	Stop	Failed_stop	2150
509.9634	0.5171	0	Stop	succesful_stop	2200
513.4663	0.517	1580	Go	correct	n/a
516.9691	0.517	2024	Stop	Failed_stop	2250
520.9723	0.5171	1547	Go	correct	n/a
525.4759	0.5171	1124	Stop	Failed_stop	2300
529.4791	0.5171	1495	Stop	Failed_stop	2350
532.9819	0.5171	990	Go	correct	n/a
537.986	0.517	1293	Go	correct	n/a
541.4888	0.517	1588	Stop	Failed_stop	2400
544.9916	0.5171	2361	Go	correct	n/a
549.9956	0.5171	1063	Go	correct	n/a
553.9988	0.5171	2214	Go	correct	n/a
557.0012	0.5171	1933	Go	correct	n/a
561.5049	0.517	1547	Go	correct	n/a
564.5239	0.5171	2447	Go	correct	n/a
570.0117	0.5171	1521	Stop	Failed_stop	2450
573.0141	0.5171	1650	Go	correct	n/a
576.5336	0.5171	1595	Go	correct	n/a
581.0205	0.5171	1404	Go	correct	n/a
586.0246	0.517	0	Go	omission	n/a
591.529	0.5171	2071	Go	correct	n/a
596.0326	0.5171	1555	Go	correct	n/a
600.0358	0.5171	1755	Go	correct	n/a
603.0382	0.5171	0	Go	omission	n/a
610.0439	0.517	1097	Stop	Failed_stop	2500
614.0471	0.5171	1316	Go	correct	n/a
617.5499	0.5171	0	Go	omission	n/a
624.0551	0.5171	1096	Go	correct	n/a
631.5612	0.517	231	Go	Incorrect	n/a
636.0648	0.5171	1609	Go	Incorrect	n/a
639.0672	0.5171	1450	Go	correct	n/a
644.0712	0.5171	0	Go	omission	n/a
650.076	0.5171	656	Go	Incorrect	n/a
657.5821	0.517	857	Go	correct	n/a
665.5885	0.5171	1257	Go	correct	n/a
669.0913	0.5171	1453	Go	correct	n/a
