onset	duration	Stim
16.046	1.018	Face
18.048	1.018	Face
20.048	1.002	Face
22.051	1.018	Face
24.053	1.018	Face
26.054	1.017	Face
28.054	1.002	Face
30.057	1.018	Face
44.152	1.018	Object
46.152	1.002	Object
48.155	1.018	Object
50.157	1.017	Object
52.159	1.017	Object
54.16	1.018	Object
56.162	1.018	Object
58.163	1.018	Object
72.241	1.018	House
74.243	1.018	House
76.245	1.018	House
78.246	1.018	House
80.248	1.018	House
82.249	1.018	House
84.251	1.018	House
86.253	1.018	House
100.331	1.018	Scrambled
102.332	1.018	Scrambled
104.334	1.018	Scrambled
106.335	1.018	Scrambled
108.337	1.018	Scrambled
110.339	1.018	Scrambled
112.34	1.017	Scrambled
114.342	1.018	Scrambled
128.436	1.018	House
130.438	1.018	House
132.44	1.018	House
134.441	1.017	House
136.443	1.017	House
138.445	1.018	House
140.446	1.018	House
142.448	1.018	House
156.559	1.018	Face
158.561	1.018	Face
160.562	1.018	Face
162.564	1.017	Face
164.566	1.017	Face
166.567	1.018	Face
168.569	1.018	Face
170.57	1.018	Face
184.665	1.018	Scrambled
186.667	1.017	Scrambled
188.668	1.017	Scrambled
190.67	1.018	Scrambled
192.671	1.018	Scrambled
194.673	1.018	Scrambled
196.675	1.018	Scrambled
198.676	1.018	Scrambled
212.771	1.018	Object
214.773	1.018	Object
216.774	1.018	Object
218.776	1.018	Object
220.777	1.018	Object
222.779	1.018	Object
224.781	1.018	Object
226.782	1.018	Object
240.843	1.018	Object
242.845	1.018	Object
244.847	1.018	Object
246.848	1.018	Object
248.85	1.017	Object
250.852	1.018	Object
252.853	1.018	Object
254.855	1.018	Object
268.933	1.017	Scrambled
270.934	1.018	Scrambled
272.936	1.018	Scrambled
274.938	1.018	Scrambled
276.939	1.018	Scrambled
278.941	1.018	Scrambled
280.942	1.018	Scrambled
282.944	1.018	Scrambled
296.989	1.018	Face
298.99	1.017	Face
300.992	1.017	Face
302.993	1.018	Face
304.995	1.018	Face
306.997	1.018	Face
308.998	1.018	Face
311	1.018	Face
325.111	1.018	House
327.113	1.017	House
329.114	1.017	House
331.116	1.018	House
333.118	1.018	House
335.119	1.018	House
337.121	1.018	House
339.122	1.018	House
353.234	1.018	Scrambled
355.235	1.017	Scrambled
357.237	1.017	Scrambled
359.239	1.017	Scrambled
361.24	1.018	Scrambled
363.242	1.018	Scrambled
365.243	1.018	Scrambled
367.245	1.018	Scrambled
381.356	1.018	House
383.358	1.018	House
385.36	1.017	House
387.361	1.017	House
389.363	1.018	House
391.364	1.018	House
393.364	1.002	House
395.368	1.018	House
409.479	1.018	Object
411.481	1.018	Object
413.482	1.017	Object
415.484	1.018	Object
417.485	1.018	Object
419.487	1.018	Object
421.489	1.018	Object
423.49	1.018	Object
437.568	1.018	Face
439.57	1.018	Face
441.571	1.018	Face
443.573	1.018	Face
445.575	1.018	Face
447.576	1.018	Face
449.578	1.018	Face
451.579	1.018	Face
