onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
1.0167	1.6347	bA	Correct	1.63	wl.l	0.7125	0.5429	0.1696	60	3.0107	0.0161	8e-04
5.0367	1.251	Ae	Correct	1.248	ww	0.7125	0.6892	0.0233	20	3.0107	0.0161	8e-04
9.0567	1.2177	Ef	Correct	1.212	wl.l	0.6892	0.56	0.1292	20	3.0107	0.0161	8e-04
13.0767	1.2177	fE	Correct	1.208	wl.l	0.6892	0.56	0.1292	20	3.0107	0.0161	8e-04
16.5957	1.3678	Eb	Correct	1.357	wl.u	0.6892	0.5429	0.1463	40	3.0107	0.0161	8e-04
20.6157	0.6339	dF	Correct	0.631	ll	0.56	0.5935	-0.0335	10	3.0107	0.0161	8e-04
24.1527	1.1509	eA	inCorrect	1.138	ww	0.6892	0.7125	-0.0233	20	3.0107	0.0161	8e-04
29.1727	1.5512	Cf	Correct	1.537	wl.u	0.6964	0.56	0.1364	30	3.0107	0.0161	8e-04
32.2087	1.6179	Cb	Correct	1.605	wl.u	0.6964	0.5429	0.1535	50	3.0107	0.0161	8e-04
36.2457	2.0517	dA	inCorrect	2.043	wl.u	0.5935	0.7125	-0.119	50	3.0107	0.0161	8e-04
41.2657	2.2185	fE	inCorrect	2.209	wl.l	0.56	0.6892	-0.1292	20	3.0107	0.0161	8e-04
44.7857	2.0016	Ce	Correct	1.984	ww	0.6964	0.6892	0.0072	10	3.0107	0.0161	8e-04
49.3057	1.0175	Ac	inCorrect	1.009	ww	0.6964	0.7125	-0.0161	10	3.0107	0.0161	8e-04
53.3257	1.251	bD	Correct	1.237	ll	0.5935	0.5429	0.0506	10	3.0107	0.0161	8e-04
57.3457	1.1343	dE	inCorrect	1.125	wl.u	0.5935	0.6892	-0.0957	30	3.0107	0.0161	8e-04
61.3657	1.2344	dF	inCorrect	1.22	ll	0.5935	0.56	0.0335	10	3.0107	0.0161	8e-04
64.4017	1.9849	Ab	Correct	1.971	wl.l	0.7125	0.5429	0.1696	60	3.0107	0.0161	8e-04
68.4377	2.3018	Ae	Correct	2.296	ww	0.7125	0.6892	0.0233	20	3.0107	0.0161	8e-04
72.9577	2.2518	Cd	inCorrect	2.244	wl.l	0.5935	0.6964	-0.1029	40	3.0107	0.0161	8e-04
76.9777	1.5846	Ef	inCorrect	1.572	wl.l	0.56	0.6892	-0.1292	20	3.0107	0.0161	8e-04
80.9977	1.3844	eC	inCorrect	1.378	ww	0.6892	0.6964	-0.0072	10	3.0107	0.0161	8e-04
85.0177	1.5679	fE	inCorrect	1.561	wl.l	0.56	0.6892	-0.1292	20	3.0107	0.0161	8e-04
89.5377	2.3352	bE	inCorrect	2.329	wl.u	0.5429	0.6892	-0.1463	40	3.0107	0.0161	8e-04
93.5577	1.3677	Cb	Correct	1.361	wl.u	0.6964	0.5429	0.1535	50	3.0107	0.0161	8e-04
101.0807	1.4178	eC	inCorrect	1.41	ww	0.6892	0.6964	-0.0072	10	3.0107	0.0161	8e-04
