onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.0493	0.7172	Cf	Correct	0.7	wl.u	0.9354	0.7656	0.1698	30	6.4516	0.201	0.0524
4.5673	0.9872	fC	Correct	0.977	wl.u	0.9354	0.7656	0.1698	30	6.4516	0.201	0.0524
9.0903	1.2843	bD	Correct	1.266	ll	0.5249	0.553	-0.0281	10	6.4516	0.201	0.0524
12.1423	1.201	Ab	Correct	1.187	wl.l	0.9661	0.553	0.4131	60	6.4516	0.201	0.0524
16.6633	1.2677	bF	inCorrect	1.255	ll	0.553	0.7656	-0.2126	20	6.4516	0.201	0.0524
20.6833	1.201	fA	Correct	1.194	wl.u	0.9661	0.7656	0.2005	40	6.4516	0.201	0.0524
24.7023	1.5346	Af	Correct	1.528	wl.u	0.9661	0.7656	0.2005	40	6.4516	0.201	0.0524
28.2393	1.2677	Ad	Correct	1.262	wl.u	0.9661	0.5249	0.4412	50	6.4516	0.201	0.0524
32.7593	0.784	eA	inCorrect	0.781	ww	0.8923	0.9661	-0.0738	20	6.4516	0.201	0.0524
37.2793	1.618	bD	inCorrect	1.615	ll	0.553	0.5249	0.0281	10	6.4516	0.201	0.0524
40.3153	0.7339	Eb	Correct	0.732	wl.u	0.8923	0.553	0.3393	40	6.4516	0.201	0.0524
45.3193	0.7673	Cd	Correct	0.755	wl.l	0.9354	0.5249	0.4105	40	6.4516	0.201	0.0524
49.3393	0.8006	Ed	Correct	0.782	wl.u	0.8923	0.5249	0.3674	30	6.4516	0.201	0.0524
52.3913	1.3845	Db	Correct	1.377	ll	0.5249	0.553	-0.0281	10	6.4516	0.201	0.0524
56.4283	1.4178	dC	Correct	1.401	wl.l	0.9354	0.5249	0.4105	40	6.4516	0.201	0.0524
64.4683	0.6338	Cf	Correct	0.631	wl.u	0.9354	0.7656	0.1698	30	6.4516	0.201	0.0524
72.5083	0.6338	bD	inCorrect	0.618	ll	0.553	0.5249	0.0281	10	6.4516	0.201	0.0524
77.5283	1.2177	Ae	inCorrect	1.205	ww	0.8923	0.9661	-0.0738	20	6.4516	0.201	0.0524
81.5483	0.9507	bC	Correct	0.948	wl.u	0.9354	0.553	0.3824	50	6.4516	0.201	0.0524
85.5683	1.7847	bD	Correct	1.777	ll	0.5249	0.553	-0.0281	10	6.4516	0.201	0.0524
89.0883	0.9007	eA	inCorrect	0.89	ww	0.8923	0.9661	-0.0738	20	6.4516	0.201	0.0524
92.6243	0.8007	bA	Correct	0.783	wl.l	0.9661	0.553	0.4131	60	6.4516	0.201	0.0524
96.6603	1.0342	fA	Correct	1.026	wl.u	0.9661	0.7656	0.2005	40	6.4516	0.201	0.0524
101.1813	1.1509	Db	Correct	1.141	ll	0.5249	0.553	-0.0281	10	6.4516	0.201	0.0524
