onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
1.0342	1.4489	AB	A	Correct	1.448	2.7831	0.5029	1	0.0781	0.9219	0.4277	12	6.4516	0.201	0.0524
9.0406	1.0175	BA	A	Correct	1.005	10.3583	0.5171	1	0.0624	0.9376	0.4277	12	6.4516	0.201	0.0524
13.0605	1.3845	FE	E	Correct	1.381	14.7452	0.5171	-1	-0.8556	0.8556	0.7442	56	6.4516	0.201	0.0524
16.0963	0.7506	CD	C	Correct	0.733	17.1471	0.5171	1	0.2088	0.7912	0.5204	34	6.4516	0.201	0.0524
20.6165	0.684	EF	E	Correct	0.68	21.6007	0.5171	1	0.1892	0.8108	0.7442	56	6.4516	0.201	0.0524
25.1369	0.6672	EF	E	Correct	0.664	26.1043	0.5171	-1	-0.8488	0.8488	0.7442	56	6.4516	0.201	0.0524
29.6572	0.8173	FE	F	Incorrect	0.81	30.7747	0.5171	1	0.2558	0.7442	0.8044	56	6.4516	0.201	0.0524
36.1958	1.0508	FE	E	Correct	1.048	37.5468	0.5171	1	0.1956	0.8044	0.7956	56	6.4516	0.201	0.0524
40.7161	1.0508	FE	E	Correct	1.032	42.0505	0.517	-1	-0.8437	0.8437	0.7956	56	6.4516	0.201	0.0524
44.7526	1.151	DC	C	Correct	1.135	46.2038	0.5171	1	0.1668	0.8332	0.5204	34	6.4516	0.201	0.0524
49.2729	1.3845	FE	E	Correct	1.377	50.9576	0.5171	1	0.2005	0.7995	0.7956	56	6.4516	0.201	0.0524
53.2928	0.8007	EF	F	Incorrect	0.785	54.3937	0.5171	-1	-0.7956	0.7956	0.8398	56	6.4516	0.201	0.0524
56.8123	0.7006	CD	C	Correct	0.696	57.8131	0.5171	1	0.1333	0.8667	0.5204	34	6.4516	0.201	0.0524
61.833	0.9341	DC	C	Correct	0.93	63.0673	0.5171	-1	-0.8935	0.8935	0.5204	34	6.4516	0.201	0.0524
64.3684	0.9341	BA	A	Correct	0.924	65.6027	0.5171	1	0.0498	0.9502	0.4277	12	6.4516	0.201	0.0524
68.8887	0.8173	CD	C	Correct	0.802	70.0062	0.5171	-1	-0.8467	0.8467	0.5204	34	6.4516	0.201	0.0524
73.409	0.5838	CD	C	Correct	0.575	74.293	0.5171	1	0.1977	0.8023	0.5204	34	6.4516	0.201	0.0524
76.4447	1.7181	EF	E	Correct	1.71	78.463	0.5171	-1	-0.8398	0.8398	0.7539	56	6.4516	0.201	0.0524
80.4813	1.9683	BA	A	Correct	1.953	82.7498	0.5171	1	0.0398	0.9602	0.4277	12	6.4516	0.201	0.0524
85.502	0.8841	BA	A	Correct	0.866	86.6696	0.5171	1	0.0318	0.9682	0.4277	12	6.4516	0.201	0.0524
89.0215	1.5012	AB	A	Correct	1.489	90.823	0.517	1	0.0254	0.9746	0.4277	12	6.4516	0.201	0.0524
93.0414	0.834	BA	A	Correct	0.821	94.1757	0.517	1	0.0203	0.9797	0.4277	12	6.4516	0.201	0.0524
96.5776	1.4845	FE	E	Correct	1.477	98.3623	0.5171	-1	-0.7958	0.7958	0.7539	56	6.4516	0.201	0.0524
101.5983	1.9849	BA	A	Correct	1.982	103.8834	0.5171	1	0.0162	0.9838	0.4277	12	6.4516	0.201	0.0524
105.1178	1.1676	AB	A	Correct	1.152	106.5856	0.5171	1	0.013	0.987	0.4277	12	6.4516	0.201	0.0524
109.1377	0.9674	BA	A	Correct	0.95	110.4054	0.517	1	0.0104	0.9896	0.4277	12	6.4516	0.201	0.0524
114.1584	1.4678	DC	C	Correct	1.46	115.9265	0.517	1	0.1579	0.8421	0.5204	34	6.4516	0.201	0.0524
117.6779	1.3677	BA	A	Correct	1.36	119.3459	0.5171	1	0.0083	0.9917	0.4277	12	6.4516	0.201	0.0524
126.2014	0.7673	BA	A	Correct	0.75	127.2689	0.5171	1	0.0066	0.9934	0.4277	12	6.4516	0.201	0.0524
129.2205	0.7506	CD	C	Correct	0.745	130.2713	0.5171	-1	-0.8738	0.8738	0.5204	34	6.4516	0.201	0.0524
134.2412	1.0675	DC	C	Correct	1.051	135.6089	0.5171	-1	-0.828	0.828	0.5204	34	6.4516	0.201	0.0524
138.2611	0.934	DC	C	Correct	0.918	139.4954	0.5171	-1	-0.7846	0.7846	0.5204	34	6.4516	0.201	0.0524
145.7838	1.3511	EF	E	Correct	1.335	147.4351	0.5171	1	0.2459	0.7541	0.7539	56	6.4516	0.201	0.0524
148.8195	0.784	CD	C	Correct	0.775	149.9037	0.5171	1	0.2565	0.7435	0.5204	34	6.4516	0.201	0.0524
153.3398	0.8841	BA	A	Correct	0.877	154.5241	0.5171	1	0.0053	0.9947	0.4277	12	6.4516	0.201	0.0524
158.3605	1.1343	BA	A	Correct	1.129	159.795	0.5171	-1	-0.9958	0.9958	0.4277	12	6.4516	0.201	0.0524
161.3796	0.8507	BA	A	Correct	0.845	162.5306	0.517	1	0.0564	0.9436	0.4277	12	6.4516	0.201	0.0524
164.9158	1.0175	EF	E	Correct	1.001	166.2335	0.5171	1	0.1965	0.8035	0.7539	56	6.4516	0.201	0.0524
168.9524	1.668	BA	A	Correct	1.663	170.9206	0.5171	1	0.0451	0.9549	0.4277	12	6.4516	0.201	0.0524
173.4727	1.2343	DC	D	Incorrect	1.217	175.0072	0.5171	1	0.4796	0.5204	0.7951	34	6.4516	0.201	0.0524
177.993	1.2176	FE	E	Correct	1.203	179.5109	0.517	1	0.157	0.843	0.7539	56	6.4516	0.201	0.0524
182.5133	2.1183	BA	A	Correct	2.11	184.9319	0.1001	1	0.036	0.964	0.4277	12	6.4516	0.201	0.0524
186.0328	1.0341	FE	E	Correct	1.024	187.3672	0.517	1	0.1254	0.8746	0.7539	56	6.4516	0.201	0.0524
189.5523	0.934	EF	E	Correct	0.922	190.7866	0.5171	1	0.1002	0.8998	0.7539	56	6.4516	0.201	0.0524
193.5721	1.2344	AB	B	Incorrect	1.218	195.1067	0.5171	-1	-0.4277	0.4277	0.9712	12	6.4516	0.201	0.0524
198.5928	0.9175	CD	D	Incorrect	0.905	199.8105	0.5171	-1	-0.6168	0.6168	0.7951	34	6.4516	0.201	0.0524
