onset	duration	Stim
16.036	1.018	Face
18.037	1.017	Face
20.037	1.002	Face
22.04	1.018	Face
24.04	1.002	Face
26.044	1.018	Face
28.044	1.002	Face
30.047	1.018	Face
44.158	1.018	Object
46.158	1.002	Object
48.161	1.017	Object
50.163	1.018	Object
52.165	1.017	Object
54.166	1.018	Object
56.168	1.018	Object
58.169	1.018	Object
72.281	1.018	House
74.282	1.018	House
76.284	1.018	House
78.286	1.018	House
80.287	1.017	House
82.289	1.017	House
84.29	1.018	House
86.292	1.018	House
100.387	1.018	Scrambled
102.388	1.018	Scrambled
104.39	1.018	Scrambled
106.392	1.017	Scrambled
108.393	1.017	Scrambled
110.395	1.018	Scrambled
112.396	1.018	Scrambled
114.398	1.018	Scrambled
128.493	1.018	House
130.494	1.018	House
132.496	1.017	House
134.497	1.017	House
136.499	1.018	House
138.501	1.018	House
140.502	1.018	House
142.504	1.018	House
156.598	1.018	Face
158.6	1.017	Face
160.602	1.017	Face
162.603	1.018	Face
164.605	1.018	Face
166.607	1.018	Face
168.608	1.018	Face
170.61	1.018	Face
184.704	1.017	Scrambled
186.706	1.017	Scrambled
188.708	1.018	Scrambled
190.709	1.018	Scrambled
192.711	1.018	Scrambled
194.712	1.018	Scrambled
196.714	1.018	Scrambled
198.716	1.018	Scrambled
212.827	1.018	Object
214.829	1.017	Object
216.83	1.017	Object
218.832	1.017	Object
220.833	1.018	Object
222.835	1.018	Object
224.837	1.018	Object
226.838	1.018	Object
240.95	1.018	Object
242.951	1.018	Object
244.953	1.018	Object
246.954	1.017	Object
248.956	1.017	Object
250.958	1.018	Object
252.959	1.018	Object
254.961	1.018	Object
269.072	1.018	Scrambled
271.074	1.018	Scrambled
273.075	1.018	Scrambled
275.077	1.018	Scrambled
277.079	1.018	Scrambled
279.08	1.017	Scrambled
281.082	1.017	Scrambled
283.083	1.018	Scrambled
297.195	1.018	Face
299.196	1.018	Face
301.198	1.018	Face
303.2	1.018	Face
305.201	1.018	Face
307.203	1.018	Face
309.204	1.017	Face
311.206	1.017	Face
325.317	1.018	House
327.319	1.018	House
329.321	1.018	House
331.322	1.018	House
333.324	1.018	House
335.325	1.018	House
337.327	1.018	House
339.329	1.018	House
353.423	1.018	Scrambled
355.425	1.018	Scrambled
357.426	1.018	Scrambled
359.428	1.018	Scrambled
361.43	1.018	Scrambled
363.431	1.018	Scrambled
365.433	1.018	Scrambled
367.435	1.017	Scrambled
381.546	1.018	House
383.547	1.018	House
385.549	1.018	House
387.551	1.018	House
389.552	1.018	House
391.554	1.018	House
393.555	1.018	House
395.557	1.018	House
409.652	1.018	Object
411.653	1.018	Object
413.655	1.018	Object
415.657	1.018	Object
417.658	1.018	Object
419.66	1.018	Object
421.661	1.018	Object
423.663	1.018	Object
437.741	1.018	Face
439.743	1.018	Face
441.744	1.018	Face
443.746	1.018	Face
445.747	1.017	Face
447.749	1.017	Face
449.751	1.018	Face
451.752	1.018	Face
