onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.533	1.4178	fC	Correct	1.405	wl.u	0.9354	0.7656	0.1698	30	6.4516	0.201	0.0524
8.553	0.821	Af	inCorrect	0.813	wl.u	0.7656	0.9661	-0.2005	40	6.4516	0.201	0.0524
12.576	1.2844	bC	Correct	1.271	wl.u	0.9354	0.553	0.3824	50	6.4516	0.201	0.0524
17.097	1.0675	Ed	Correct	1.063	wl.u	0.8923	0.5249	0.3674	30	6.4516	0.201	0.0524
21.116	1.3344	fE	Correct	1.327	wl.l	0.8923	0.7656	0.1267	20	6.4516	0.201	0.0524
24.152	1.0175	Ce	Correct	1.004	ww	0.9354	0.8923	0.0431	10	6.4516	0.201	0.0524
29.173	1.6013	Db	Correct	1.595	ll	0.5249	0.553	-0.0281	10	6.4516	0.201	0.0524
32.692	2.7188	fA	Correct	2.708	wl.u	0.9661	0.7656	0.2005	40	6.4516	0.201	0.0524
36.229	1.7847	dC	Correct	1.772	wl.l	0.9354	0.5249	0.4105	40	6.4516	0.201	0.0524
40.749	1.2343	Ac	inCorrect	1.228	ww	0.9354	0.9661	-0.0307	10	6.4516	0.201	0.0524
45.269	1.3844	dE	Correct	1.382	wl.u	0.8923	0.5249	0.3674	30	6.4516	0.201	0.0524
48.305	1.5513	bA	Correct	1.544	wl.l	0.9661	0.553	0.4131	60	6.4516	0.201	0.0524
52.342	0.784	eC	Correct	0.769	ww	0.9354	0.8923	0.0431	10	6.4516	0.201	0.0524
57.362	1.4345	Fb	Correct	1.427	ll	0.7656	0.553	0.2126	20	6.4516	0.201	0.0524
61.382	0.8507	Ce	Correct	0.839	ww	0.9354	0.8923	0.0431	10	6.4516	0.201	0.0524
65.402	2.2351	bF	Correct	2.233	ll	0.7656	0.553	0.2126	20	6.4516	0.201	0.0524
68.438	0.834	cA	inCorrect	0.821	ww	0.9354	0.9661	-0.0307	10	6.4516	0.201	0.0524
73.459	2.7021	Af	Correct	2.688	wl.u	0.9661	0.7656	0.2005	40	6.4516	0.201	0.0524
76.494	1.5346	Fd	inCorrect	1.517	ll	0.5249	0.7656	-0.2407	10	6.4516	0.201	0.0524
80.531	0.9508	eC	Correct	0.937	ww	0.9354	0.8923	0.0431	10	6.4516	0.201	0.0524
85.552	1.4178	fE	Correct	1.402	wl.l	0.8923	0.7656	0.1267	20	6.4516	0.201	0.0524
89.571	1.6513	fA	Correct	1.633	wl.u	0.9661	0.7656	0.2005	40	6.4516	0.201	0.0524
93.108	1.3511	Ab	Correct	1.346	wl.l	0.9661	0.553	0.4131	60	6.4516	0.201	0.0524
101.131	1.3677	bA	Correct	1.352	wl.l	0.9661	0.553	0.4131	60	6.4516	0.201	0.0524
105.651	2.869	Ad	Correct	2.862	wl.u	0.9661	0.5249	0.4412	50	6.4516	0.201	0.0524
109.171	0.9174	bC	Correct	0.903	wl.u	0.9354	0.553	0.3824	50	6.4516	0.201	0.0524
113.691	1.7847	dE	Correct	1.77	wl.u	0.8923	0.5249	0.3674	30	6.4516	0.201	0.0524
121.714	1.2009	Ad	Correct	1.194	wl.u	0.9661	0.5249	0.4412	50	6.4516	0.201	0.0524
124.75	0.934	eC	inCorrect	0.93	ww	0.8923	0.9354	-0.0431	10	6.4516	0.201	0.0524
129.27	0.9675	cA	inCorrect	0.955	ww	0.9354	0.9661	-0.0307	10	6.4516	0.201	0.0524
133.79	1.0342	Ed	Correct	1.018	wl.u	0.8923	0.5249	0.3674	30	6.4516	0.201	0.0524
136.826	1.3011	bC	Correct	1.294	wl.u	0.9354	0.553	0.3824	50	6.4516	0.201	0.0524
141.847	1.3177	dA	Correct	1.303	wl.u	0.9661	0.5249	0.4412	50	6.4516	0.201	0.0524
149.369	1.7014	Af	Correct	1.694	wl.u	0.9661	0.7656	0.2005	40	6.4516	0.201	0.0524
153.389	1.0842	bD	Correct	1.077	ll	0.5249	0.553	-0.0281	10	6.4516	0.201	0.0524
156.926	1.3844	dE	Correct	1.377	wl.u	0.8923	0.5249	0.3674	30	6.4516	0.201	0.0524
161.446	2.1684	bD	inCorrect	2.163	ll	0.553	0.5249	0.0281	10	6.4516	0.201	0.0524
165.966	1.4678	bA	Correct	1.455	wl.l	0.9661	0.553	0.4131	60	6.4516	0.201	0.0524
169.002	0.934	Eb	Correct	0.926	wl.u	0.8923	0.553	0.3393	40	6.4516	0.201	0.0524
173.038	1.4679	Fd	inCorrect	1.455	ll	0.5249	0.7656	-0.2407	10	6.4516	0.201	0.0524
177.075	0.8507	Cf	Correct	0.838	wl.u	0.9354	0.7656	0.1698	30	6.4516	0.201	0.0524
185.599	1.2677	Ad	Correct	1.256	wl.u	0.9661	0.5249	0.4412	50	6.4516	0.201	0.0524
194.122	1.2844	fE	Correct	1.277	wl.l	0.8923	0.7656	0.1267	20	6.4516	0.201	0.0524
197.158	0.8007	fA	inCorrect	0.792	wl.u	0.7656	0.9661	-0.2005	40	6.4516	0.201	0.0524
205.681	1.5179	Af	Correct	1.504	wl.u	0.9661	0.7656	0.2005	40	6.4516	0.201	0.0524
210.202	0.8507	Cb	Correct	0.839	wl.u	0.9354	0.553	0.3824	50	6.4516	0.201	0.0524
213.237	1.301	Ae	inCorrect	1.283	ww	0.8923	0.9661	-0.0738	20	6.4516	0.201	0.0524
217.758	1.3344	dF	inCorrect	1.317	ll	0.5249	0.7656	-0.2407	10	6.4516	0.201	0.0524
221.778	1.4678	dF	inCorrect	1.453	ll	0.5249	0.7656	-0.2407	10	6.4516	0.201	0.0524
225.798	0.7839	Cb	Correct	0.781	wl.u	0.9354	0.553	0.3824	50	6.4516	0.201	0.0524
230.318	0.6171	cA	inCorrect	0.612	ww	0.9354	0.9661	-0.0307	10	6.4516	0.201	0.0524
234.338	1.6346	Db	Correct	1.616	ll	0.5249	0.553	-0.0281	10	6.4516	0.201	0.0524
242.378	1.7847	bE	inCorrect	1.778	wl.u	0.553	0.8923	-0.3393	40	6.4516	0.201	0.0524
245.897	0.9674	Eb	Correct	0.95	wl.u	0.8923	0.553	0.3393	40	6.4516	0.201	0.0524
249.917	1.5847	dA	Correct	1.573	wl.u	0.9661	0.5249	0.4412	50	6.4516	0.201	0.0524
254.437	0.8007	Eb	Correct	0.783	wl.u	0.8923	0.553	0.3393	40	6.4516	0.201	0.0524
257.957	0.7006	Cb	Correct	0.689	wl.u	0.9354	0.553	0.3824	50	6.4516	0.201	0.0524
261.493	0.5505	Cf	Correct	0.533	wl.u	0.9354	0.7656	0.1698	30	6.4516	0.201	0.0524
266.013	1.2677	Ae	inCorrect	1.252	ww	0.8923	0.9661	-0.0738	20	6.4516	0.201	0.0524
270.033	0.7006	cA	inCorrect	0.69	ww	0.9354	0.9661	-0.0307	10	6.4516	0.201	0.0524
274.053	1.6847	Ad	Correct	1.672	wl.u	0.9661	0.5249	0.4412	50	6.4516	0.201	0.0524
278.573	0.6672	Cd	Correct	0.663	wl.l	0.9354	0.5249	0.4105	40	6.4516	0.201	0.0524
282.593	2.7188	Fb	Correct	2.715	ll	0.7656	0.553	0.2126	20	6.4516	0.201	0.0524
285.629	0.7005	Cb	Correct	0.687	wl.u	0.9354	0.553	0.3824	50	6.4516	0.201	0.0524
289.665	1.7681	Ad	Correct	1.751	wl.u	0.9661	0.5249	0.4412	50	6.4516	0.201	0.0524
294.186	0.9675	Ef	Correct	0.949	wl.l	0.8923	0.7656	0.1267	20	6.4516	0.201	0.0524
298.706	1.1009	Ef	Correct	1.085	wl.l	0.8923	0.7656	0.1267	20	6.4516	0.201	0.0524
302.226	1.5513	dE	Correct	1.538	wl.u	0.8923	0.5249	0.3674	30	6.4516	0.201	0.0524
306.245	0.7506	Ce	Correct	0.733	ww	0.9354	0.8923	0.0431	10	6.4516	0.201	0.0524
309.782	0.9841	bC	Correct	0.974	wl.u	0.9354	0.553	0.3824	50	6.4516	0.201	0.0524
314.302	1.6346	fA	Correct	1.63	wl.u	0.9661	0.7656	0.2005	40	6.4516	0.201	0.0524
321.841	1.4011	Ac	inCorrect	1.385	ww	0.9354	0.9661	-0.0307	10	6.4516	0.201	0.0524
329.881	1.2343	dE	Correct	1.232	wl.u	0.8923	0.5249	0.3674	30	6.4516	0.201	0.0524
337.921	1.0842	fE	Correct	1.079	wl.l	0.8923	0.7656	0.1267	20	6.4516	0.201	0.0524
342.942	1.1842	Cd	Correct	1.172	wl.l	0.9354	0.5249	0.4105	40	6.4516	0.201	0.0524
346.461	0.8506	Cf	Correct	0.834	wl.u	0.9354	0.7656	0.1698	30	6.4516	0.201	0.0524
350.981	0.9174	Ef	Correct	0.913	wl.l	0.8923	0.7656	0.1267	20	6.4516	0.201	0.0524
354.017	1.3511	bE	Correct	1.344	wl.u	0.8923	0.553	0.3393	40	6.4516	0.201	0.0524
