onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.0827	0.834	Ad	Correct	0.827	wl.u	0.9984	0.7121	0.2863	50	8.4969	0.0885	5e-04
4.1197	1.1843	Eb	Correct	1.168	wl.u	0.9921	0.5827	0.4094	40	8.4969	0.0885	5e-04
9.1407	1.1509	Eb	Correct	1.137	wl.u	0.9921	0.5827	0.4094	40	8.4969	0.0885	5e-04
16.6627	1.4512	Eb	Correct	1.433	wl.u	0.9921	0.5827	0.4094	40	8.4969	0.0885	5e-04
20.2157	1.2844	Ab	Correct	1.281	wl.l	0.9984	0.5827	0.4157	60	8.4969	0.0885	5e-04
24.7367	1.9682	Cd	Correct	1.965	wl.l	0.9968	0.7121	0.2847	40	8.4969	0.0885	5e-04
28.7567	1.618	dC	Correct	1.611	wl.l	0.9968	0.7121	0.2847	40	8.4969	0.0885	5e-04
32.7757	2.7188	Db	Correct	2.714	ll	0.7121	0.5827	0.1294	10	8.4969	0.0885	5e-04
36.7957	1.9349	dF	inCorrect	1.918	ll	0.7121	0.5833	0.1288	10	8.4969	0.0885	5e-04
40.3327	1.8348	fE	inCorrect	1.818	wl.l	0.5833	0.9921	-0.4088	20	8.4969	0.0885	5e-04
44.3687	1.301	dE	Correct	1.296	wl.u	0.9921	0.7121	0.28	30	8.4969	0.0885	5e-04
48.4057	2.2184	Fb	Correct	2.209	ll	0.5833	0.5827	6e-04	20	8.4969	0.0885	5e-04
53.4267	2.0183	Ae	Correct	2.016	ww	0.9984	0.9921	0.0063	20	8.4969	0.0885	5e-04
61.4497	2.1017	Fd	Correct	2.088	ll	0.5833	0.7121	-0.1288	10	8.4969	0.0885	5e-04
64.9687	1.9349	Ef	Correct	1.926	wl.l	0.9921	0.5833	0.4088	20	8.4969	0.0885	5e-04
68.5047	2.1017	cA	Correct	2.095	ww	0.9984	0.9968	0.0016	10	8.4969	0.0885	5e-04
72.5417	2.6188	fC	Correct	2.606	wl.u	0.9968	0.5833	0.4135	30	8.4969	0.0885	5e-04
81.0657	3.5029	Cf	omission	0	wl.u	0.5833	0.9968	-0.4135	30	8.4969	0.0885	5e-04
86.5867	2.9524	Af	Correct	2.937	wl.u	0.9984	0.5833	0.4151	40	8.4969	0.0885	5e-04
91.1067	0.8173	Ab	Correct	0.807	wl.l	0.9984	0.5827	0.4157	60	8.4969	0.0885	5e-04
95.6267	1.8515	Cd	Correct	1.847	wl.l	0.9968	0.7121	0.2847	40	8.4969	0.0885	5e-04
99.1467	1.718	Cd	Correct	1.7	wl.l	0.9968	0.7121	0.2847	40	8.4969	0.0885	5e-04
102.6827	2.2184	Ce	inCorrect	2.216	ww	0.9921	0.9968	-0.0047	10	8.4969	0.0885	5e-04
107.2037	2.7689	Ef	Correct	2.759	wl.l	0.9921	0.5833	0.4088	20	8.4969	0.0885	5e-04
111.2227	2.0851	bC	Correct	2.07	wl.u	0.9968	0.5827	0.4141	50	8.4969	0.0885	5e-04
115.2427	3.5028	Db	omission	0	ll	0.5827	0.7121	-0.1294	10	8.4969	0.0885	5e-04
120.7647	1.0008	bE	Correct	0.988	wl.u	0.9921	0.5827	0.4094	40	8.4969	0.0885	5e-04
125.2847	1.6513	eA	Correct	1.643	ww	0.9984	0.9921	0.0063	20	8.4969	0.0885	5e-04
128.8207	2.9524	Cd	Correct	2.942	wl.l	0.9968	0.7121	0.2847	40	8.4969	0.0885	5e-04
132.8577	1.6013	Cd	Correct	1.599	wl.l	0.9968	0.7121	0.2847	40	8.4969	0.0885	5e-04
137.8617	1.3845	Ab	Correct	1.375	wl.l	0.9984	0.5827	0.4157	60	8.4969	0.0885	5e-04
141.8817	3.0024	fC	omission	0	wl.u	0.5833	0.9968	-0.4135	30	8.4969	0.0885	5e-04
146.9017	1.2844	Cf	Correct	1.279	wl.u	0.9968	0.5833	0.4135	30	8.4969	0.0885	5e-04
150.9387	1.3511	fE	Correct	1.335	wl.l	0.9921	0.5833	0.4088	20	8.4969	0.0885	5e-04
155.4587	1.151	Fd	inCorrect	1.149	ll	0.7121	0.5833	0.1288	10	8.4969	0.0885	5e-04
159.4787	1.301	bF	Correct	1.289	ll	0.5833	0.5827	6e-04	20	8.4969	0.0885	5e-04
