onset	duration	RT	Trial_type	Response	SSD
415.4243	0.5171	2169	Stop	Failed_stop	1550
418.9272	0.5171	2507	Go	correct	n/a
423.4308	0.5171	2069	Go	correct	n/a
427.4341	0.5171	0	Stop	succesful_stop	1600
430.4532	0.5171	2796	Go	correct	n/a
434.9402	0.5171	1834	Go	correct	n/a
443.4471	0.5171	1503	Go	correct	n/a
447.9507	0.5171	1686	Stop	Failed_stop	1650
450.9532	0.5171	0	Stop	succesful_stop	1700
454.9564	0.5171	0	Stop	succesful_stop	1750
458.9597	0.5171	2246	Go	correct	n/a
463.4633	0.5171	1814	Go	correct	n/a
466.4824	0.5171	0	Stop	succesful_stop	1800
475.4731	0.5171	1909	Go	correct	n/a
479.9767	0.5171	0	Stop	succesful_stop	1850
483.98	0.5171	2127	Go	correct	n/a
486.4987	0.5171	1816	Go	correct	n/a
494.9889	0.5171	1732	Stop	Failed_stop	1900
499.4926	0.5171	2041	Stop	Failed_stop	1950
503.9962	0.5171	2265	Go	correct	n/a
507.9995	0.5171	2101	Stop	Failed_stop	2000
511.0019	0.5171	3145	Go	correct	n/a
515.5056	0.5171	0	Stop	succesful_stop	2050
518.5247	0.5171	3148	Go	correct	n/a
523.5121	0.5171	0	Stop	succesful_stop	2100
526.5312	0.5171	2922	Go	correct	n/a
531.5186	0.5171	2669	Go	correct	n/a
535.0214	0.5171	1344	Go	correct	n/a
543.5283	0.5171	822	Stop	Failed_stop	2150
546.5475	0.517	1149	Go	correct	n/a
551.0344	0.5171	1180	Go	correct	n/a
554.5539	0.5171	1225	Stop	Failed_stop	2200
558.5572	0.5171	0	Stop	succesful_stop	2250
563.5446	0.5171	2728	Go	correct	n/a
567.0474	0.5171	2199	Go	correct	n/a
571.5511	0.5171	1760	Stop	Failed_stop	2300
575.0539	0.5171	0	Go	omission	n/a
585.5625	0.517	1780	Go	correct	n/a
589.0653	0.5171	1163	Go	correct	n/a
592.5848	0.5171	1196	Go	correct	n/a
598.0726	0.5171	2120	Go	correct	n/a
602.0759	0.5171	2168	Go	correct	n/a
609.582	0.517	1940	Go	correct	n/a
613.0848	0.5171	1925	Stop	Failed_stop	2350
616.6043	0.5171	1680	Stop	Failed_stop	2400
620.6076	0.5171	967	Go	correct	n/a
625.595	0.517	2181	Stop	Failed_stop	2450
628.6141	0.5171	2829	Stop	Failed_stop	2500
632.6173	0.5171	1865	Go	correct	n/a
638.1051	0.5171	0	Go	omission	n/a
642.6255	0.517	1080	Go	correct	n/a
648.1132	0.5171	884	Stop	Failed_stop	2550
651.6161	0.5171	973	Go	correct	n/a
654.6352	0.5171	820	Go	correct	n/a
659.6226	0.5171	608	Go	correct	n/a
663.6258	0.5171	690	Go	correct	n/a
