onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.0501	0.6672	Af	Correct	0.661	wl.u	0.5199	0.5183	0.0016	40	0.7848	0.0013	0
8.5731	0.3336	Ac	Correct	0.327	ww	0.5199	0.5216	-0.0017	10	0.7848	0.0013	0
12.5931	0.3503	fE	inCorrect	0.348	wl.l	0.5183	0.5231	-0.0048	20	0.7848	0.0013	0
16.1291	0.367	Af	inCorrect	0.354	wl.u	0.5183	0.5199	-0.0016	40	0.7848	0.0013	0
20.1661	0.3002	Db	Correct	0.293	ll	0.5156	0.5128	0.0028	10	0.7848	0.0013	0
28.6891	0.317	bD	inCorrect	0.312	ll	0.5128	0.5156	-0.0028	10	0.7848	0.0013	0
32.7091	0.4171	Eb	Correct	0.411	wl.u	0.5231	0.5128	0.0103	40	0.7848	0.0013	0
36.7291	0.467	bA	Correct	0.451	wl.l	0.5199	0.5128	0.0071	60	0.7848	0.0013	0
41.2491	0.6004	fC	inCorrect	0.589	wl.u	0.5183	0.5216	-0.0033	30	0.7848	0.0013	0
44.7691	0.5504	Cf	Correct	0.546	wl.u	0.5216	0.5183	0.0033	30	0.7848	0.0013	0
48.3051	0.3336	Ce	inCorrect	0.322	ww	0.5231	0.5216	0.0015	10	0.7848	0.0013	0
52.3421	0.3003	bE	inCorrect	0.282	wl.u	0.5128	0.5231	-0.0103	40	0.7848	0.0013	0
56.8621	0.3002	bD	inCorrect	0.294	ll	0.5128	0.5156	-0.0028	10	0.7848	0.0013	0
60.8821	0.3669	Af	Correct	0.364	wl.u	0.5199	0.5183	0.0016	40	0.7848	0.0013	0
64.9021	0.3836	Cf	inCorrect	0.373	wl.u	0.5183	0.5216	-0.0033	30	0.7848	0.0013	0
69.4221	0.417	dF	inCorrect	0.413	ll	0.5156	0.5183	-0.0027	10	0.7848	0.0013	0
72.4581	0.417	Ab	inCorrect	0.405	wl.l	0.5128	0.5199	-0.0071	60	0.7848	0.0013	0
76.9781	0.2668	fE	Correct	0.259	wl.l	0.5231	0.5183	0.0048	20	0.7848	0.0013	0
80.9981	0.3336	Ab	Correct	0.322	wl.l	0.5199	0.5128	0.0071	60	0.7848	0.0013	0
85.5181	0.2669	Cb	inCorrect	0.263	wl.u	0.5128	0.5216	-0.0088	50	0.7848	0.0013	0
89.0381	0.417	cA	Correct	0.413	ww	0.5199	0.5216	-0.0017	10	0.7848	0.0013	0
93.5581	0.4003	Fb	Correct	0.387	ll	0.5183	0.5128	0.0055	20	0.7848	0.0013	0
97.0781	0.3836	Cb	inCorrect	0.379	wl.u	0.5128	0.5216	-0.0088	50	0.7848	0.0013	0
101.0981	0.3837	Ce	inCorrect	0.367	ww	0.5231	0.5216	0.0015	10	0.7848	0.0013	0
105.6181	0.5338	eA	Correct	0.517	ww	0.5199	0.5231	-0.0032	20	0.7848	0.0013	0
109.1371	0.3336	Ad	inCorrect	0.319	wl.u	0.5156	0.5199	-0.0043	50	0.7848	0.0013	0
113.6581	0.3503	Ab	inCorrect	0.345	wl.l	0.5128	0.5199	-0.0071	60	0.7848	0.0013	0
117.6781	0.317	bA	inCorrect	0.3	wl.l	0.5128	0.5199	-0.0071	60	0.7848	0.0013	0
120.7131	0.8007	cA	Correct	0.792	ww	0.5199	0.5216	-0.0017	10	0.7848	0.0013	0
