onset	duration	RT	Trial_type	Response	SSD
549.9766	0.5171	2113	Stop	Failed_stop	1950
557.9831	0.5171	877	Stop	Failed_stop	2000
561.4859	0.5171	1460	Go	correct	n/a
565.4892	0.517	0	Go	omission	n/a
571.494	0.5171	1337	Go	correct	n/a
574.9968	0.5171	1557	Go	correct	n/a
579	0.5171	1454	Stop	Failed_stop	2050
583.5037	0.5171	1393	Stop	Failed_stop	2100
587.0065	0.5171	1665	Go	correct	n/a
592.0105	0.5171	1799	Go	correct	n/a
596.0138	0.517	2110	Stop	Failed_stop	2150
598.5325	0.517	1279	Go	correct	n/a
602.5357	0.5171	1898	Go	correct	n/a
606.5389	0.5171	1940	Stop	Failed_stop	2150
610.5421	0.5171	3090	Go	correct	n/a
614.5454	0.517	2516	Stop	Failed_stop	2100
618.5486	0.5171	833	Go	correct	n/a
623.0355	0.5171	2477	Go	Incorrect	n/a
628.0396	0.5171	0	Go	omission	n/a
633.544	0.5171	2305	Stop	Failed_stop	2050
637.0468	0.5171	2025	Go	correct	n/a
642.0509	0.5171	0	Stop	succesful_stop	2000
645.0533	0.5171	2165	Stop	Failed_stop	1950
650.0573	0.5171	0	Go	omission	n/a
655.5618	0.517	2036	Go	Incorrect	n/a
659.0646	0.5171	2959	Go	correct	n/a
664.0686	0.5171	0	Go	omission	n/a
