onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.0496	1.23	dC	Correct	1.229	wl.l	0.9559	0.7504	0.2055	40	7.1987	0.0902	0.0078
4.0696	0.9174	Fb	Correct	0.91	ll	0.8046	0.6866	0.118	20	7.1987	0.0902	0.0078
9.0906	0.8673	Ef	Correct	0.858	wl.l	0.9262	0.8046	0.1216	20	7.1987	0.0902	0.0078
12.1256	1.1343	bF	Correct	1.12	ll	0.8046	0.6866	0.118	20	7.1987	0.0902	0.0078
17.1466	1.0508	bE	Correct	1.034	wl.u	0.9262	0.6866	0.2396	40	7.1987	0.0902	0.0078
21.1666	0.9674	Cd	Correct	0.961	wl.l	0.9559	0.7504	0.2055	40	7.1987	0.0902	0.0078
25.1866	0.9507	Ed	Correct	0.948	wl.u	0.9262	0.7504	0.1758	30	7.1987	0.0902	0.0078
28.7056	1.0842	Eb	Correct	1.081	wl.u	0.9262	0.6866	0.2396	40	7.1987	0.0902	0.0078
32.2416	1.1176	fA	inCorrect	1.11	wl.u	0.8046	0.985	-0.1804	40	7.1987	0.0902	0.0078
36.7626	1.0675	Ac	Correct	1.06	ww	0.985	0.9559	0.0291	10	7.1987	0.0902	0.0078
41.2826	0.9007	cA	inCorrect	0.894	ww	0.9559	0.985	-0.0291	10	7.1987	0.0902	0.0078
44.3186	1.1843	fC	Correct	1.179	wl.u	0.9559	0.8046	0.1513	30	7.1987	0.0902	0.0078
52.3576	0.9007	Ad	Correct	0.889	wl.u	0.985	0.7504	0.2346	50	7.1987	0.0902	0.0078
56.8786	0.9841	fC	Correct	0.972	wl.u	0.9559	0.8046	0.1513	30	7.1987	0.0902	0.0078
60.8986	1.0341	eA	inCorrect	1.028	ww	0.9262	0.985	-0.0588	20	7.1987	0.0902	0.0078
64.4346	1.251	Db	Correct	1.234	ll	0.7504	0.6866	0.0638	10	7.1987	0.0902	0.0078
69.4546	0.784	Ab	Correct	0.769	wl.l	0.985	0.6866	0.2984	60	7.1987	0.0902	0.0078
72.9746	1.0842	Ab	Correct	1.069	wl.l	0.985	0.6866	0.2984	60	7.1987	0.0902	0.0078
80.9976	0.7839	Ed	Correct	0.773	wl.u	0.9262	0.7504	0.1758	30	7.1987	0.0902	0.0078
84.5336	1.0342	eA	Correct	1.021	ww	0.985	0.9262	0.0588	20	7.1987	0.0902	0.0078
88.5706	0.9841	bC	Correct	0.973	wl.u	0.9559	0.6866	0.2693	50	7.1987	0.0902	0.0078
92.6066	0.9007	Ce	Correct	0.898	ww	0.9559	0.9262	0.0297	10	7.1987	0.0902	0.0078
97.1276	0.884	Cb	Correct	0.876	wl.u	0.9559	0.6866	0.2693	50	7.1987	0.0902	0.0078
101.1466	0.9008	Ae	inCorrect	0.886	ww	0.9262	0.985	-0.0588	20	7.1987	0.0902	0.0078
104.6836	1.0342	Ad	Correct	1.03	wl.u	0.985	0.7504	0.2346	50	7.1987	0.0902	0.0078
109.2036	0.8006	Fd	Correct	0.797	ll	0.8046	0.7504	0.0542	10	7.1987	0.0902	0.0078
112.7396	1.1343	dE	Correct	1.131	wl.u	0.9262	0.7504	0.1758	30	7.1987	0.0902	0.0078
120.7796	1.1342	Ae	Correct	1.132	ww	0.985	0.9262	0.0588	20	7.1987	0.0902	0.0078
125.2826	1.0342	dC	Correct	1.031	wl.l	0.9559	0.7504	0.2055	40	7.1987	0.0902	0.0078
128.8196	0.9007	Ce	Correct	0.892	ww	0.9559	0.9262	0.0297	10	7.1987	0.0902	0.0078
133.3396	1.1509	eA	Correct	1.138	ww	0.985	0.9262	0.0588	20	7.1987	0.0902	0.0078
137.3596	1.0008	dF	Correct	0.984	ll	0.8046	0.7504	0.0542	10	7.1987	0.0902	0.0078
141.3796	1.0842	Fd	Correct	1.079	ll	0.8046	0.7504	0.0542	10	7.1987	0.0902	0.0078
144.9156	0.9841	Af	inCorrect	0.975	wl.u	0.8046	0.985	-0.1804	40	7.1987	0.0902	0.0078
148.9516	1.0008	fE	Correct	0.992	wl.l	0.9262	0.8046	0.1216	20	7.1987	0.0902	0.0078
153.4726	1.2677	bF	Correct	1.252	ll	0.8046	0.6866	0.118	20	7.1987	0.0902	0.0078
157.0086	1.0008	Fb	Correct	0.984	ll	0.8046	0.6866	0.118	20	7.1987	0.0902	0.0078
161.0446	1.3677	fA	Correct	1.351	wl.u	0.985	0.8046	0.1804	40	7.1987	0.0902	0.0078
165.5656	0.8507	dE	Correct	0.836	wl.u	0.9262	0.7504	0.1758	30	7.1987	0.0902	0.0078
170.0856	0.784	Cb	Correct	0.766	wl.u	0.9559	0.6866	0.2693	50	7.1987	0.0902	0.0078
174.1056	1.1509	eC	Correct	1.133	ww	0.9559	0.9262	0.0297	10	7.1987	0.0902	0.0078
177.1576	1.0675	Cf	Correct	1.053	wl.u	0.9559	0.8046	0.1513	30	7.1987	0.0902	0.0078
185.6816	0.9008	Ef	Correct	0.891	wl.l	0.9262	0.8046	0.1216	20	7.1987	0.0902	0.0078
189.2176	0.884	Fb	Correct	0.873	ll	0.8046	0.6866	0.118	20	7.1987	0.0902	0.0078
193.7376	1.0008	Af	inCorrect	0.993	wl.u	0.8046	0.985	-0.1804	40	7.1987	0.0902	0.0078
197.7576	1.0842	Fd	Correct	1.072	ll	0.8046	0.7504	0.0542	10	7.1987	0.0902	0.0078
201.7776	1.1009	Fd	Correct	1.088	ll	0.8046	0.7504	0.0542	10	7.1987	0.0902	0.0078
205.3136	0.9174	eA	Correct	0.907	ww	0.985	0.9262	0.0588	20	7.1987	0.0902	0.0078
209.8336	0.8006	bA	Correct	0.794	wl.l	0.985	0.6866	0.2984	60	7.1987	0.0902	0.0078
214.3546	1.1175	Ac	inCorrect	1.103	ww	0.9559	0.985	-0.0291	10	7.1987	0.0902	0.0078
217.8736	1.1342	Ad	Correct	1.122	wl.u	0.985	0.7504	0.2346	50	7.1987	0.0902	0.0078
222.3936	1.0509	fC	inCorrect	1.043	wl.u	0.8046	0.9559	-0.1513	30	7.1987	0.0902	0.0078
225.4296	1.0508	Cb	Correct	1.043	wl.u	0.9559	0.6866	0.2693	50	7.1987	0.0902	0.0078
229.9506	1.0842	Ce	Correct	1.08	ww	0.9559	0.9262	0.0297	10	7.1987	0.0902	0.0078
233.9696	1.3344	fC	Correct	1.33	wl.u	0.9559	0.8046	0.1513	30	7.1987	0.0902	0.0078
242.4936	1.6179	fE	Correct	1.604	wl.l	0.9262	0.8046	0.1216	20	7.1987	0.0902	0.0078
246.0126	0.8007	dC	Correct	0.798	wl.l	0.9559	0.7504	0.2055	40	7.1987	0.0902	0.0078
250.5336	0.9007	dC	Correct	0.883	wl.l	0.9559	0.7504	0.2055	40	7.1987	0.0902	0.0078
258.5726	0.9174	bE	Correct	0.902	wl.u	0.9262	0.6866	0.2396	40	7.1987	0.0902	0.0078
266.0956	1.0175	Ad	Correct	1.005	wl.u	0.985	0.7504	0.2346	50	7.1987	0.0902	0.0078
273.6346	0.6839	dC	Correct	0.681	wl.l	0.9559	0.7504	0.2055	40	7.1987	0.0902	0.0078
278.1556	1.1009	dF	Correct	1.097	ll	0.8046	0.7504	0.0542	10	7.1987	0.0902	0.0078
281.6916	0.884	eA	Correct	0.882	ww	0.985	0.9262	0.0588	20	7.1987	0.0902	0.0078
286.1956	0.9841	bF	Correct	0.981	ll	0.8046	0.6866	0.118	20	7.1987	0.0902	0.0078
290.7156	0.9007	Fb	Correct	0.883	ll	0.8046	0.6866	0.118	20	7.1987	0.0902	0.0078
298.2546	0.9508	Ed	Correct	0.944	wl.u	0.9262	0.7504	0.1758	30	7.1987	0.0902	0.0078
302.7746	0.9174	Fd	Correct	0.904	ll	0.8046	0.7504	0.0542	10	7.1987	0.0902	0.0078
306.2946	1.301	Db	Correct	1.291	ll	0.7504	0.6866	0.0638	10	7.1987	0.0902	0.0078
310.8146	1.2343	Ae	inCorrect	1.223	ww	0.9262	0.985	-0.0588	20	7.1987	0.0902	0.0078
314.3346	1.3844	Ef	inCorrect	1.377	wl.l	0.8046	0.9262	-0.1216	20	7.1987	0.0902	0.0078
318.3546	1.2677	bF	Correct	1.263	ll	0.8046	0.6866	0.118	20	7.1987	0.0902	0.0078
321.8906	1.1009	Ae	Correct	1.094	ww	0.985	0.9262	0.0588	20	7.1987	0.0902	0.0078
326.4106	0.8674	Cd	Correct	0.853	wl.l	0.9559	0.7504	0.2055	40	7.1987	0.0902	0.0078
330.9306	1.4345	Af	Correct	1.421	wl.u	0.985	0.8046	0.1804	40	7.1987	0.0902	0.0078
333.9666	1.0509	Eb	Correct	1.039	wl.u	0.9262	0.6866	0.2396	40	7.1987	0.0902	0.0078
342.0066	1.0175	Ae	inCorrect	1.002	ww	0.9262	0.985	-0.0588	20	7.1987	0.0902	0.0078
346.5266	0.7172	Db	inCorrect	0.71	ll	0.6866	0.7504	-0.0638	10	7.1987	0.0902	0.0078
350.0626	1.0175	bE	Correct	1.014	wl.u	0.9262	0.6866	0.2396	40	7.1987	0.0902	0.0078
358.1026	1.1843	Ab	Correct	1.17	wl.l	0.985	0.6866	0.2984	60	7.1987	0.0902	0.0078
362.1396	0.8006	Ce	Correct	0.789	ww	0.9559	0.9262	0.0297	10	7.1987	0.0902	0.0078
