onset	duration	RT	Trial_type	Response	SSD
1.5179	0.517	1245	Go	correct	n/a
4.5203	0.517	725	Go	Incorrect	n/a
9.0239	0.5171	0	Stop	succesful_stop	200
12.043	0.517	545	Go	correct	n/a
20.5331	0.5171	520	Go	correct	n/a
24.0526	0.517	505	Go	correct	n/a
29.0399	0.5171	543	Go	correct	n/a
33.0431	0.5171	508	Go	correct	n/a
36.5459	0.5171	608	Go	Incorrect	n/a
41.0495	0.5171	514	Go	correct	n/a
44.0686	0.5171	0	Stop	succesful_stop	250
49.0559	0.5171	654	Go	Incorrect	n/a
52.075	0.5171	563	Go	correct	n/a
56.5619	0.5171	533	Stop	Failed_stop	300
60.0814	0.5171	567	Stop	Failed_stop	350
65.0687	0.5171	540	Stop	Failed_stop	400
68.0878	0.5171	718	Go	correct	n/a
72.5747	0.5171	571	Go	correct	n/a
77.5787	0.5171	538	Go	correct	n/a
80.5811	0.5171	783	Go	Incorrect	n/a
84.1006	0.5171	625	Go	correct	n/a
88.5875	0.5171	605	Go	correct	n/a
93.0911	0.5171	538	Go	correct	n/a
96.5939	0.5171	716	Go	correct	n/a
104.6003	0.5171	700	Go	correct	n/a
109.1039	0.5171	0	Stop	succesful_stop	400
113.1071	0.5171	0	Stop	succesful_stop	450
117.1103	0.5171	682	Go	correct	n/a
121.1136	0.517	578	Stop	Failed_stop	500
125.6172	0.517	732	Stop	Failed_stop	550
129.6204	0.517	1009	Go	correct	n/a
132.139	0.5171	670	Go	correct	n/a
137.1264	0.517	623	Stop	Failed_stop	550
140.6292	0.517	0	Stop	succesful_stop	500
145.6332	0.517	704	Go	correct	n/a
148.6356	0.5171	782	Go	Incorrect	n/a
156.1583	0.517	628	Go	correct	n/a
161.646	0.5171	647	Go	correct	n/a
164.1647	0.517	744	Go	correct	n/a
168.1679	0.517	705	Go	correct	n/a
172.6548	0.5171	678	Stop	Failed_stop	500
176.1743	0.5171	622	Go	correct	n/a
180.6612	0.5171	0	Stop	succesful_stop	450
185.6652	0.5171	0	Stop	succesful_stop	450
189.6684	0.5171	0	Stop	succesful_stop	500
193.6716	0.5171	1068	Go	correct	n/a
196.1903	0.5171	770	Stop	Failed_stop	550
201.678	0.5171	0	Stop	succesful_stop	600
204.1967	0.5171	1163	Go	correct	n/a
209.6844	0.5171	800	Go	correct	n/a
212.6868	0.5171	683	Go	Incorrect	n/a
216.69	0.5171	573	Go	correct	n/a
221.1936	0.5171	602	Go	correct	n/a
225.1968	0.5171	706	Go	correct	n/a
228.2159	0.5171	778	Go	Incorrect	n/a
232.2191	0.5171	679	Go	Incorrect	n/a
236.2223	0.5171	710	Go	Incorrect	n/a
241.2096	0.5171	663	Go	correct	n/a
245.7132	0.5171	660	Stop	Failed_stop	650
249.216	0.5171	0	Stop	succesful_stop	700
252.2351	0.5171	1113	Go	correct	n/a
256.722	0.5171	922	Go	correct	n/a
264.2447	0.5171	723	Go	correct	n/a
268.7317	0.517	811	Go	correct	n/a
272.2511	0.5171	877	Go	correct	n/a
277.2385	0.517	783	Go	correct	n/a
280.7413	0.517	797	Stop	Failed_stop	750
285.2449	0.517	1031	Go	correct	n/a
289.7485	0.5171	689	Go	correct	n/a
293.2513	0.5171	596	Stop	Failed_stop	800
297.7549	0.5171	760	Stop	Failed_stop	800
300.2736	0.517	0	Stop	succesful_stop	750
308.28	0.517	810	Go	correct	n/a
313.2673	0.5171	975	Stop	Failed_stop	750
317.2705	0.5171	1030	Go	correct	n/a
321.2737	0.5171	935	Go	correct	n/a
325.7773	0.5171	671	Go	correct	n/a
329.2801	0.5171	768	Go	correct	n/a
332.2992	0.5171	753	Stop	Failed_stop	700
337.2865	0.5171	834	Go	correct	n/a
344.7925	0.5171	809	Go	correct	n/a
349.7965	0.5171	977	Go	correct	n/a
353.7997	0.5171	971	Go	correct	n/a
356.3184	0.5171	675	Stop	Failed_stop	650
360.3216	0.5171	881	Stop	Failed_stop	600
365.3089	0.5171	0	Stop	succesful_stop	550
368.328	0.5171	918	Go	correct	n/a
372.3312	0.5171	849	Go	correct	n/a
381.3217	0.5171	956	Go	correct	n/a
385.8253	0.5171	0	Stop	succesful_stop	500
388.344	0.5171	857	Go	correct	n/a
392.3472	0.5171	0	Stop	succesful_stop	450
397.3345	0.5171	873	Go	Incorrect	n/a
401.3378	0.517	0	Stop	succesful_stop	400
405.8414	0.517	720	Go	correct	n/a
408.36	0.5171	810	Go	correct	n/a
412.3632	0.5171	0	Stop	succesful_stop	400
417.3506	0.517	765	Go	correct	n/a
421.8542	0.517	762	Go	correct	n/a
425.8574	0.517	0	Stop	succesful_stop	450
429.3602	0.5171	673	Go	correct	n/a
433.8638	0.5171	726	Go	correct	n/a
437.867	0.5171	0	Stop	succesful_stop	500
441.8702	0.5171	693	Stop	Failed_stop	550
445.373	0.5171	967	Go	correct	n/a
448.8758	0.5171	692	Go	correct	n/a
456.3985	0.517	897	Go	correct	n/a
460.8854	0.5171	737	Stop	Failed_stop	600
464.4049	0.5171	759	Go	correct	n/a
468.8918	0.5171	746	Stop	Failed_stop	650
472.895	0.5171	776	Go	correct	n/a
476.8982	0.5171	813	Stop	Failed_stop	650
484.4209	0.5171	799	Go	correct	n/a
489.9086	0.5171	749	Go	correct	n/a
492.911	0.5171	741	Stop	Failed_stop	600
497.4146	0.5171	503	Go	correct	n/a
