onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
1.0342	1.2343	EF	F	Incorrect	1.219	2.5687	0.5171	-1	-0.5	0.5	0.5	56	2.0954	0.0165	0.004
4.07	0.9341	FE	F	Incorrect	0.926	5.3043	0.5171	1	0.502	0.498	0.5	56	2.0954	0.0165	0.004
9.5911	0.8674	BA	A	Correct	0.851	10.7587	0.5171	-1	-0.5	0.5	0.5	12	2.0954	0.0165	0.004
13.6111	0.7005	CD	C	Correct	0.69	14.6119	0.5171	1	0.5	0.5	0.5	34	2.0954	0.0165	0.004
16.1465	0.9341	DC	D	Incorrect	0.923	17.3808	0.5171	-1	-0.5	0.5	0.5082	34	2.0954	0.0165	0.004
21.6676	1.4512	AB	B	Incorrect	1.44	23.4191	0.517	-1	-0.5	0.5	0.498	12	2.0954	0.0165	0.004
24.6868	1.0008	FE	F	Incorrect	0.99	25.9878	0.5171	1	0.4937	0.5063	0.5	56	2.0954	0.0165	0.004
29.7075	0.8007	BA	A	Correct	0.782	30.7917	0.5171	1	0.502	0.498	0.498	12	2.0954	0.0165	0.004
33.2437	1.0342	DC	C	Correct	1.019	34.5781	0.5171	-1	-0.5082	0.5082	0.498	34	2.0954	0.0165	0.004
36.7633	1.1509	DC	C	Correct	1.137	38.2144	0.5171	1	0.4938	0.5062	0.498	34	2.0954	0.0165	0.004
40.7832	1.5846	AB	A	Correct	1.566	42.6514	0.5171	1	0.4937	0.5063	0.498	12	2.0954	0.0165	0.004
44.8198	0.8674	BA	A	Correct	0.862	45.9874	0.5171	1	0.4856	0.5144	0.498	12	2.0954	0.0165	0.004
48.8398	1.0175	AB	A	Correct	1	50.1575	0.5171	1	0.4776	0.5224	0.498	12	2.0954	0.0165	0.004
52.376	0.6672	EF	F	Incorrect	0.659	53.3434	0.5171	1	0.4856	0.5144	0.5	56	2.0954	0.0165	0.004
57.8972	1.301	FE	E	Correct	1.296	59.4985	0.517	-1	-0.5	0.5	0.5224	56	2.0954	0.0165	0.004
61.9171	1.3678	BA	A	Correct	1.36	63.5851	0.5171	1	0.4697	0.5303	0.498	12	2.0954	0.0165	0.004
65.4366	0.9675	AB	A	Correct	0.951	66.7043	0.5171	1	0.4619	0.5381	0.498	12	2.0954	0.0165	0.004
68.4724	0.8174	AB	B	Incorrect	0.807	69.59	0.5171	-1	-0.498	0.498	0.5457	12	2.0954	0.0165	0.004
72.9928	0.8674	BA	A	Correct	0.864	74.1604	0.5171	1	0.4543	0.5457	0.496	12	2.0954	0.0165	0.004
81.016	2.6688	AB	B	Incorrect	2.65	83.9684	0.5171	-1	-0.496	0.496	0.5532	12	2.0954	0.0165	0.004
86.0368	0.8673	FE	F	Incorrect	0.85	87.2044	0.5171	-1	-0.5224	0.5224	0.498	56	2.0954	0.0165	0.004
90.0567	1.0342	DC	C	Correct	1.02	91.3911	0.5171	-1	-0.5144	0.5144	0.498	34	2.0954	0.0165	0.004
93.5762	1.151	AB	A	Correct	1.139	95.0274	0.5171	1	0.4468	0.5532	0.494	12	2.0954	0.0165	0.004
97.0958	0.6839	BA	A	Correct	0.677	98.0799	0.5171	1	0.4395	0.5605	0.494	12	2.0954	0.0165	0.004
101.6161	0.9174	DC	C	Correct	0.902	102.8338	0.5171	1	0.4877	0.5123	0.498	34	2.0954	0.0165	0.004
105.1356	1.151	AB	A	Correct	1.145	106.5868	0.5171	1	0.4322	0.5678	0.494	12	2.0954	0.0165	0.004
108.6719	1.1676	FE	F	Incorrect	1.155	110.1397	0.5171	-1	-0.5203	0.5203	0.498	56	2.0954	0.0165	0.004
113.1922	1.151	FE	E	Correct	1.147	114.6434	0.5171	1	0.502	0.498	0.5182	56	2.0954	0.0165	0.004
118.213	1.0008	BA	B	Incorrect	0.998	119.514	0.5171	-1	-0.494	0.494	0.5749	12	2.0954	0.0165	0.004
120.7484	1.3678	DC	C	Correct	1.36	122.4164	0.5171	1	0.4797	0.5203	0.498	34	2.0954	0.0165	0.004
125.2687	1.2844	CD	C	Correct	1.274	126.8533	0.5171	1	0.4718	0.5282	0.498	34	2.0954	0.0165	0.004
129.7891	1.0342	CD	C	Correct	1.028	131.1235	0.5171	1	0.464	0.536	0.498	34	2.0954	0.0165	0.004
133.809	1.2177	EF	F	Incorrect	1.211	135.3269	0.5171	1	0.4818	0.5182	0.5063	56	2.0954	0.0165	0.004
137.3286	0.7672	FE	F	Incorrect	0.763	138.3961	0.5171	1	0.4738	0.5262	0.5063	56	2.0954	0.0165	0.004
141.3485	0.9841	BA	A	Correct	0.975	142.6329	0.5171	1	0.4251	0.5749	0.492	12	2.0954	0.0165	0.004
144.8847	1.5012	CD	C	Correct	1.489	146.6862	0.5171	1	0.4563	0.5437	0.498	34	2.0954	0.0165	0.004
148.9213	1.0509	EF	F	Incorrect	1.034	150.2724	0.5171	-1	-0.534	0.534	0.5063	56	2.0954	0.0165	0.004
153.4417	1.0675	DC	C	Correct	1.051	154.8095	0.5171	1	0.4488	0.5512	0.498	34	2.0954	0.0165	0.004
157.962	1.6681	FE	F	Incorrect	1.659	159.9303	0.5171	-1	-0.5319	0.5319	0.5063	56	2.0954	0.0165	0.004
