onset	duration	Stim
16.032	1.017	Face
18.032	1.002	Face
20.035	1.018	Face
22.035	1.002	Face
24.038	1.018	Face
26.038	1.002	Face
28.042	1.018	Face
30.043	1.018	Face
44.155	1.018	Object
46.155	1.003	Object
48.158	1.017	Object
50.159	1.018	Object
52.161	1.018	Object
54.163	1.018	Object
56.164	1.018	Object
58.166	1.018	Object
72.277	1.018	House
74.279	1.018	House
76.28	1.018	House
78.282	1.017	House
80.284	1.017	House
82.285	1.017	House
84.287	1.018	House
86.288	1.018	House
100.383	1.018	Scrambled
102.385	1.018	Scrambled
104.386	1.017	Scrambled
106.388	1.017	Scrambled
108.39	1.018	Scrambled
110.391	1.018	Scrambled
112.393	1.018	Scrambled
114.394	1.018	Scrambled
128.506	1.018	House
130.507	1.018	House
132.509	1.018	House
134.51	1.018	House
136.512	1.017	House
138.514	1.017	House
140.515	1.018	House
142.517	1.018	House
156.628	1.018	Face
158.63	1.018	Face
160.631	1.018	Face
162.633	1.018	Face
164.635	1.018	Face
166.636	1.018	Face
168.638	1.017	Face
170.64	1.017	Face
184.734	1.018	Scrambled
186.736	1.018	Scrambled
188.737	1.018	Scrambled
190.739	1.018	Scrambled
192.741	1.018	Scrambled
194.742	1.017	Scrambled
196.744	1.017	Scrambled
198.745	1.018	Scrambled
212.857	1.018	Object
214.858	1.018	Object
216.86	1.018	Object
218.862	1.018	Object
220.863	1.018	Object
222.865	1.018	Object
224.866	1.018	Object
226.868	1.017	Object
240.979	1.018	Object
242.981	1.018	Object
244.983	1.018	Object
246.984	1.018	Object
248.986	1.018	Object
250.987	1.018	Object
252.989	1.018	Object
254.991	1.018	Object
269.085	1.018	Scrambled
271.087	1.018	Scrambled
273.088	1.018	Scrambled
275.09	1.018	Scrambled
277.092	1.018	Scrambled
279.093	1.018	Scrambled
281.095	1.018	Scrambled
283.096	1.018	Scrambled
297.208	1.018	Face
299.209	1.018	Face
301.211	1.018	Face
303.213	1.018	Face
305.214	1.018	Face
307.216	1.018	Face
309.217	1.018	Face
311.219	1.018	Face
325.33	1.017	House
327.332	1.018	House
329.334	1.018	House
331.335	1.018	House
333.337	1.018	House
335.338	1.018	House
337.34	1.018	House
339.342	1.018	House
353.42	1.018	Scrambled
355.421	1.018	Scrambled
357.423	1.018	Scrambled
359.424	1.018	Scrambled
361.426	1.018	Scrambled
363.428	1.018	Scrambled
365.429	1.018	Scrambled
367.431	1.018	Scrambled
381.542	1.018	House
383.544	1.018	House
385.545	1.018	House
387.547	1.018	House
389.549	1.018	House
391.55	1.018	House
393.552	1.018	House
395.553	1.018	House
409.665	1.017	Object
411.666	1.018	Object
413.668	1.018	Object
415.67	1.018	Object
417.671	1.018	Object
419.673	1.018	Object
421.674	1.018	Object
423.676	1.018	Object
437.787	1.017	Face
439.789	1.017	Face
441.791	1.018	Face
443.792	1.018	Face
445.794	1.018	Face
447.795	1.018	Face
449.797	1.018	Face
451.799	1.018	Face
