onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.0498	1.4159	Eb	Correct	1.415	wl.u	0.9995	0.9322	0.0673	40	1.9122	0.2262	3e-04
9.0528	1.2551	bA	inCorrect	1.245	wl.l	0.9322	0.9997	-0.0675	60	1.9122	0.2262	3e-04
13.0768	1.0009	Ce	Correct	0.992	ww	0.9997	0.9995	2e-04	10	1.9122	0.2262	3e-04
16.1128	1.6179	fC	Correct	1.611	wl.u	0.9997	0.9879	0.0118	30	1.9122	0.2262	3e-04
25.1368	1.4845	Cd	Correct	1.473	wl.l	0.9997	0.9605	0.0392	40	1.9122	0.2262	3e-04
28.6558	1.6013	bF	inCorrect	1.596	ll	0.9322	0.9879	-0.0557	20	1.9122	0.2262	3e-04
32.1928	2.8356	bE	inCorrect	2.832	wl.u	0.9322	0.9995	-0.0673	40	1.9122	0.2262	3e-04
37.2128	1.251	Cf	Correct	1.233	wl.u	0.9997	0.9879	0.0118	30	1.9122	0.2262	3e-04
40.2658	1.5179	eA	inCorrect	1.507	ww	0.9995	0.9997	-2e-04	20	1.9122	0.2262	3e-04
44.3028	1.3177	fA	inCorrect	1.313	wl.u	0.9879	0.9997	-0.0118	40	1.9122	0.2262	3e-04
48.3388	1.668	Ad	Correct	1.652	wl.u	0.9997	0.9605	0.0392	50	1.9122	0.2262	3e-04
53.3598	1.6514	Ac	inCorrect	1.64	ww	0.9997	0.9997	0	10	1.9122	0.2262	3e-04
56.3958	2.2685	bF	inCorrect	2.261	ll	0.9322	0.9879	-0.0557	20	1.9122	0.2262	3e-04
60.4318	2.0684	fE	Correct	2.05	wl.l	0.9995	0.9879	0.0116	20	1.9122	0.2262	3e-04
65.4528	1.3177	Cb	Correct	1.302	wl.u	0.9997	0.9322	0.0675	50	1.9122	0.2262	3e-04
68.4888	1.7681	Ce	Correct	1.765	ww	0.9997	0.9995	2e-04	10	1.9122	0.2262	3e-04
73.5098	1.2677	Ed	Correct	1.253	wl.u	0.9995	0.9605	0.039	30	1.9122	0.2262	3e-04
77.5298	1.9516	dF	Correct	1.935	ll	0.9879	0.9605	0.0274	10	1.9122	0.2262	3e-04
81.0488	1.2177	dF	Correct	1.21	ll	0.9879	0.9605	0.0274	10	1.9122	0.2262	3e-04
84.5858	1.718	Ed	Correct	1.706	wl.u	0.9995	0.9605	0.039	30	1.9122	0.2262	3e-04
89.1058	1.4179	Fd	Correct	1.399	ll	0.9879	0.9605	0.0274	10	1.9122	0.2262	3e-04
92.6588	1.3845	dF	Correct	1.368	ll	0.9879	0.9605	0.0274	10	1.9122	0.2262	3e-04
97.6798	2.8023	Ad	Correct	2.79	wl.u	0.9997	0.9605	0.0392	50	1.9122	0.2262	3e-04
101.1988	2.819	Eb	Correct	2.806	wl.u	0.9995	0.9322	0.0673	40	1.9122	0.2262	3e-04
