onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
1.5345	1.3511	EF	E	Correct	1.337	3.1859	0.5171	1	0.0654	0.9346	0.9592	56	1.9122	0.2262	3e-04
5.5545	0.784	BA	A	Correct	0.771	6.6387	0.5171	1	0.004	0.996	0.7659	12	1.9122	0.2262	3e-04
12.5769	1.0342	CD	C	Correct	1.029	13.9113	0.5171	1	0.0014	0.9986	0.499	34	1.9122	0.2262	3e-04
17.0973	0.6004	BA	A	Correct	0.583	17.998	0.5171	1	0.0031	0.9969	0.7659	12	1.9122	0.2262	3e-04
20.6168	0.9341	AB	A	Correct	0.929	21.8511	0.5171	1	0.0024	0.9976	0.7659	12	1.9122	0.2262	3e-04
24.6367	1.0509	CD	C	Correct	1.036	25.9879	0.517	-1	-0.9989	0.9989	0.499	34	1.9122	0.2262	3e-04
28.173	0.7339	DC	C	Correct	0.73	29.2072	0.517	-1	-0.9986	0.9986	0.499	34	1.9122	0.2262	3e-04
33.1937	0.6673	EF	E	Correct	0.663	34.1612	0.5171	1	0.0506	0.9494	0.9592	56	1.9122	0.2262	3e-04
37.2137	0.5171	BA	A	Correct	0.507	38.031	0.5171	1	0.0019	0.9981	0.7659	12	1.9122	0.2262	3e-04
41.7341	0.5838	FE	E	Correct	0.578	42.6181	0.5171	1	0.0391	0.9609	0.9592	56	1.9122	0.2262	3e-04
45.2536	0.4837	BA	A	Correct	0.473	46.0376	0.5171	1	0.0015	0.9985	0.7659	12	1.9122	0.2262	3e-04
52.7764	0.5505	EF	E	Correct	0.545	53.6271	0.5171	-1	-0.9697	0.9697	0.9592	56	1.9122	0.2262	3e-04
57.7972	1.6346	FE	E	Correct	1.618	59.7321	0.5171	1	0.0306	0.9694	0.9592	56	1.9122	0.2262	3e-04
60.3326	0.9508	AB	A	Correct	0.939	61.5836	0.5171	1	0.0011	0.9989	0.7659	12	1.9122	0.2262	3e-04
65.3534	1.1509	BA	A	Correct	1.136	66.8045	0.5171	1	9e-04	0.9991	0.7659	12	1.9122	0.2262	3e-04
69.3733	0.6005	CD	C	Correct	0.589	70.274	0.5171	-1	-0.9984	0.9984	0.499	34	1.9122	0.2262	3e-04
73.3933	1.1342	DC	D	Incorrect	1.116	74.8278	0.5171	-1	-0.499	0.499	0.9981	34	1.9122	0.2262	3e-04
76.9295	0.834	DC	C	Correct	0.82	78.0637	0.5171	1	0.0019	0.9981	0.4989	34	1.9122	0.2262	3e-04
81.4498	1.2677	BA	A	Correct	1.259	83.0178	0.5171	-1	-0.9993	0.9993	0.7659	12	1.9122	0.2262	3e-04
84.4857	0.7672	CD	C	Correct	0.75	85.5532	0.5171	1	0.0015	0.9985	0.4989	34	1.9122	0.2262	3e-04
93.5097	0.7006	BA	B	Incorrect	0.693	94.5105	0.5171	-1	-0.7659	0.7659	0.999	12	1.9122	0.2262	3e-04
97.5296	0.5839	AB	A	Correct	0.57	98.4137	0.5171	1	0.001	0.999	0.7657	12	1.9122	0.2262	3e-04
102.05	0.6323	FE	F	Incorrect	0.632	102.9841	0.5171	1	0.0408	0.9592	0.9763	56	1.9122	0.2262	3e-04
106.0533	0.5004	BA	B	Incorrect	0.489	106.8539	0.5171	1	0.2343	0.7657	0.9993	12	1.9122	0.2262	3e-04
109.5728	1.151	EF	E	Correct	1.133	111.024	0.5171	-1	-0.9763	0.9763	0.9684	56	1.9122	0.2262	3e-04
114.0932	2.5187	BA	n/a	omission	0	116.9122	0.517	0	0	0	0	0	1.9122	0.2262	3e-04
120.6152	1.2343	FE	E	Correct	1.23	122.1498	0.5171	-1	-0.9761	0.9761	0.9684	56	1.9122	0.2262	3e-04
123.6343	0.6839	CD	C	Correct	0.676	124.6184	0.5171	1	0.0012	0.9988	0.4989	34	1.9122	0.2262	3e-04
127.6543	0.5504	AB	A	Correct	0.544	128.505	0.5171	1	7e-04	0.9993	0.8187	12	1.9122	0.2262	3e-04
132.1746	0.5672	EF	E	Correct	0.563	133.042	0.5171	1	0.0242	0.9758	0.9684	56	1.9122	0.2262	3e-04
135.2104	0.7006	AB	A	Correct	0.686	136.2113	0.517	-1	-0.9994	0.9994	0.8187	12	1.9122	0.2262	3e-04
139.7308	0.7173	AB	A	Correct	0.706	140.7483	0.5171	1	8e-04	0.9992	0.8187	12	1.9122	0.2262	3e-04
143.7508	0.934	FE	E	Correct	0.923	144.9851	0.5171	1	0.0187	0.9813	0.9684	56	1.9122	0.2262	3e-04
148.7715	0.6672	EF	E	Correct	0.653	149.739	0.5171	1	0.0145	0.9855	0.9684	56	1.9122	0.2262	3e-04
151.3069	0.8174	AB	A	Correct	0.805	152.4245	0.5171	1	7e-04	0.9993	0.8187	12	1.9122	0.2262	3e-04
156.3277	0.5838	FE	E	Correct	0.567	157.2118	0.517	1	0.0112	0.9888	0.9684	56	1.9122	0.2262	3e-04
159.8472	0.7507	FE	E	Correct	0.744	160.8981	0.5171	-1	-0.9913	0.9913	0.9684	56	1.9122	0.2262	3e-04
164.868	0.8841	CD	D	Incorrect	0.865	166.0356	0.5171	-1	-0.4989	0.4989	0.9991	34	1.9122	0.2262	3e-04
167.9038	1.0008	FE	E	Correct	0.987	169.2049	0.5171	1	0.009	0.991	0.9684	56	1.9122	0.2262	3e-04
172.9246	0.8006	CD	C	Correct	0.796	174.0255	0.5171	-1	-0.9991	0.9991	0.4987	34	1.9122	0.2262	3e-04
176.9445	0.6339	FE	E	Correct	0.63	177.8786	0.5171	1	0.0069	0.9931	0.9684	56	1.9122	0.2262	3e-04
179.4799	0.784	BA	A	Correct	0.781	180.5642	0.5171	1	5e-04	0.9995	0.8187	12	1.9122	0.2262	3e-04
184.0003	0.5171	FE	E	Correct	0.515	184.8176	0.5171	-1	-0.9946	0.9946	0.9684	56	1.9122	0.2262	3e-04
188.504	0.8173	CD	C	Correct	0.8	189.6216	0.5171	-1	-0.9988	0.9988	0.4987	34	1.9122	0.2262	3e-04
192.0235	1.4012	BA	B	Incorrect	1.389	193.7249	0.5171	-1	-0.8187	0.8187	0.9996	12	1.9122	0.2262	3e-04
196.0435	0.8173	CD	D	Incorrect	0.814	197.1611	0.5171	-1	-0.4987	0.4987	0.9985	34	1.9122	0.2262	3e-04
200.0634	0.6839	DC	C	Correct	0.678	201.0476	0.5171	1	0.0015	0.9985	0.4986	34	1.9122	0.2262	3e-04
204.5838	0.5838	FE	E	Correct	0.58	205.4679	0.517	1	0.0056	0.9944	0.9684	56	1.9122	0.2262	3e-04
208.1033	0.734	DC	C	Correct	0.72	209.1375	0.5171	1	0.0011	0.9989	0.4986	34	1.9122	0.2262	3e-04
213.1241	0.6005	CD	D	Incorrect	0.592	214.0248	0.5171	-1	-0.4986	0.4986	0.9991	34	1.9122	0.2262	3e-04
216.1432	0.5505	EF	E	Correct	0.544	216.9939	0.5171	1	0.0044	0.9956	0.9684	56	1.9122	0.2262	3e-04
221.164	0.6005	DC	C	Correct	0.595	222.0647	0.5171	1	9e-04	0.9991	0.4985	34	1.9122	0.2262	3e-04
223.6994	0.6672	DC	C	Correct	0.655	224.6669	0.5171	1	7e-04	0.9993	0.4985	34	1.9122	0.2262	3e-04
227.736	0.7507	EF	F	Incorrect	0.74	228.7869	0.5171	1	0.0316	0.9684	0.9966	56	1.9122	0.2262	3e-04
