onset	duration	RT	Trial_type	Response	SSD
0.5337	0.5171	0	Go	omission	n/a
6.5386	0.5171	741	Stop	Failed_stop	200
10.0582	0.5171	702	Go	correct	n/a
15.0456	0.5171	369	Stop	Failed_stop	200
18.0647	0.5171	454	Go	correct	n/a
23.0521	0.5171	527	Go	Incorrect	n/a
26.0713	0.5171	527	Go	correct	n/a
30.0745	0.5171	827	Stop	Failed_stop	150
35.5624	0.5171	619	Stop	Failed_stop	100
39.5656	0.5171	573	Go	correct	n/a
42.0844	0.517	571	Go	correct	n/a
46.5714	0.5171	722	Go	correct	n/a
50.0909	0.5171	0	Stop	succesful_stop	50
54.5779	0.5171	554	Go	correct	n/a
58.0975	0.517	505	Go	Incorrect	n/a
67.5885	0.5171	0	Stop	succesful_stop	50
70.1073	0.5171	533	Go	correct	n/a
74.1105	0.5171	598	Go	correct	n/a
79.5984	0.517	499	Go	correct	n/a
83.1012	0.5171	770	Go	correct	n/a
87.1045	0.5171	488	Go	correct	n/a
90.6074	0.517	0	Stop	succesful_stop	50
95.6114	0.5171	623	Go	correct	n/a
103.618	0.5171	599	Go	correct	n/a
106.1367	0.5171	648	Go	correct	n/a
110.6237	0.5171	0	Stop	succesful_stop	50
115.1274	0.5171	0	Stop	succesful_stop	100
119.1307	0.5171	585	Go	correct	n/a
123.1339	0.5171	0	Stop	succesful_stop	150
126.1531	0.5171	638	Go	Incorrect	n/a
130.6401	0.5171	710	Go	correct	n/a
139.6474	0.5171	708	Go	correct	n/a
147.1536	0.5171	948	Go	correct	n/a
150.1727	0.5171	0	Stop	succesful_stop	200
155.1601	0.5171	807	Go	correct	n/a
158.663	0.5171	640	Go	correct	n/a
162.1825	0.5171	0	Stop	succesful_stop	250
166.1858	0.5171	682	Go	correct	n/a
170.6728	0.5171	740	Go	correct	n/a
175.1765	0.5171	0	Stop	succesful_stop	300
178.1956	0.5171	708	Go	correct	n/a
182.1989	0.5171	681	Go	correct	n/a
191.69	0.5171	615	Go	correct	n/a
195.6932	0.5171	692	Go	correct	n/a
199.6965	0.5171	900	Go	correct	n/a
202.699	0.5171	818	Go	correct	n/a
206.7022	0.5171	0	Stop	succesful_stop	350
211.7063	0.5171	0	Stop	succesful_stop	400
214.7088	0.5171	604	Go	correct	n/a
218.2283	0.5171	772	Go	correct	n/a
223.2157	0.5171	718	Go	correct	n/a
230.2381	0.5171	744	Go	correct	n/a
234.7252	0.517	616	Go	correct	n/a
238.2447	0.5171	805	Go	correct	n/a
242.7317	0.5171	671	Stop	Failed_stop	450
246.735	0.5171	889	Go	correct	n/a
251.2386	0.5171	599	Go	correct	n/a
255.2419	0.5171	840	Go	correct	n/a
263.2485	0.517	765	Go	correct	n/a
267.2517	0.5171	627	Stop	Failed_stop	500
271.7554	0.5171	578	Go	correct	n/a
