onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
1.0166	1.2177	Af	Correct	1.213	wl.u	1	0.9999	1e-04	40	5.5889	0.3813	0
5.0366	1.2843	Cb	Correct	1.275	wl.u	1	0.8814	0.1186	50	5.5889	0.3813	0
13.0606	0.8674	Ac	inCorrect	0.849	ww	1	1	0	10	5.5889	0.3813	0
16.1126	1.4678	Fd	inCorrect	1.458	ll	0.8086	0.9999	-0.1913	10	5.5889	0.3813	0
20.6326	1.4345	Fd	Correct	1.423	ll	0.9999	0.8086	0.1913	10	5.5889	0.3813	0
24.6526	1.3011	Ab	Correct	1.296	wl.l	1	0.8814	0.1186	60	5.5889	0.3813	0
28.6726	0.784	eC	Correct	0.766	ww	1	0.9999	1e-04	10	5.5889	0.3813	0
32.2086	1.6013	Fd	Correct	1.59	ll	0.9999	0.8086	0.1913	10	5.5889	0.3813	0
36.7296	1.2009	fE	inCorrect	1.186	wl.l	0.9999	0.9999	0	20	5.5889	0.3813	0
40.2656	1.9015	Db	Correct	1.899	ll	0.8086	0.8814	-0.0728	10	5.5889	0.3813	0
44.7856	2.3018	dF	Correct	2.284	ll	0.9999	0.8086	0.1913	10	5.5889	0.3813	0
48.3216	1.0842	Ab	Correct	1.071	wl.l	1	0.8814	0.1186	60	5.5889	0.3813	0
53.3426	0.834	Cb	Correct	0.827	wl.u	1	0.8814	0.1186	50	5.5889	0.3813	0
56.8626	1.0342	bD	Correct	1.023	ll	0.8086	0.8814	-0.0728	10	5.5889	0.3813	0
60.3986	1.3177	Ab	Correct	1.3	wl.l	1	0.8814	0.1186	60	5.5889	0.3813	0
65.4196	0.9842	bA	Correct	0.969	wl.l	1	0.8814	0.1186	60	5.5889	0.3813	0
68.9386	0.784	eC	Correct	0.777	ww	1	0.9999	1e-04	10	5.5889	0.3813	0
72.9586	1.1843	Fd	inCorrect	1.175	ll	0.8086	0.9999	-0.1913	10	5.5889	0.3813	0
76.9786	1.0508	dA	Correct	1.036	wl.u	1	0.8086	0.1914	50	5.5889	0.3813	0
81.4986	1.4512	Ae	Correct	1.44	ww	1	0.9999	1e-04	20	5.5889	0.3813	0
85.5186	1.8348	Ed	inCorrect	1.82	wl.u	0.8086	0.9999	-0.1913	30	5.5889	0.3813	0
89.0386	1.0509	bA	Correct	1.038	wl.l	1	0.8814	0.1186	60	5.5889	0.3813	0
93.0586	1.0675	bA	Correct	1.05	wl.l	1	0.8814	0.1186	60	5.5889	0.3813	0
101.0816	0.834	dC	Correct	0.831	wl.l	1	0.8086	0.1914	40	5.5889	0.3813	0
105.6016	1.2677	bD	inCorrect	1.261	ll	0.8814	0.8086	0.0728	10	5.5889	0.3813	0
112.6406	0.7005	Cb	Correct	0.691	wl.u	1	0.8814	0.1186	50	5.5889	0.3813	0
116.6776	0.9341	bA	Correct	0.924	wl.l	1	0.8814	0.1186	60	5.5889	0.3813	0
121.6976	1.5846	Ae	Correct	1.582	ww	1	0.9999	1e-04	20	5.5889	0.3813	0
125.2176	3.5028	dC	omission	0	wl.l	0.8086	1	-0.1914	40	5.5889	0.3813	0
131.7226	1.8014	Fb	Correct	1.796	ll	0.9999	0.8814	0.1185	20	5.5889	0.3813	0
135.7426	1.3177	bC	Correct	1.301	wl.u	1	0.8814	0.1186	50	5.5889	0.3813	0
139.2626	1.5513	Cb	Correct	1.54	wl.u	1	0.8814	0.1186	50	5.5889	0.3813	0
142.7986	0.784	cA	inCorrect	0.778	ww	1	1	0	10	5.5889	0.3813	0
147.3186	1.5513	bF	Correct	1.533	ll	0.9999	0.8814	0.1185	20	5.5889	0.3813	0
151.3386	0.9674	cA	inCorrect	0.953	ww	1	1	0	10	5.5889	0.3813	0
155.3586	1.3677	Fb	inCorrect	1.365	ll	0.8814	0.9999	-0.1185	20	5.5889	0.3813	0
159.3786	0.8674	Ad	Correct	0.865	wl.u	1	0.8086	0.1914	50	5.5889	0.3813	0
163.3986	0.6505	Ce	Correct	0.64	ww	1	0.9999	1e-04	10	5.5889	0.3813	0
