onset	duration	RT	Trial_type	Response	SSD
225.6999	0.5171	664	Go	correct	n/a
232.7056	0.5171	838	Stop	Failed_stop	300
236.2251	0.5171	581	Go	correct	n/a
241.2125	0.5171	0	Stop	succesful_stop	250
244.7154	0.5171	585	Go	correct	n/a
248.7186	0.5171	577	Go	correct	n/a
253.2223	0.5171	595	Go	correct	n/a
256.7251	0.5171	514	Go	correct	n/a
260.7284	0.5171	0	Stop	succesful_stop	200
265.232	0.5171	696	Go	correct	n/a
269.2353	0.5171	0	Stop	succesful_stop	150
276.7414	0.5171	632	Go	correct	n/a
281.245	0.5171	734	Go	correct	n/a
285.7487	0.5171	743	Go	correct	n/a
289.7519	0.5171	793	Go	correct	n/a
293.7552	0.5171	0	Stop	succesful_stop	150
297.7584	0.5171	697	Go	correct	n/a
301.2613	0.5171	0	Stop	succesful_stop	200
309.2678	0.5171	0	Stop	succesful_stop	250
312.7706	0.5171	756	Go	correct	n/a
317.7747	0.5171	533	Go	correct	n/a
320.7771	0.5171	493	Go	correct	n/a
325.7812	0.5171	505	Go	correct	n/a
329.7845	0.517	643	Stop	Failed_stop	300
333.2873	0.5171	2089	Go	correct	n/a
337.2906	0.517	503	Go	correct	n/a
341.7942	0.5171	589	Stop	Failed_stop	350
345.7975	0.517	748	Go	correct	n/a
349.8007	0.5171	634	Go	correct	n/a
352.8032	0.517	525	Go	correct	n/a
356.3227	0.5171	475	Stop	Failed_stop	400
364.3292	0.5171	434	Go	correct	n/a
368.8162	0.517	480	Stop	Failed_stop	400
372.8194	0.5171	503	Stop	Failed_stop	350
376.3389	0.5171	521	Go	correct	n/a
380.8259	0.5171	0	Stop	succesful_stop	300
385.83	0.5171	0	Stop	succesful_stop	250
389.8332	0.5171	736	Go	correct	n/a
393.3361	0.5171	0	Stop	succesful_stop	250
397.3393	0.5171	725	Go	correct	n/a
401.3426	0.5171	585	Go	correct	n/a
404.3617	0.5171	707	Go	correct	n/a
408.3649	0.5171	0	Stop	succesful_stop	300
412.8519	0.5171	541	Go	correct	n/a
417.3556	0.5171	499	Go	correct	n/a
421.3588	0.5171	552	Stop	Failed_stop	350
425.8625	0.5171	571	Go	correct	n/a
432.8682	0.5171	631	Go	correct	n/a
436.8714	0.5171	445	Go	correct	n/a
441.3751	0.5171	581	Go	correct	n/a
445.3783	0.5171	489	Stop	Failed_stop	400
448.8812	0.5171	440	Go	correct	n/a
453.3848	0.5171	528	Stop	Failed_stop	400
457.3881	0.5171	597	Stop	Failed_stop	350
461.3913	0.5171	0	Stop	succesful_stop	300
465.895	0.5171	547	Go	Incorrect	n/a
469.3978	0.5171	498	Go	correct	n/a
472.417	0.5171	590	Go	correct	n/a
476.4202	0.5171	0	Go	omission	n/a
483.4092	0.5171	545	Go	correct	n/a
486.4283	0.5171	608	Go	correct	n/a
491.9161	0.5171	799	Go	correct	n/a
495.419	0.5171	618	Go	correct	n/a
499.9226	0.5171	667	Stop	Failed_stop	250
503.4255	0.5171	799	Go	correct	n/a
506.9283	0.5171	0	Stop	succesful_stop	200
511.9324	0.5171	560	Go	correct	n/a
514.9348	0.5171	624	Go	correct	n/a
519.4385	0.5171	0	Stop	succesful_stop	150
522.4576	0.5171	0	Stop	succesful_stop	150
527.9454	0.5171	438	Go	correct	n/a
531.9486	0.5171	618	Go	correct	n/a
539.9552	0.517	697	Go	correct	n/a
542.4739	0.517	0	Stop	succesful_stop	200
546.9608	0.5171	629	Stop	Failed_stop	250
555.9682	0.517	493	Stop	Failed_stop	300
559.471	0.5171	561	Go	correct	n/a
562.9738	0.5171	493	Go	correct	n/a
567.4775	0.5171	591	Go	correct	n/a
575.9844	0.5171	581	Stop	Failed_stop	300
579.9877	0.517	672	Go	correct	n/a
582.9901	0.5171	778	Go	correct	n/a
586.9934	0.517	474	Go	correct	n/a
590.9966	0.5171	582	Go	correct	n/a
596.0007	0.5171	402	Go	correct	n/a
599.0031	0.5171	679	Go	correct	n/a
602.5226	0.5171	0	Stop	succesful_stop	250
606.5259	0.5171	0	Stop	succesful_stop	250
616.0169	0.5171	696	Stop	Failed_stop	300
619.5198	0.5171	0	Stop	succesful_stop	300
623.523	0.5171	535	Go	correct	n/a
627.0259	0.517	563	Go	correct	n/a
631.5295	0.5171	580	Stop	Failed_stop	350
636.0332	0.5171	2087	Go	correct	n/a
643.0389	0.517	623	Stop	Failed_stop	350
647.5425	0.5171	691	Go	correct	n/a
650.5616	0.5171	498	Go	correct	n/a
660.0527	0.5171	727	Go	correct	n/a
