onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.0493	1.1676	dC	Correct	1.152	wl.l	0.9964	0.6652	0.3312	40	7.1187	0.0981	7e-04
4.0863	1.668	Ab	Correct	1.663	wl.l	0.9979	0.4986	0.4993	60	7.1187	0.0981	7e-04
9.1073	1.4512	eC	Correct	1.445	ww	0.9964	0.9889	0.0075	10	7.1187	0.0981	7e-04
16.1463	1.3844	dA	Correct	1.38	wl.u	0.9979	0.6652	0.3327	50	7.1187	0.0981	7e-04
21.1663	1.8181	Fb	Correct	1.806	ll	0.7998	0.4986	0.3012	20	7.1187	0.0981	7e-04
25.1863	2.2518	dF	Correct	2.248	ll	0.7998	0.6652	0.1346	10	7.1187	0.0981	7e-04
28.2223	2.2017	bD	Correct	2.186	ll	0.6652	0.4986	0.1666	10	7.1187	0.0981	7e-04
33.2433	1.8514	Cf	Correct	1.848	wl.u	0.9964	0.7998	0.1966	30	7.1187	0.0981	7e-04
36.7623	1.4345	Fd	Correct	1.425	ll	0.7998	0.6652	0.1346	10	7.1187	0.0981	7e-04
44.7853	1.1842	Ed	Correct	1.175	wl.u	0.9889	0.6652	0.3237	30	7.1187	0.0981	7e-04
49.3063	1.9515	Db	inCorrect	1.945	ll	0.4986	0.6652	-0.1666	10	7.1187	0.0981	7e-04
52.3413	1.5679	Ef	Correct	1.557	wl.l	0.9889	0.7998	0.1891	20	7.1187	0.0981	7e-04
57.3623	1.5012	dC	Correct	1.49	wl.l	0.9964	0.6652	0.3312	40	7.1187	0.0981	7e-04
64.4013	2.2685	fE	Correct	2.26	wl.l	0.9889	0.7998	0.1891	20	7.1187	0.0981	7e-04
69.4223	1.7014	Ce	inCorrect	1.691	ww	0.9889	0.9964	-0.0075	10	7.1187	0.0981	7e-04
73.4423	1.4678	Ed	Correct	1.45	wl.u	0.9889	0.6652	0.3237	30	7.1187	0.0981	7e-04
77.4613	1.618	Eb	Correct	1.609	wl.u	0.9889	0.4986	0.4903	40	7.1187	0.0981	7e-04
81.4813	1.8014	fA	inCorrect	1.787	wl.u	0.7998	0.9979	-0.1981	40	7.1187	0.0981	7e-04
89.0043	1.9849	Fb	Correct	1.97	ll	0.7998	0.4986	0.3012	20	7.1187	0.0981	7e-04
93.0243	0.9841	Ab	Correct	0.975	wl.l	0.9979	0.4986	0.4993	60	7.1187	0.0981	7e-04
96.5603	1.1342	fA	Correct	1.123	wl.u	0.9979	0.7998	0.1981	40	7.1187	0.0981	7e-04
100.5973	1.5012	eA	Correct	1.487	ww	0.9979	0.9889	0.009	20	7.1187	0.0981	7e-04
105.6173	1.5179	dE	Correct	1.508	wl.u	0.9889	0.6652	0.3237	30	7.1187	0.0981	7e-04
113.1403	1.9683	fE	Correct	1.952	wl.l	0.9889	0.7998	0.1891	20	7.1187	0.0981	7e-04
117.1603	1.3344	fC	Correct	1.32	wl.u	0.9964	0.7998	0.1966	30	7.1187	0.0981	7e-04
121.1803	1.7014	bF	Correct	1.689	ll	0.7998	0.4986	0.3012	20	7.1187	0.0981	7e-04
125.7003	0.9842	cA	Correct	0.971	ww	0.9979	0.9964	0.0015	10	7.1187	0.0981	7e-04
129.2203	2.0183	fA	Correct	2.007	wl.u	0.9979	0.7998	0.1981	40	7.1187	0.0981	7e-04
133.2403	1.3177	Cd	Correct	1.303	wl.l	0.9964	0.6652	0.3312	40	7.1187	0.0981	7e-04
137.7603	1.5012	Db	Correct	1.484	ll	0.6652	0.4986	0.1666	10	7.1187	0.0981	7e-04
141.2793	1.3845	eC	inCorrect	1.378	ww	0.9889	0.9964	-0.0075	10	7.1187	0.0981	7e-04
145.8003	1.0509	fA	Correct	1.038	wl.u	0.9979	0.7998	0.1981	40	7.1187	0.0981	7e-04
