onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.0492	1.6799	Fd	Correct	1.679	ll	0.628	0.5375	0.0905	10	4.7923	0.0152	0
5.0502	1.4043	Fb	inCorrect	1.386	ll	0.5734	0.628	-0.0546	20	4.7923	0.0152	0
12.0922	1.1677	bC	Correct	1.15	wl.u	0.7984	0.5734	0.225	50	4.7923	0.0152	0
16.1292	1.3344	bD	Correct	1.328	ll	0.5375	0.5734	-0.0359	10	4.7923	0.0152	0
21.1502	1.0842	Fd	Correct	1.07	ll	0.628	0.5375	0.0905	10	4.7923	0.0152	0
25.1702	1.1843	fA	Correct	1.18	wl.u	0.7293	0.628	0.1013	40	4.7923	0.0152	0
28.6892	0.9007	Db	inCorrect	0.892	ll	0.5734	0.5375	0.0359	10	4.7923	0.0152	0
32.7092	1.5679	Ab	Correct	1.559	wl.l	0.7293	0.5734	0.1559	60	4.7923	0.0152	0
40.2492	1.2511	eA	Correct	1.233	ww	0.7293	0.6853	0.044	20	4.7923	0.0152	0
45.2692	1.2177	bF	Correct	1.2	ll	0.628	0.5734	0.0546	20	4.7923	0.0152	0
48.7892	1.3344	Ed	Correct	1.325	wl.u	0.6853	0.5375	0.1478	30	4.7923	0.0152	0
52.8092	1.0342	Ab	Correct	1.03	wl.l	0.7293	0.5734	0.1559	60	4.7923	0.0152	0
57.3292	1.5346	Ae	inCorrect	1.521	ww	0.6853	0.7293	-0.044	20	4.7923	0.0152	0
64.8522	1.5346	dF	Correct	1.525	ll	0.628	0.5375	0.0905	10	4.7923	0.0152	0
68.3882	1.1342	Ab	Correct	1.117	wl.l	0.7293	0.5734	0.1559	60	4.7923	0.0152	0
73.4092	0.784	Cb	Correct	0.77	wl.u	0.7984	0.5734	0.225	50	4.7923	0.0152	0
76.4452	1.1009	fE	Correct	1.086	wl.l	0.6853	0.628	0.0573	20	4.7923	0.0152	0
80.9652	1.2677	dC	Correct	1.255	wl.l	0.7984	0.5375	0.2609	40	4.7923	0.0152	0
84.9852	0.9007	Ce	Correct	0.896	ww	0.7984	0.6853	0.1131	10	4.7923	0.0152	0
89.5052	1.3511	bE	Correct	1.342	wl.u	0.6853	0.5734	0.1119	40	4.7923	0.0152	0
93.0252	1.2344	bA	Correct	1.218	wl.l	0.7293	0.5734	0.1559	60	4.7923	0.0152	0
97.0452	1.3677	bF	Correct	1.351	ll	0.628	0.5734	0.0546	20	4.7923	0.0152	0
101.5652	0.9007	dA	Correct	0.894	wl.u	0.7293	0.5375	0.1918	50	4.7923	0.0152	0
104.6012	1.618	Ed	Correct	1.607	wl.u	0.6853	0.5375	0.1478	30	4.7923	0.0152	0
109.6222	1.9016	eA	Correct	1.889	ww	0.7293	0.6853	0.044	20	4.7923	0.0152	0
112.6572	1.2344	Ab	Correct	1.222	wl.l	0.7293	0.5734	0.1559	60	4.7923	0.0152	0
117.1782	1.2009	eC	Correct	1.185	ww	0.7984	0.6853	0.1131	10	4.7923	0.0152	0
121.1982	0.7673	dE	Correct	0.755	wl.u	0.6853	0.5375	0.1478	30	4.7923	0.0152	0
128.7372	0.8673	dC	Correct	0.854	wl.l	0.7984	0.5375	0.2609	40	4.7923	0.0152	0
133.2582	1.0508	fC	Correct	1.036	wl.u	0.7984	0.628	0.1704	30	4.7923	0.0152	0
136.7942	1.4178	bE	Correct	1.401	wl.u	0.6853	0.5734	0.1119	40	4.7923	0.0152	0
141.8142	1.3011	Ef	inCorrect	1.293	wl.l	0.628	0.6853	-0.0573	20	4.7923	0.0152	0
144.8502	1.4846	Ab	Correct	1.48	wl.l	0.7293	0.5734	0.1559	60	4.7923	0.0152	0
149.8712	0.7839	bC	Correct	0.778	wl.u	0.7984	0.5734	0.225	50	4.7923	0.0152	0
152.9072	1.5179	eC	Correct	1.502	ww	0.7984	0.6853	0.1131	10	4.7923	0.0152	0
157.9282	1.5346	Fd	Correct	1.532	ll	0.628	0.5375	0.0905	10	4.7923	0.0152	0
160.9632	0.9174	Eb	Correct	0.904	wl.u	0.6853	0.5734	0.1119	40	4.7923	0.0152	0
165.9842	1.5179	Ad	Correct	1.505	wl.u	0.7293	0.5375	0.1918	50	4.7923	0.0152	0
169.0202	1.6179	fE	Correct	1.606	wl.l	0.6853	0.628	0.0573	20	4.7923	0.0152	0
173.5402	0.784	cA	inCorrect	0.781	ww	0.7984	0.7293	0.0691	10	4.7923	0.0152	0
177.5602	1.0509	eA	inCorrect	1.048	ww	0.6853	0.7293	-0.044	20	4.7923	0.0152	0
181.0962	0.7006	eC	Correct	0.692	ww	0.7984	0.6853	0.1131	10	4.7923	0.0152	0
186.1172	1.3177	Ed	Correct	1.315	wl.u	0.6853	0.5375	0.1478	30	4.7923	0.0152	0
189.1532	0.9174	Cd	Correct	0.914	wl.l	0.7984	0.5375	0.2609	40	4.7923	0.0152	0
