onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.0492	1.3177	bE	Correct	1.303	wl.u	0.9923	0.4999	0.4924	40	8.177	0.0683	1e-04
4.0862	1.251	bC	Correct	1.244	wl.u	0.9915	0.4999	0.4916	50	8.177	0.0683	1e-04
8.6062	1.1676	dC	Correct	1.159	wl.l	0.9915	0.5338	0.4577	40	8.177	0.0683	1e-04
12.6262	0.9841	dC	Correct	0.969	wl.l	0.9915	0.5338	0.4577	40	8.177	0.0683	1e-04
17.1472	1.0175	fC	Correct	1.014	wl.u	0.9915	0.5	0.4915	30	8.177	0.0683	1e-04
20.6662	1.1176	Fd	inCorrect	1.108	ll	0.5338	0.5	0.0338	10	8.177	0.0683	1e-04
29.1902	1.1009	fE	Correct	1.084	wl.l	0.9923	0.5	0.4923	20	8.177	0.0683	1e-04
36.7122	2.0516	Ad	inCorrect	2.045	wl.u	0.5338	0.9977	-0.4639	50	8.177	0.0683	1e-04
41.2332	1.0342	Ed	Correct	1.031	wl.u	0.9923	0.5338	0.4585	30	8.177	0.0683	1e-04
44.7522	1.9015	fE	Correct	1.89	wl.l	0.9923	0.5	0.4923	20	8.177	0.0683	1e-04
48.7722	1.2177	Cf	Correct	1.212	wl.u	0.9915	0.5	0.4915	30	8.177	0.0683	1e-04
52.3082	1.6513	dE	Correct	1.64	wl.u	0.9923	0.5338	0.4585	30	8.177	0.0683	1e-04
56.3452	1.201	fC	Correct	1.189	wl.u	0.9915	0.5	0.4915	30	8.177	0.0683	1e-04
60.8652	1.0008	Cd	Correct	0.992	wl.l	0.9915	0.5338	0.4577	40	8.177	0.0683	1e-04
64.8852	1.2677	Af	Correct	1.264	wl.u	0.9977	0.5	0.4977	40	8.177	0.0683	1e-04
68.9052	1.9515	bD	Correct	1.948	ll	0.5338	0.4999	0.0339	10	8.177	0.0683	1e-04
73.4252	1.3177	dE	Correct	1.3	wl.u	0.9923	0.5338	0.4585	30	8.177	0.0683	1e-04
76.9452	1.5513	bE	Correct	1.547	wl.u	0.9923	0.4999	0.4924	40	8.177	0.0683	1e-04
80.9652	1.6013	eA	inCorrect	1.589	ww	0.9923	0.9977	-0.0054	20	8.177	0.0683	1e-04
85.4852	1.2177	Cf	Correct	1.215	wl.u	0.9915	0.5	0.4915	30	8.177	0.0683	1e-04
89.5052	1.6179	eA	inCorrect	1.612	ww	0.9923	0.9977	-0.0054	20	8.177	0.0683	1e-04
