onset	duration	RT	Trial_type	Response	SSD
296.7734	0.5171	1473	Go	correct	n/a
301.2771	0.5171	1171	Go	correct	n/a
305.2803	0.5171	1163	Go	correct	n/a
308.7832	0.517	1332	Go	correct	n/a
312.7864	0.5171	1226	Go	correct	n/a
317.7904	0.5171	0	Stop	succesful_stop	950
321.7937	0.5171	0	Stop	succesful_stop	1000
325.2965	0.5171	1232	Stop	Failed_stop	1050
328.3156	0.5171	1263	Go	correct	n/a
333.8034	0.5171	1675	Go	correct	n/a
336.8058	0.5171	1414	Go	correct	n/a
341.3095	0.5171	0	Stop	succesful_stop	1100
345.3127	0.5171	0	Stop	succesful_stop	1150
349.8164	0.517	1303	Stop	Failed_stop	1200
352.8188	0.5171	1636	Go	correct	n/a
357.8228	0.5171	0	Stop	succesful_stop	1250
361.3257	0.5171	0	Stop	succesful_stop	1300
368.348	0.5171	1654	Go	correct	n/a
372.835	0.5171	1444	Go	correct	n/a
376.3545	0.5171	1435	Stop	Failed_stop	1350
384.361	0.5171	1512	Go	correct	n/a
388.3642	0.5171	1384	Go	correct	n/a
392.8512	0.5171	1362	Stop	Failed_stop	1400
397.8552	0.5171	2124	Go	correct	n/a
401.3581	0.517	1902	Go	correct	n/a
404.3772	0.517	1578	Go	correct	n/a
408.8641	0.5171	1393	Go	correct	n/a
413.3678	0.5171	1625	Go	correct	n/a
417.371	0.5171	2024	Go	correct	n/a
420.8738	0.5171	1373	Go	correct	n/a
424.8771	0.5171	1059	Go	correct	n/a
428.8803	0.5171	1346	Go	correct	n/a
433.384	0.5171	1072	Go	correct	n/a
436.8868	0.5171	1322	Stop	Failed_stop	1450
441.8908	0.5171	1582	Go	correct	n/a
445.8941	0.5171	1811	Go	correct	n/a
453.9006	0.5171	1485	Go	correct	n/a
456.4193	0.5171	1426	Stop	Failed_stop	1500
465.4099	0.5171	1841	Go	correct	n/a
468.9127	0.5171	1797	Stop	Failed_stop	1550
472.4322	0.5171	1831	Go	correct	n/a
476.9192	0.5171	1041	Stop	Failed_stop	1600
485.4261	0.5171	1094	Go	correct	n/a
489.4293	0.5171	647	Stop	Failed_stop	1650
493.933	0.517	577	Stop	Failed_stop	1700
496.9354	0.5171	948	Go	correct	n/a
501.9394	0.5171	978	Go	correct	n/a
505.9427	0.5171	841	Go	correct	n/a
509.4455	0.5171	1098	Go	correct	n/a
513.9492	0.517	845	Go	correct	n/a
516.4679	0.517	821	Stop	Failed_stop	1750
520.4711	0.5171	1768	Stop	Failed_stop	1800
525.9589	0.517	1698	Go	correct	n/a
528.4776	0.5171	0	Stop	succesful_stop	1850
533.9653	0.5171	1933	Stop	Failed_stop	1900
536.9678	0.5171	2685	Go	correct	n/a
540.971	0.5171	2323	Go	correct	n/a
544.4905	0.5171	1822	Go	correct	n/a
548.9775	0.5171	1868	Stop	Failed_stop	1950
552.9807	0.5171	1897	Go	correct	n/a
556.5002	0.5171	1983	Go	correct	n/a
560.5035	0.5171	1810	Go	correct	n/a
565.9913	0.517	936	Go	correct	n/a
573.9977	0.5171	856	Stop	Failed_stop	2000
578.001	0.5171	1002	Go	correct	n/a
580.5197	0.5171	1616	Go	correct	n/a
590.0107	0.5171	1494	Go	correct	n/a
594.0139	0.5171	2122	Go	correct	n/a
597.5168	0.517	1839	Stop	Failed_stop	2050
605.0228	0.5171	2241	Go	correct	n/a
609.0261	0.5171	1814	Go	correct	n/a
613.5297	0.5171	2185	Stop	Failed_stop	2100
617.533	0.517	2725	Go	correct	n/a
620.5521	0.517	2453	Go	correct	n/a
626.0398	0.5171	2268	Go	correct	n/a
634.0463	0.5171	2061	Go	correct	n/a
638.0496	0.517	2231	Go	correct	n/a
641.052	0.5171	2092	Go	correct	n/a
644.5715	0.5171	2062	Stop	Failed_stop	2100
649.5589	0.517	2957	Go	correct	n/a
653.5621	0.5171	2384	Stop	Failed_stop	2050
658.0657	0.5171	0	Stop	succesful_stop	2000
