onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
1.5679	1.8348	CD	C	Correct	1.822	3.703	0.3836	1	0.4148	0.5852	0.5018	34	1.2468	0.0151	0.0062
5.5878	1.2677	CD	D	Incorrect	1.253	7.1557	0.5171	1	0.4982	0.5018	0.5914	34	1.2468	0.0151	0.0062
8.1232	1.1676	FE	F	Incorrect	1.156	9.591	0.5171	-1	-0.4755	0.4755	0.5869	56	1.2468	0.0151	0.0062
13.6443	0.9341	BA	A	Correct	0.932	14.8786	0.5171	-1	-0.5774	0.5774	0.4796	12	1.2468	0.0151	0.0062
16.6634	0.8506	CD	C	Correct	0.846	17.8143	0.5171	1	0.4086	0.5914	0.5093	34	1.2468	0.0151	0.0062
21.1836	1.3178	AB	A	Correct	1.313	22.8016	0.5171	1	0.4261	0.5739	0.4796	12	1.2468	0.0151	0.0062
24.2194	1.4178	AB	A	Correct	1.409	25.9374	0.5171	-1	-0.5803	0.5803	0.4796	12	1.2468	0.0151	0.0062
29.2401	0.9674	BA	A	Correct	0.964	30.5078	0.517	1	0.4233	0.5767	0.4796	12	1.2468	0.0151	0.0062
32.2758	1.201	CD	D	Incorrect	1.186	33.777	0.5171	-1	-0.5093	0.5093	0.5976	34	1.2468	0.0151	0.0062
40.7993	0.8507	DC	D	Incorrect	0.837	41.9503	0.517	-1	-0.5061	0.5061	0.5976	34	1.2468	0.0151	0.0062
44.8192	0.6839	BA	A	Correct	0.668	45.8033	0.5171	1	0.4169	0.5831	0.4796	12	1.2468	0.0151	0.0062
49.3395	0.834	DC	C	Correct	0.815	50.4571	0.517	1	0.4024	0.5976	0.503	34	1.2468	0.0151	0.0062
53.8765	1.1676	EF	E	Correct	1.162	55.3443	0.5171	1	0.4131	0.5869	0.4726	56	1.2468	0.0151	0.0062
57.3959	0.9508	CD	D	Incorrect	0.934	58.6469	0.5171	-1	-0.503	0.503	0.6036	34	1.2468	0.0151	0.0062
64.4349	0.7339	BA	B	Incorrect	0.729	65.4691	0.517	-1	-0.4796	0.4796	0.5894	12	1.2468	0.0151	0.0062
68.9552	1.2343	EF	E	Correct	1.223	70.4898	0.517	1	0.4069	0.5931	0.4726	56	1.2468	0.0151	0.0062
72.4914	1.1842	DC	C	Correct	1.169	73.9759	0.5171	1	0.3964	0.6036	0.4999	34	1.2468	0.0151	0.0062
77.0116	1.0842	EF	E	Correct	1.077	78.3961	0.5171	1	0.4008	0.5992	0.4726	56	1.2468	0.0151	0.0062
81.0315	1.0842	BA	B	Incorrect	1.073	82.416	0.517	-1	-0.4766	0.4766	0.5894	12	1.2468	0.0151	0.0062
86.0522	0.9841	EF	E	Correct	0.978	87.3366	0.517	1	0.3947	0.6053	0.4726	56	1.2468	0.0151	0.0062
89.0713	0.8672	AB	B	Incorrect	0.862	90.2389	0.5171	-1	-0.4737	0.4737	0.5894	12	1.2468	0.0151	0.0062
93.0912	1.2677	DC	D	Incorrect	1.263	94.6591	0.5171	1	0.5001	0.4999	0.6096	34	1.2468	0.0151	0.0062
97.6115	1.251	CD	C	Correct	1.243	99.1627	0.5171	1	0.3904	0.6096	0.5075	34	1.2468	0.0151	0.0062
101.1309	0.9341	AB	B	Incorrect	0.923	102.3653	0.517	-1	-0.4708	0.4708	0.5894	12	1.2468	0.0151	0.0062
106.1516	0.834	DC	D	Incorrect	0.824	107.2859	0.517	-1	-0.5075	0.5075	0.6155	34	1.2468	0.0151	0.0062
108.687	1.0842	AB	B	Incorrect	1.08	110.0714	0.5171	-1	-0.4679	0.4679	0.5894	12	1.2468	0.0151	0.0062
113.2073	1.1842	DC	D	Incorrect	1.177	114.6918	0.5171	-1	-0.5043	0.5043	0.6155	34	1.2468	0.0151	0.0062
116.7434	1.1009	DC	D	Incorrect	1.098	118.1445	0.5171	1	0.4988	0.5012	0.6155	34	1.2468	0.0151	0.0062
121.2637	0.9841	AB	A	Correct	0.98	122.5481	0.5171	1	0.4106	0.5894	0.465	12	1.2468	0.0151	0.0062
126.2844	1.4512	FE	F	Incorrect	1.437	128.0358	0.5171	-1	-0.4726	0.4726	0.6112	56	1.2468	0.0151	0.0062
