onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.567	1.0342	Af	inCorrect	1.019	wl.u	0.5522	0.7125	-0.1603	40	1.2468	0.0151	0.0062
4.582	1.0889	dF	Correct	1.082	ll	0.5522	0.4977	0.0545	10	1.2468	0.0151	0.0062
8.123	1.1008	Ae	Correct	1.089	ww	0.7125	0.6074	0.1051	20	1.2468	0.0151	0.0062
12.643	1.201	dC	inCorrect	1.194	wl.l	0.4977	0.6603	-0.1626	40	1.2468	0.0151	0.0062
16.179	1.0173	dE	inCorrect	1.012	wl.u	0.4977	0.6074	-0.1097	30	1.2468	0.0151	0.0062
20.216	1.0842	Ae	Correct	1.071	ww	0.7125	0.6074	0.1051	20	1.2468	0.0151	0.0062
25.236	0.7173	fE	inCorrect	0.714	wl.l	0.5522	0.6074	-0.0552	20	1.2468	0.0151	0.0062
28.756	0.8007	Ef	Correct	0.782	wl.l	0.6074	0.5522	0.0552	20	1.2468	0.0151	0.0062
33.276	0.9007	fA	inCorrect	0.899	wl.u	0.5522	0.7125	-0.1603	40	1.2468	0.0151	0.0062
36.796	0.7006	bF	inCorrect	0.694	ll	0.4641	0.5522	-0.0881	20	1.2468	0.0151	0.0062
41.316	0.7172	dA	inCorrect	0.703	wl.u	0.4977	0.7125	-0.2148	50	1.2468	0.0151	0.0062
45.336	1.718	Ed	inCorrect	1.707	wl.u	0.4977	0.6074	-0.1097	30	1.2468	0.0151	0.0062
49.356	1.0842	Eb	inCorrect	1.073	wl.u	0.4641	0.6074	-0.1433	40	1.2468	0.0151	0.0062
52.875	1.0008	Cd	Correct	0.985	wl.l	0.6603	0.4977	0.1626	40	1.2468	0.0151	0.0062
57.395	0.9674	Ed	inCorrect	0.958	wl.u	0.4977	0.6074	-0.1097	30	1.2468	0.0151	0.0062
61.415	0.9007	Ef	inCorrect	0.894	wl.l	0.5522	0.6074	-0.0552	20	1.2468	0.0151	0.0062
64.451	0.9007	Ad	inCorrect	0.89	wl.u	0.4977	0.7125	-0.2148	50	1.2468	0.0151	0.0062
68.971	1.3011	fA	Correct	1.288	wl.u	0.7125	0.5522	0.1603	40	1.2468	0.0151	0.0062
73.492	0.9508	Fd	inCorrect	0.941	ll	0.4977	0.5522	-0.0545	10	1.2468	0.0151	0.0062
76.527	1.0341	bA	inCorrect	1.028	wl.l	0.4641	0.7125	-0.2484	60	1.2468	0.0151	0.0062
81.548	0.8006	Cd	inCorrect	0.798	wl.l	0.4977	0.6603	-0.1626	40	1.2468	0.0151	0.0062
84.584	0.9174	Ce	Correct	0.914	ww	0.6603	0.6074	0.0529	10	1.2468	0.0151	0.0062
89.104	0.8674	bD	Correct	0.854	ll	0.4977	0.4641	0.0336	10	1.2468	0.0151	0.0062
93.124	0.8173	dF	inCorrect	0.802	ll	0.4977	0.5522	-0.0545	10	1.2468	0.0151	0.0062
96.66	1.0675	bE	inCorrect	1.062	wl.u	0.4641	0.6074	-0.1433	40	1.2468	0.0151	0.0062
104.7	0.784	Ad	inCorrect	0.772	wl.u	0.4977	0.7125	-0.2148	50	1.2468	0.0151	0.0062
109.22	1.0508	bD	Correct	1.037	ll	0.4977	0.4641	0.0336	10	1.2468	0.0151	0.0062
113.24	1.718	Cb	Correct	1.715	wl.u	0.6603	0.4641	0.1962	50	1.2468	0.0151	0.0062
117.26	0.7673	dC	Correct	0.76	wl.l	0.6603	0.4977	0.1626	40	1.2468	0.0151	0.0062
121.28	0.8173	Cf	Correct	0.807	wl.u	0.6603	0.5522	0.1081	30	1.2468	0.0151	0.0062
125.8	0.6839	Fd	inCorrect	0.681	ll	0.4977	0.5522	-0.0545	10	1.2468	0.0151	0.0062
129.32	0.834	Eb	inCorrect	0.823	wl.u	0.4641	0.6074	-0.1433	40	1.2468	0.0151	0.0062
133.34	0.5504	bA	inCorrect	0.544	wl.l	0.4641	0.7125	-0.2484	60	1.2468	0.0151	0.0062
136.876	0.8173	dC	Correct	0.801	wl.l	0.6603	0.4977	0.1626	40	1.2468	0.0151	0.0062
140.912	0.8173	Cf	Correct	0.802	wl.u	0.6603	0.5522	0.1081	30	1.2468	0.0151	0.0062
145.433	0.784	Db	inCorrect	0.772	ll	0.4641	0.4977	-0.0336	10	1.2468	0.0151	0.0062
148.969	0.7506	Eb	Correct	0.74	wl.u	0.6074	0.4641	0.1433	40	1.2468	0.0151	0.0062
157.492	0.8506	dF	Correct	0.848	ll	0.5522	0.4977	0.0545	10	1.2468	0.0151	0.0062
161.028	1.1676	bE	Correct	1.162	wl.u	0.6074	0.4641	0.1433	40	1.2468	0.0151	0.0062
165.549	1.251	Ed	Correct	1.241	wl.u	0.6074	0.4977	0.1097	30	1.2468	0.0151	0.0062
169.569	1.1843	Ed	inCorrect	1.18	wl.u	0.4977	0.6074	-0.1097	30	1.2468	0.0151	0.0062
173.588	0.9007	Af	inCorrect	0.893	wl.u	0.5522	0.7125	-0.1603	40	1.2468	0.0151	0.0062
181.612	1.1509	Ef	inCorrect	1.135	wl.l	0.5522	0.6074	-0.0552	20	1.2468	0.0151	0.0062
185.148	1.2844	Fb	inCorrect	1.275	ll	0.4641	0.5522	-0.0881	20	1.2468	0.0151	0.0062
189.668	1.1843	Cb	inCorrect	1.178	wl.u	0.4641	0.6603	-0.1962	50	1.2468	0.0151	0.0062
193.688	0.9841	Af	Correct	0.967	wl.u	0.7125	0.5522	0.1603	40	1.2468	0.0151	0.0062
197.224	0.8841	bF	Correct	0.866	ll	0.5522	0.4641	0.0881	20	1.2468	0.0151	0.0062
201.744	1.151	cA	Correct	1.138	ww	0.7125	0.6603	0.0522	10	1.2468	0.0151	0.0062
205.28	1.5512	dF	Correct	1.539	ll	0.5522	0.4977	0.0545	10	1.2468	0.0151	0.0062
209.317	0.9841	Cf	Correct	0.974	wl.u	0.6603	0.5522	0.1081	30	1.2468	0.0151	0.0062
213.837	0.8674	bF	Correct	0.865	ll	0.5522	0.4641	0.0881	20	1.2468	0.0151	0.0062
217.373	0.9007	Cf	inCorrect	0.898	wl.u	0.5522	0.6603	-0.1081	30	1.2468	0.0151	0.0062
225.897	1.0842	Ed	inCorrect	1.073	wl.u	0.4977	0.6074	-0.1097	30	1.2468	0.0151	0.0062
229.433	1.0008	bD	inCorrect	0.986	ll	0.4641	0.4977	-0.0336	10	1.2468	0.0151	0.0062
233.47	0.784	bA	Correct	0.781	wl.l	0.7125	0.4641	0.2484	60	1.2468	0.0151	0.0062
237.99	0.8507	bC	inCorrect	0.84	wl.u	0.4641	0.6603	-0.1962	50	1.2468	0.0151	0.0062
242.01	0.6005	Ab	inCorrect	0.59	wl.l	0.4641	0.7125	-0.2484	60	1.2468	0.0151	0.0062
250.033	0.7339	bF	Correct	0.726	ll	0.5522	0.4641	0.0881	20	1.2468	0.0151	0.0062
254.053	1.2009	Ab	Correct	1.192	wl.l	0.7125	0.4641	0.2484	60	1.2468	0.0151	0.0062
258.073	0.5838	Ac	inCorrect	0.57	ww	0.6603	0.7125	-0.0522	10	1.2468	0.0151	0.0062
262.093	1.0175	dF	Correct	1.001	ll	0.5522	0.4977	0.0545	10	1.2468	0.0151	0.0062
266.112	0.467	dA	Correct	0.457	wl.u	0.7125	0.4977	0.2148	50	1.2468	0.0151	0.0062
270.633	1.5846	Ce	inCorrect	1.567	ww	0.6074	0.6603	-0.0529	10	1.2468	0.0151	0.0062
