onset	duration	RT	Trial_type	Response	SSD
0.5504	0.5171	604	Go	correct	n/a
8.5568	0.5171	783	Go	correct	n/a
13.5608	0.5171	651	Stop	Failed_stop	200
17.564	0.5171	961	Go	correct	n/a
21.5672	0.5171	0	Go	omission	n/a
27.0716	0.5171	711	Go	correct	n/a
31.5752	0.5171	797	Go	correct	n/a
34.0939	0.5171	760	Go	Incorrect	n/a
39.5816	0.5171	0	Stop	succesful_stop	200
43.5848	0.5171	776	Go	correct	n/a
46.5872	0.5171	547	Go	Incorrect	n/a
51.0908	0.5171	0	Stop	succesful_stop	250
54.5936	0.5171	1047	Go	correct	n/a
59.0973	0.517	727	Go	correct	n/a
63.6009	0.517	506	Go	Incorrect	n/a
71.6073	0.517	476	Stop	Failed_stop	300
75.1101	0.517	551	Go	Incorrect	n/a
78.6129	0.5171	587	Stop	Failed_stop	350
82.1324	0.517	892	Go	correct	n/a
87.1197	0.5171	546	Stop	Failed_stop	350
90.1388	0.517	675	Go	correct	n/a
95.1261	0.5171	420	Stop	Failed_stop	300
98.6289	0.5171	0	Stop	succesful_stop	250
102.1484	0.5171	409	Go	correct	n/a
106.1516	0.5171	432	Go	correct	n/a
110.6385	0.5171	857	Go	Incorrect	n/a
118.6449	0.5171	473	Go	Incorrect	n/a
122.6481	0.5171	652	Go	Incorrect	n/a
127.1517	0.5171	479	Go	correct	n/a
130.1708	0.5171	484	Go	Incorrect	n/a
135.6585	0.5171	541	Go	correct	n/a
138.1772	0.5171	413	Go	Incorrect	n/a
143.6649	0.5171	429	Stop	Failed_stop	200
147.6681	0.5171	639	Go	Incorrect	n/a
155.1741	0.5171	441	Go	correct	n/a
159.6777	0.5171	491	Go	correct	n/a
162.6801	0.5171	0	Stop	succesful_stop	150
166.1996	0.5171	516	Stop	Failed_stop	100
170.2028	0.5171	0	Stop	succesful_stop	50
174.6898	0.517	536	Go	Incorrect	n/a
179.6938	0.517	515	Go	correct	n/a
183.1966	0.517	1188	Go	Incorrect	n/a
186.2156	0.5171	571	Go	correct	n/a
190.2189	0.517	642	Go	correct	n/a
194.7058	0.5171	0	Stop	succesful_stop	50
199.2094	0.5171	0	Stop	succesful_stop	50
202.2285	0.517	545	Go	correct	n/a
207.7162	0.5171	577	Go	correct	n/a
211.219	0.5171	509	Go	correct	n/a
215.7226	0.5171	435	Go	Incorrect	n/a
218.2413	0.5171	589	Go	correct	n/a
223.729	0.5171	477	Go	correct	n/a
226.2477	0.5171	495	Go	correct	n/a
234.2541	0.5171	510	Go	Incorrect	n/a
239.2414	0.5171	580	Go	correct	n/a
242.2605	0.5171	495	Go	correct	n/a
247.7482	0.5171	524	Go	correct	n/a
254.2701	0.5171	598	Go	Incorrect	n/a
259.7578	0.5171	0	Stop	succesful_stop	100
262.2765	0.5171	597	Go	correct	n/a
270.2829	0.5171	533	Go	Incorrect	n/a
275.2702	0.5171	0	Stop	succesful_stop	150
279.7738	0.5171	537	Stop	Failed_stop	200
283.2767	0.517	710	Go	Incorrect	n/a
287.2799	0.517	465	Stop	Failed_stop	250
291.2831	0.517	603	Go	Incorrect	n/a
294.7859	0.517	701	Go	Incorrect	n/a
299.2895	0.517	455	Go	Incorrect	n/a
302.3085	0.5171	540	Go	correct	n/a
306.3117	0.5171	532	Go	correct	n/a
311.7995	0.5171	539	Go	correct	n/a
315.3023	0.5171	484	Go	Incorrect	n/a
318.8051	0.5171	512	Go	correct	n/a
322.8083	0.5171	511	Stop	Failed_stop	300
330.8147	0.5171	534	Go	correct	n/a
335.3183	0.5171	452	Go	correct	n/a
