onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
1.0333	1.1343	fC	Correct	1.118	wl.u	0.786	0.5626	0.2234	30	2.9421	0.0195	8e-04
5.0503	1.2547	bD	inCorrect	1.245	ll	0.5816	0.5554	0.0262	10	2.9421	0.0195	8e-04
8.5733	0.9674	bC	Correct	0.954	wl.u	0.786	0.5816	0.2044	50	2.9421	0.0195	8e-04
12.5933	0.9841	Af	Correct	0.974	wl.u	0.7511	0.5626	0.1885	40	2.9421	0.0195	8e-04
16.6133	1.2844	eA	inCorrect	1.281	ww	0.7082	0.7511	-0.0429	20	2.9421	0.0195	8e-04
20.6333	0.6838	Cf	Correct	0.666	wl.u	0.786	0.5626	0.2234	30	2.9421	0.0195	8e-04
28.6563	1.0509	Ac	inCorrect	1.039	ww	0.786	0.7511	0.0349	10	2.9421	0.0195	8e-04
32.1923	1.2344	Eb	Correct	1.218	wl.u	0.7082	0.5816	0.1266	40	2.9421	0.0195	8e-04
41.2163	1.2344	Ac	inCorrect	1.219	ww	0.786	0.7511	0.0349	10	2.9421	0.0195	8e-04
45.2363	0.6839	eC	Correct	0.666	ww	0.786	0.7082	0.0778	10	2.9421	0.0195	8e-04
49.2563	1.3678	Db	inCorrect	1.355	ll	0.5816	0.5554	0.0262	10	2.9421	0.0195	8e-04
53.2763	1.9349	Ad	Correct	1.927	wl.u	0.7511	0.5554	0.1957	50	2.9421	0.0195	8e-04
56.3123	1.5012	dC	Correct	1.494	wl.l	0.786	0.5554	0.2306	40	2.9421	0.0195	8e-04
61.3323	0.6839	dC	Correct	0.666	wl.l	0.786	0.5554	0.2306	40	2.9421	0.0195	8e-04
69.3723	1.5179	bD	Correct	1.507	ll	0.5554	0.5816	-0.0262	10	2.9421	0.0195	8e-04
72.4083	1.2677	bE	Correct	1.258	wl.u	0.7082	0.5816	0.1266	40	2.9421	0.0195	8e-04
76.4453	1.6999	Ad	inCorrect	1.699	wl.u	0.5554	0.7511	-0.1957	50	2.9421	0.0195	8e-04
80.9483	0.8173	eA	inCorrect	0.803	ww	0.7082	0.7511	-0.0429	20	2.9421	0.0195	8e-04
84.9683	1.1343	dF	Correct	1.12	ll	0.5626	0.5554	0.0072	10	2.9421	0.0195	8e-04
89.4893	0.8173	fE	Correct	0.815	wl.l	0.7082	0.5626	0.1456	20	2.9421	0.0195	8e-04
93.0083	0.8507	fC	Correct	0.843	wl.u	0.786	0.5626	0.2234	30	2.9421	0.0195	8e-04
96.5443	1.0675	bD	Correct	1.056	ll	0.5554	0.5816	-0.0262	10	2.9421	0.0195	8e-04
101.5653	0.9842	bD	Correct	0.967	ll	0.5554	0.5816	-0.0262	10	2.9421	0.0195	8e-04
105.5853	1.251	Cd	Correct	1.245	wl.l	0.786	0.5554	0.2306	40	2.9421	0.0195	8e-04
109.6053	0.8173	Ce	Correct	0.812	ww	0.786	0.7082	0.0778	10	2.9421	0.0195	8e-04
113.1243	0.6339	cA	inCorrect	0.619	ww	0.786	0.7511	0.0349	10	2.9421	0.0195	8e-04
117.6453	1.301	Fb	inCorrect	1.287	ll	0.5816	0.5626	0.019	20	2.9421	0.0195	8e-04
121.6653	1.4845	dA	Correct	1.476	wl.u	0.7511	0.5554	0.1957	50	2.9421	0.0195	8e-04
125.6853	1.3177	dC	Correct	1.311	wl.l	0.786	0.5554	0.2306	40	2.9421	0.0195	8e-04
128.7203	0.784	Ce	Correct	0.777	ww	0.786	0.7082	0.0778	10	2.9421	0.0195	8e-04
133.2413	1.1509	Ef	Correct	1.133	wl.l	0.7082	0.5626	0.1456	20	2.9421	0.0195	8e-04
137.2613	1.7014	Ad	Correct	1.694	wl.u	0.7511	0.5554	0.1957	50	2.9421	0.0195	8e-04
144.8003	1.6847	dE	Correct	1.676	wl.u	0.7082	0.5554	0.1528	30	2.9421	0.0195	8e-04
148.8373	1.1677	eC	inCorrect	1.165	ww	0.7082	0.786	-0.0778	10	2.9421	0.0195	8e-04
153.3573	1.4845	Db	Correct	1.482	ll	0.5554	0.5816	-0.0262	10	2.9421	0.0195	8e-04
156.8933	1.3177	Ab	Correct	1.314	wl.l	0.7511	0.5816	0.1695	60	2.9421	0.0195	8e-04
160.9303	1.5679	fA	Correct	1.559	wl.u	0.7511	0.5626	0.1885	40	2.9421	0.0195	8e-04
165.9513	1.3178	fA	Correct	1.304	wl.u	0.7511	0.5626	0.1885	40	2.9421	0.0195	8e-04
169.4703	1.6179	eA	Correct	1.603	ww	0.7511	0.7082	0.0429	20	2.9421	0.0195	8e-04
