onset	duration	RT	Trial_type	Response	SSD
253.239	0.5171	1033	Go	correct	n/a
256.2581	0.5171	996	Stop	Failed_stop	950
260.2613	0.5171	1254	Go	correct	n/a
265.7491	0.5171	1065	Go	correct	n/a
269.252	0.5171	1429	Go	correct	n/a
272.2711	0.5171	1300	Go	correct	n/a
280.7613	0.5171	1242	Go	correct	n/a
285.7654	0.5171	1818	Go	correct	n/a
293.7719	0.5171	896	Go	correct	n/a
296.2906	0.5171	1121	Go	correct	n/a
300.7776	0.5171	935	Go	correct	n/a
308.3003	0.5171	1013	Stop	Failed_stop	900
312.7873	0.5171	1167	Go	correct	n/a
316.7906	0.5171	0	Stop	succesful_stop	850
321.2942	0.5171	0	Stop	succesful_stop	800
325.2975	0.5171	1625	Go	correct	n/a
328.3166	0.5171	1642	Go	correct	n/a
333.8044	0.5171	1279	Go	correct	n/a
341.8109	0.5171	0	Stop	succesful_stop	750
345.8141	0.5171	1666	Go	correct	n/a
348.3328	0.5171	0	Stop	succesful_stop	750
352.8198	0.5171	1721	Go	correct	n/a
357.3235	0.5171	1824	Go	correct	n/a
361.8271	0.5171	0	Stop	succesful_stop	800
365.33	0.5171	1593	Go	correct	n/a
368.8328	0.5171	0	Stop	succesful_stop	850
373.3365	0.5171	1576	Go	correct	n/a
377.3397	0.5171	1916	Go	correct	n/a
381.343	0.5171	1384	Go	correct	n/a
389.3495	0.5171	1890	Go	Incorrect	n/a
392.3686	0.5171	1137	Go	correct	n/a
396.8556	0.5171	843	Go	correct	n/a
401.8596	0.5171	746	Go	correct	n/a
405.3625	0.5171	812	Go	correct	n/a
408.3816	0.5171	801	Go	correct	n/a
413.8694	0.5171	0	Stop	succesful_stop	900
416.3881	0.5171	1351	Go	correct	n/a
420.3914	0.517	1851	Go	correct	n/a
429.382	0.5171	1260	Go	correct	n/a
433.8856	0.5171	1502	Go	Incorrect	n/a
436.4044	0.517	1465	Go	correct	n/a
440.4076	0.5171	0	Stop	succesful_stop	950
445.395	0.5171	0	Stop	succesful_stop	1000
449.8986	0.5171	1231	Stop	Failed_stop	1050
453.9019	0.5171	0	Stop	succesful_stop	1100
457.9051	0.5171	0	Stop	succesful_stop	1150
460.9076	0.5171	0	Stop	succesful_stop	1200
464.9108	0.5171	1698	Go	correct	n/a
468.9141	0.5171	1494	Go	correct	n/a
472.4336	0.5171	2009	Go	correct	n/a
477.421	0.5171	0	Stop	succesful_stop	1250
480.4401	0.5171	2753	Go	correct	n/a
489.9312	0.517	959	Go	correct	n/a
493.434	0.5171	1137	Go	correct	n/a
496.9368	0.5171	1446	Stop	Failed_stop	1300
501.9409	0.5171	0	Stop	succesful_stop	1350
505.4437	0.5171	1770	Go	correct	n/a
508.9466	0.5171	0	Stop	succesful_stop	1400
513.4502	0.5171	0	Stop	succesful_stop	1450
516.9531	0.5171	0	Go	omission	n/a
522.958	0.5171	1270	Go	correct	n/a
526.4775	0.5171	1640	Go	correct	n/a
530.4807	0.5171	1449	Stop	Failed_stop	1500
535.9685	0.5171	1782	Go	correct	n/a
542.4905	0.5171	1282	Go	correct	n/a
547.4779	0.5171	1451	Go	correct	n/a
551.9815	0.5171	1384	Go	correct	n/a
554.5002	0.5171	1669	Go	correct	n/a
558.5035	0.5171	999	Go	correct	n/a
563.4909	0.5171	906	Go	Incorrect	n/a
567.9945	0.5171	1085	Stop	Failed_stop	1550
570.5132	0.5171	1223	Stop	Failed_stop	1600
574.5165	0.5171	1526	Stop	Failed_stop	1650
580.0043	0.5171	1584	Go	correct	n/a
584.0075	0.5171	994	Go	correct	n/a
587.5104	0.5171	1343	Go	correct	n/a
590.5295	0.5171	1282	Stop	Failed_stop	1700
599.5201	0.5171	1055	Go	Incorrect	n/a
602.5392	0.5171	1182	Go	correct	n/a
608.027	0.5171	785	Stop	Failed_stop	1750
612.0303	0.5171	1083	Go	correct	n/a
615.5331	0.5171	997	Stop	Failed_stop	1800
619.5364	0.5171	1073	Stop	Failed_stop	1850
622.5555	0.5171	999	Go	Incorrect	n/a
627.0425	0.5171	927	Go	correct	n/a
632.0465	0.5171	868	Go	Incorrect	n/a
636.0498	0.5171	799	Stop	Failed_stop	1900
638.5685	0.5171	1143	Go	correct	n/a
642.5717	0.5171	1094	Stop	Failed_stop	1950
647.0587	0.5171	1168	Stop	Failed_stop	2000
651.062	0.5171	856	Go	correct	n/a
659.5689	0.5171	1385	Stop	Failed_stop	2000
