onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.533	0.8007	eC	inCorrect	0.793	ww	0.7082	0.786	-0.0778	10	2.9421	0.0195	8e-04
4.553	1.4012	bF	Correct	1.395	ll	0.5626	0.5816	-0.019	20	2.9421	0.0195	8e-04
9.074	1.0008	Fb	inCorrect	0.99	ll	0.5816	0.5626	0.019	20	2.9421	0.0195	8e-04
16.596	0.9175	fC	Correct	0.909	wl.u	0.786	0.5626	0.2234	30	2.9421	0.0195	8e-04
24.136	1.0675	Ab	inCorrect	1.065	wl.l	0.5816	0.7511	-0.1695	60	2.9421	0.0195	8e-04
29.14	0.7506	Cd	Correct	0.737	wl.l	0.786	0.5554	0.2306	40	2.9421	0.0195	8e-04
32.176	1.2677	dA	inCorrect	1.249	wl.u	0.5554	0.7511	-0.1957	50	2.9421	0.0195	8e-04
40.716	1.9016	dF	inCorrect	1.895	ll	0.5554	0.5626	-0.0072	10	2.9421	0.0195	8e-04
44.252	1.1343	Cb	Correct	1.117	wl.u	0.786	0.5816	0.2044	50	2.9421	0.0195	8e-04
48.773	0.9174	Cf	Correct	0.912	wl.u	0.786	0.5626	0.2234	30	2.9421	0.0195	8e-04
52.309	1.3844	fA	inCorrect	1.382	wl.u	0.5626	0.7511	-0.1885	40	2.9421	0.0195	8e-04
60.349	1.151	Ae	inCorrect	1.137	ww	0.7082	0.7511	-0.0429	20	2.9421	0.0195	8e-04
65.369	0.7839	Cb	Correct	0.782	wl.u	0.786	0.5816	0.2044	50	2.9421	0.0195	8e-04
68.889	2.0517	bE	Correct	2.046	wl.u	0.7082	0.5816	0.1266	40	2.9421	0.0195	8e-04
72.909	1.3011	Ae	inCorrect	1.296	ww	0.7082	0.7511	-0.0429	20	2.9421	0.0195	8e-04
76.445	0.9842	dC	inCorrect	0.969	wl.l	0.5554	0.786	-0.2306	40	2.9421	0.0195	8e-04
80.482	1.151	bC	Correct	1.145	wl.u	0.786	0.5816	0.2044	50	2.9421	0.0195	8e-04
