onset	duration	RT	Trial_type	Response	SSD
440.4088	0.5171	769	Go	correct	n/a
445.8966	0.5171	0	Stop	succesful_stop	200
449.8999	0.5171	527	Go	correct	n/a
453.9031	0.5171	515	Go	correct	n/a
457.406	0.5171	509	Go	correct	n/a
460.4251	0.5171	531	Go	correct	n/a
469.9162	0.5171	578	Go	correct	n/a
472.4349	0.5171	457	Stop	Failed_stop	250
480.9252	0.5171	539	Go	correct	n/a
485.4288	0.5171	0	Stop	succesful_stop	300
489.4321	0.5171	579	Go	correct	n/a
492.4512	0.5171	550	Stop	Failed_stop	350
496.9382	0.5171	533	Stop	Failed_stop	400
500.4577	0.5171	504	Stop	Failed_stop	400
504.461	0.5171	598	Go	correct	n/a
508.4643	0.5171	0	Stop	succesful_stop	350
513.9521	0.5171	603	Go	correct	n/a
516.4708	0.5171	572	Go	correct	n/a
520.9578	0.5171	597	Stop	Failed_stop	350
524.961	0.5171	470	Go	correct	n/a
528.4806	0.5171	432	Go	correct	n/a
532.4838	0.5171	529	Go	correct	n/a
536.9708	0.5171	399	Go	correct	n/a
541.4745	0.5171	476	Go	correct	n/a
545.4778	0.5171	0	Stop	succesful_stop	300
549.9814	0.5171	0	Stop	succesful_stop	300
553.4843	0.5171	534	Go	correct	n/a
557.988	0.5171	441	Stop	Failed_stop	350
561.9912	0.5171	0	Stop	succesful_stop	350
565.4941	0.5171	451	Stop	Failed_stop	400
569.9977	0.5171	454	Stop	Failed_stop	400
572.5165	0.5171	510	Go	correct	n/a
578.0043	0.5171	0	Stop	succesful_stop	350
581.5071	0.5171	541	Go	correct	n/a
589.5136	0.5171	443	Go	correct	n/a
592.5328	0.5171	516	Go	correct	n/a
598.0206	0.5171	480	Go	correct	n/a
601.023	0.5171	445	Go	correct	n/a
605.0263	0.5171	462	Go	correct	n/a
608.5458	0.5171	448	Go	correct	n/a
612.5491	0.5171	481	Go	Incorrect	n/a
618.0369	0.5171	545	Go	correct	n/a
622.0401	0.5171	563	Go	correct	n/a
625.543	0.5171	624	Go	correct	n/a
630.0467	0.5171	628	Go	correct	n/a
632.5654	0.5171	540	Go	correct	n/a
637.5528	0.5171	460	Go	correct	n/a
640.5719	0.5171	496	Go	correct	n/a
646.0597	0.5171	459	Go	correct	n/a
649.5626	0.5171	614	Go	correct	n/a
653.5658	0.5171	0	Stop	succesful_stop	350
657.5691	0.5171	515	Go	correct	n/a
