onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.5129	1.0216	EF	F	Incorrect	1.011	2.2852	0.517	-1	-0.9733	0.9733	0.9903	56	1.6985	0.2967	0.0013
4.537	0.9508	FE	E	Correct	0.935	6.2384	0.5171	-1	-0.9903	0.9903	0.9721	56	1.6985	0.2967	0.0013
9.5577	0.6172	FE	F	Incorrect	0.601	10.9255	0.5171	-1	-0.9721	0.9721	0.989	56	1.6985	0.2967	0.0013
13.5777	0.7006	BA	A	Correct	0.685	15.0289	0.5171	1	0.0016	0.9984	0.6421	12	1.6985	0.2967	0.0013
16.5968	0.7339	EF	F	Incorrect	0.73	18.0814	0.517	-1	-0.9708	0.9708	0.989	56	1.6985	0.2967	0.0013
20.133	0.734	CD	D	Incorrect	0.721	21.6176	0.5171	-1	-0.9331	0.9331	0.9955	34	1.6985	0.2967	0.0013
28.6566	0.8341	CD	C	Correct	0.818	30.2413	0.5171	1	0.0045	0.9955	0.9319	34	1.6985	0.2967	0.0013
33.177	0.6005	BA	B	Incorrect	0.589	34.5281	0.5171	-1	-0.6421	0.6421	0.9989	12	1.6985	0.2967	0.0013
36.6965	0.7506	EF	F	Incorrect	0.737	38.1977	0.5171	1	0.0305	0.9695	0.989	56	1.6985	0.2967	0.0013
41.7173	0.784	FE	E	Correct	0.776	43.2519	0.517	1	0.011	0.989	0.9786	56	1.6985	0.2967	0.0013
44.7364	1.0008	EF	E	Correct	0.988	46.4878	0.5171	-1	-0.9922	0.9922	0.9786	56	1.6985	0.2967	0.0013
49.7572	0.5671	CD	D	Incorrect	0.562	51.0749	0.5171	-1	-0.9319	0.9319	0.9968	34	1.6985	0.2967	0.0013
56.7796	0.4336	FE	F	Incorrect	0.428	57.9638	0.5171	1	0.0214	0.9786	0.991	56	1.6985	0.2967	0.0013
60.7995	0.8006	DC	C	Correct	0.783	62.3341	0.5171	1	0.0032	0.9968	0.9307	34	1.6985	0.2967	0.0013
64.8194	0.8341	AB	A	Correct	0.822	66.4041	0.517	1	0.0011	0.9989	0.6412	12	1.6985	0.2967	0.0013
68.3556	0.7507	DC	D	Incorrect	0.741	69.8569	0.5171	-1	-0.9307	0.9307	0.9978	34	1.6985	0.2967	0.0013
73.3764	1.0509	DC	C	Correct	1.035	75.1779	0.5171	1	0.0022	0.9978	0.9295	34	1.6985	0.2967	0.0013
77.8968	0.9174	AB	A	Correct	0.908	79.5648	0.5171	-1	-0.9992	0.9992	0.6412	12	1.6985	0.2967	0.0013
80.9159	1.0342	EF	F	Incorrect	1.025	82.7007	0.5171	1	0.0151	0.9849	0.991	56	1.6985	0.2967	0.0013
85.9366	0.6839	AB	A	Correct	0.676	87.3711	0.5171	1	0.0021	0.9979	0.6412	12	1.6985	0.2967	0.0013
88.472	1.1677	AB	A	Correct	1.152	90.3903	0.5171	-1	-0.9985	0.9985	0.6412	12	1.6985	0.2967	0.0013
93.4928	0.8841	DC	C	Correct	0.865	95.1108	0.5171	1	0.0016	0.9984	0.9295	34	1.6985	0.2967	0.0013
97.029	0.9675	EF	E	Correct	0.964	98.7471	0.5171	1	0.009	0.991	0.9894	56	1.6985	0.2967	0.0013
102.0498	0.7172	BA	A	Correct	0.702	103.5176	0.5171	1	0.0028	0.9972	0.6412	12	1.6985	0.2967	0.0013
109.0722	0.6004	BA	B	Incorrect	0.586	110.4233	0.517	-1	-0.6412	0.6412	0.9981	12	1.6985	0.2967	0.0013
113.0921	0.8173	AB	B	Incorrect	0.805	114.66	0.5171	-1	-0.6404	0.6404	0.9981	12	1.6985	0.2967	0.0013
117.112	0.6839	FE	F	Incorrect	0.68	118.5465	0.5171	-1	-0.9894	0.9894	0.9936	56	1.6985	0.2967	0.0013
122.1328	0.9508	DC	C	Correct	0.94	123.8342	0.5171	-1	-0.9989	0.9989	0.9295	34	1.6985	0.2967	0.0013
125.1519	0.9008	AB	A	Correct	0.884	126.8033	0.5171	-1	-0.9981	0.9981	0.6395	12	1.6985	0.2967	0.0013
128.6881	1.0175	CD	C	Correct	1.014	130.4562	0.5171	-1	-0.9976	0.9976	0.9295	34	1.6985	0.2967	0.0013
133.2085	0.884	AB	A	Correct	0.871	134.8432	0.517	1	0.0032	0.9968	0.6395	12	1.6985	0.2967	0.0013
138.2292	1.3511	EF	F	Incorrect	1.342	139.8806	0.5171	1	0.0119	0.9881	0.9936	56	1.6985	0.2967	0.0013
142.2492	0.6172	EF	F	Incorrect	0.611	143.1666	0.5171	1	0.0084	0.9916	0.9936	56	1.6985	0.2967	0.0013
145.7687	0.4003	AB	A	Correct	0.384	146.4693	0.5171	-1	-0.9977	0.9977	0.6395	12	1.6985	0.2967	0.0013
149.2883	0.517	BA	B	Incorrect	0.499	150.0889	0.5171	-1	-0.6395	0.6395	0.9964	12	1.6985	0.2967	0.0013
152.8245	1.0508	AB	B	Incorrect	1.048	154.1756	0.5171	-1	-0.6387	0.6387	0.9964	12	1.6985	0.2967	0.0013
157.3448	0.7006	EF	F	Incorrect	0.692	158.3456	0.5171	-1	-0.9941	0.9941	0.9936	56	1.6985	0.2967	0.0013
165.368	0.5838	BA	B	Incorrect	0.579	166.2521	0.5171	-1	-0.6379	0.6379	0.9964	12	1.6985	0.2967	0.0013
170.3888	0.6172	FE	F	Incorrect	0.614	171.3062	0.5171	1	0.0072	0.9928	0.9936	56	1.6985	0.2967	0.0013
172.9242	0.8507	EF	F	Incorrect	0.845	174.0751	0.5171	-1	-0.995	0.995	0.9936	56	1.6985	0.2967	0.0013
177.9449	0.417	DC	D	Incorrect	0.414	178.6622	0.5171	-1	-0.9295	0.9295	0.9963	34	1.6985	0.2967	0.0013
185.4677	0.7673	CD	D	Incorrect	0.75	186.5353	0.5171	1	0.0717	0.9283	0.9963	34	1.6985	0.2967	0.0013
189.4877	0.8173	CD	D	Incorrect	0.809	190.6053	0.517	1	0.0505	0.9495	0.9963	34	1.6985	0.2967	0.0013
194.008	0.6339	AB	B	Incorrect	0.621	194.9421	0.5171	-1	-0.6371	0.6371	0.9964	12	1.6985	0.2967	0.0013
198.028	0.6171	CD	C	Correct	0.612	198.9454	0.5171	1	0.0037	0.9963	0.9645	34	1.6985	0.2967	0.0013
202.0479	0.6672	AB	A	Correct	0.664	203.0154	0.5171	1	0.0036	0.9964	0.6362	12	1.6985	0.2967	0.0013
205.0837	0.9841	BA	A	Correct	0.969	206.3681	0.5171	-1	-0.9975	0.9975	0.6362	12	1.6985	0.2967	0.0013
210.1045	1.0675	FE	F	Incorrect	1.062	211.4723	0.517	-1	-0.9937	0.9937	0.9936	56	1.6985	0.2967	0.0013
214.1244	0.7006	FE	E	Correct	0.695	215.1252	0.5171	1	0.0064	0.9936	0.9924	56	1.6985	0.2967	0.0013
217.6439	0.5338	EF	E	Correct	0.525	218.478	0.517	1	0.0045	0.9955	0.9924	56	1.6985	0.2967	0.0013
222.6647	0.9508	BA	A	Correct	0.939	223.9157	0.5171	-1	-0.9962	0.9962	0.6362	12	1.6985	0.2967	0.0013
225.2001	0.6172	AB	A	Correct	0.615	226.1175	0.5171	1	0.0051	0.9949	0.6362	12	1.6985	0.2967	0.0013
230.7046	0.5838	DC	D	Incorrect	0.579	231.5886	0.5171	-1	-0.9645	0.9645	0.9974	34	1.6985	0.2967	0.0013
233.24	0.7339	FE	E	Correct	0.731	234.2742	0.5171	-1	-0.9969	0.9969	0.9924	56	1.6985	0.2967	0.0013
238.7445	0.5337	DC	D	Incorrect	0.529	239.5785	0.5171	-1	-0.9633	0.9633	0.9974	34	1.6985	0.2967	0.0013
242.264	0.7673	CD	C	Correct	0.756	243.3315	0.5171	1	0.0026	0.9974	0.962	34	1.6985	0.2967	0.0013
246.2839	1.935	EF	F	Incorrect	1.922	248.5191	0.5171	-1	-0.9924	0.9924	0.9956	56	1.6985	0.2967	0.0013
250.3039	0.5338	CD	D	Incorrect	0.528	251.1379	0.5171	-1	-0.962	0.962	0.9982	34	1.6985	0.2967	0.0013
258.3271	0.5838	BA	B	Incorrect	0.581	259.2111	0.5171	-1	-0.6362	0.6362	0.9964	12	1.6985	0.2967	0.0013
266.8507	0.7506	AB	B	Incorrect	0.745	267.9016	0.5171	-1	-0.6354	0.6354	0.9964	12	1.6985	0.2967	0.0013
269.3861	0.9007	BA	A	Correct	0.889	270.5871	0.5171	-1	-0.9964	0.9964	0.6346	12	1.6985	0.2967	0.0013
274.4069	0.5838	CD	D	Incorrect	0.581	275.2909	0.5171	1	0.0392	0.9608	0.9982	34	1.6985	0.2967	0.0013
278.4268	0.784	CD	C	Correct	0.773	279.511	0.5171	1	0.0018	0.9982	0.9724	34	1.6985	0.2967	0.0013
282.4467	0.8341	CD	C	Correct	0.818	283.581	0.5171	1	0.0013	0.9987	0.9724	34	1.6985	0.2967	0.0013
