onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
1.0341	1.1994	fA	Correct	1.199	wl.u	0.9349	0.5923	0.3426	40	8.0677	0.0334	0
5.0341	1.2008	Eb	Correct	1.2	wl.u	0.912	0.5487	0.3633	40	8.0677	0.0334	0
8.0561	1.2844	Ce	Correct	1.273	ww	0.9203	0.912	0.0083	10	8.0677	0.0334	0
12.0921	0.9674	Af	Correct	0.95	wl.u	0.9349	0.5923	0.3426	40	8.0677	0.0334	0
17.1131	1.1008	Ed	Correct	1.098	wl.u	0.912	0.5487	0.3633	30	8.0677	0.0334	0
20.1491	1.5846	dC	Correct	1.577	wl.l	0.9203	0.5487	0.3716	40	8.0677	0.0334	0
24.1851	1.4178	bA	Correct	1.407	wl.l	0.9349	0.5487	0.3862	60	8.0677	0.0334	0
28.7061	1.1008	Cd	Correct	1.083	wl.l	0.9203	0.5487	0.3716	40	8.0677	0.0334	0
33.2261	1.251	Cd	Correct	1.233	wl.l	0.9203	0.5487	0.3716	40	8.0677	0.0334	0
36.7451	1.2844	bF	Correct	1.269	ll	0.5923	0.5487	0.0436	20	8.0677	0.0334	0
41.2661	2.035	Ef	inCorrect	2.023	wl.l	0.5923	0.912	-0.3197	20	8.0677	0.0334	0
44.7851	1.4845	fA	Correct	1.475	wl.u	0.9349	0.5923	0.3426	40	8.0677	0.0334	0
49.3061	1.0008	Ab	Correct	0.99	wl.l	0.9349	0.5487	0.3862	60	8.0677	0.0334	0
52.3411	1.3344	Cf	Correct	1.321	wl.u	0.9203	0.5923	0.328	30	8.0677	0.0334	0
56.8621	1.3344	dE	inCorrect	1.32	wl.u	0.5487	0.912	-0.3633	30	8.0677	0.0334	0
65.3851	1.668	cA	Correct	1.653	ww	0.9349	0.9203	0.0146	10	8.0677	0.0334	0
68.4211	1.4178	Cd	Correct	1.413	wl.l	0.9203	0.5487	0.3716	40	8.0677	0.0334	0
72.4571	1.7181	Cf	Correct	1.715	wl.u	0.9203	0.5923	0.328	30	8.0677	0.0334	0
80.4971	1.3678	eA	Correct	1.358	ww	0.9349	0.912	0.0229	20	8.0677	0.0334	0
84.5341	1.4011	Cf	Correct	1.392	wl.u	0.9203	0.5923	0.328	30	8.0677	0.0334	0
89.0541	1.618	dE	Correct	1.609	wl.u	0.912	0.5487	0.3633	30	8.0677	0.0334	0
93.0741	1.5012	fE	Correct	1.49	wl.l	0.912	0.5923	0.3197	20	8.0677	0.0334	0
96.6101	2.8189	bD	inCorrect	2.815	ll	0.5487	0.5487	0	10	8.0677	0.0334	0
101.1301	1.3344	dC	Correct	1.318	wl.l	0.9203	0.5487	0.3716	40	8.0677	0.0334	0
105.6511	1.6179	Ef	Correct	1.6	wl.l	0.912	0.5923	0.3197	20	8.0677	0.0334	0
108.7031	1.5346	bA	Correct	1.529	wl.l	0.9349	0.5487	0.3862	60	8.0677	0.0334	0
112.7401	1.6346	cA	Correct	1.617	ww	0.9349	0.9203	0.0146	10	8.0677	0.0334	0
117.2601	1.4178	Ab	Correct	1.411	wl.l	0.9349	0.5487	0.3862	60	8.0677	0.0334	0
121.2801	1.7014	eC	inCorrect	1.696	ww	0.912	0.9203	-0.0083	10	8.0677	0.0334	0
125.3001	2.1684	bD	inCorrect	2.157	ll	0.5487	0.5487	0	10	8.0677	0.0334	0
128.8361	1.3344	Ab	Correct	1.317	wl.l	0.9349	0.5487	0.3862	60	8.0677	0.0334	0
133.8571	1.5679	Ac	Correct	1.553	ww	0.9349	0.9203	0.0146	10	8.0677	0.0334	0
137.3761	1.4679	Eb	Correct	1.457	wl.u	0.912	0.5487	0.3633	40	8.0677	0.0334	0
140.9121	1.2176	eC	inCorrect	1.201	ww	0.912	0.9203	-0.0083	10	8.0677	0.0334	0
145.9331	1.4511	bC	Correct	1.435	wl.u	0.9203	0.5487	0.3716	50	8.0677	0.0334	0
149.4521	1.5679	bA	Correct	1.551	wl.l	0.9349	0.5487	0.3862	60	8.0677	0.0334	0
152.9881	1.7514	Eb	Correct	1.744	wl.u	0.912	0.5487	0.3633	40	8.0677	0.0334	0
157.5091	1.0508	Ef	Correct	1.038	wl.l	0.912	0.5923	0.3197	20	8.0677	0.0334	0
161.5291	1.0175	Ef	Correct	1.005	wl.l	0.912	0.5923	0.3197	20	8.0677	0.0334	0
166.0491	1.4011	Fd	Correct	1.383	ll	0.5923	0.5487	0.0436	10	8.0677	0.0334	0
169.1011	1.1343	Ad	Correct	1.126	wl.u	0.9349	0.5487	0.3862	50	8.0677	0.0334	0
173.1381	1.0175	fC	Correct	1.015	wl.u	0.9203	0.5923	0.328	30	8.0677	0.0334	0
181.1781	1.151	Ae	Correct	1.135	ww	0.9349	0.912	0.0229	20	8.0677	0.0334	0
185.6981	1.2677	bD	inCorrect	1.258	ll	0.5487	0.5487	0	10	8.0677	0.0334	0
194.2211	1.4679	Cb	Correct	1.461	wl.u	0.9203	0.5487	0.3716	50	8.0677	0.0334	0
197.2571	1.5345	fE	Correct	1.518	wl.l	0.912	0.5923	0.3197	20	8.0677	0.0334	0
202.2781	1.8181	Cf	Correct	1.809	wl.u	0.9203	0.5923	0.328	30	8.0677	0.0334	0
206.2981	1.6847	Cd	Correct	1.671	wl.l	0.9203	0.5487	0.3716	40	8.0677	0.0334	0
209.3341	1.301	Db	inCorrect	1.283	ll	0.5487	0.5487	0	10	8.0677	0.0334	0
213.8541	1.3677	Ef	Correct	1.363	wl.l	0.912	0.5923	0.3197	20	8.0677	0.0334	0
218.3741	1.0175	dA	Correct	1.007	wl.u	0.9349	0.5487	0.3862	50	8.0677	0.0334	0
221.8941	1.4511	eA	Correct	1.438	ww	0.9349	0.912	0.0229	20	8.0677	0.0334	0
225.4301	1.4679	cA	Correct	1.455	ww	0.9349	0.9203	0.0146	10	8.0677	0.0334	0
229.4661	0.8507	dE	Correct	0.838	wl.u	0.912	0.5487	0.3633	30	8.0677	0.0334	0
233.9871	1.4011	Fd	Correct	1.394	ll	0.5923	0.5487	0.0436	10	8.0677	0.0334	0
238.5071	0.9508	Ad	Correct	0.94	wl.u	0.9349	0.5487	0.3862	50	8.0677	0.0334	0
242.0261	1.2343	Af	Correct	1.231	wl.u	0.9349	0.5923	0.3426	40	8.0677	0.0334	0
250.0491	0.9841	Fd	inCorrect	0.974	ll	0.5487	0.5923	-0.0436	10	8.0677	0.0334	0
254.0691	0.8507	Af	Correct	0.845	wl.u	0.9349	0.5923	0.3426	40	8.0677	0.0334	0
258.5901	0.884	Ad	Correct	0.866	wl.u	0.9349	0.5487	0.3862	50	8.0677	0.0334	0
261.6421	1.3845	Ed	Correct	1.381	wl.u	0.912	0.5487	0.3633	30	8.0677	0.0334	0
265.6791	1.6013	dC	Correct	1.598	wl.l	0.9203	0.5487	0.3716	40	8.0677	0.0334	0
270.1991	1.3844	eA	Correct	1.37	ww	0.9349	0.912	0.0229	20	8.0677	0.0334	0
274.2191	2.0016	dA	Correct	1.988	wl.u	0.9349	0.5487	0.3862	50	8.0677	0.0334	0
277.7551	2.1517	bE	Correct	2.136	wl.u	0.912	0.5487	0.3633	40	8.0677	0.0334	0
282.2751	1.4178	eA	Correct	1.399	ww	0.9349	0.912	0.0229	20	8.0677	0.0334	0
286.3121	1.1342	cA	Correct	1.118	ww	0.9349	0.9203	0.0146	10	8.0677	0.0334	0
289.8481	1.3011	Ab	Correct	1.298	wl.l	0.9349	0.5487	0.3862	60	8.0677	0.0334	0
294.3681	1.0175	Ab	Correct	1.004	wl.l	0.9349	0.5487	0.3862	60	8.0677	0.0334	0
298.3881	0.8006	dA	Correct	0.792	wl.u	0.9349	0.5487	0.3862	50	8.0677	0.0334	0
302.9081	0.7339	Ae	Correct	0.724	ww	0.9349	0.912	0.0229	20	8.0677	0.0334	0
305.9441	1.1343	Cf	Correct	1.132	wl.u	0.9203	0.5923	0.328	30	8.0677	0.0334	0
313.9841	0.8006	Ad	Correct	0.794	wl.u	0.9349	0.5487	0.3862	50	8.0677	0.0334	0
319.0051	1.301	bD	inCorrect	1.283	ll	0.5487	0.5487	0	10	8.0677	0.0334	0
322.5241	1.0675	Fd	Correct	1.053	ll	0.5923	0.5487	0.0436	10	8.0677	0.0334	0
326.0601	1.3678	Cb	Correct	1.354	wl.u	0.9203	0.5487	0.3716	50	8.0677	0.0334	0
330.5811	1.3844	bD	inCorrect	1.369	ll	0.5487	0.5487	0	10	8.0677	0.0334	0
335.1011	1.3511	fC	Correct	1.335	wl.u	0.9203	0.5923	0.328	30	8.0677	0.0334	0
338.1371	1.5011	Cf	Correct	1.497	wl.u	0.9203	0.5923	0.328	30	8.0677	0.0334	0
342.1731	1.8849	eC	inCorrect	1.876	ww	0.912	0.9203	-0.0083	10	8.0677	0.0334	0
346.6931	1.1176	bC	Correct	1.108	wl.u	0.9203	0.5487	0.3716	50	8.0677	0.0334	0
350.7131	1.4511	dA	Correct	1.434	wl.u	0.9349	0.5487	0.3862	50	8.0677	0.0334	0
355.2341	1.7347	Db	inCorrect	1.726	ll	0.5487	0.5487	0	10	8.0677	0.0334	0
359.2531	1.1343	dC	Correct	1.128	wl.l	0.9203	0.5487	0.3716	40	8.0677	0.0334	0
362.2891	1.6346	fC	Correct	1.629	wl.u	0.9203	0.5923	0.328	30	8.0677	0.0334	0
367.3101	2.1517	fA	Correct	2.137	wl.u	0.9349	0.5923	0.3426	40	8.0677	0.0334	0
370.8291	1.8681	Ce	Correct	1.864	ww	0.9203	0.912	0.0083	10	8.0677	0.0334	0
374.8491	1.0675	Ab	Correct	1.054	wl.l	0.9349	0.5487	0.3862	60	8.0677	0.0334	0
382.8721	2.035	bF	Correct	2.031	ll	0.5923	0.5487	0.0436	20	8.0677	0.0334	0
387.3931	1.0842	dF	Correct	1.073	ll	0.5923	0.5487	0.0436	10	8.0677	0.0334	0
390.9121	1.1843	dF	Correct	1.178	ll	0.5923	0.5487	0.0436	10	8.0677	0.0334	0
395.4321	0.7673	fA	Correct	0.76	wl.u	0.9349	0.5923	0.3426	40	8.0677	0.0334	0
398.4681	1.9348	fC	Correct	1.932	wl.u	0.9203	0.5923	0.328	30	8.0677	0.0334	0
402.9881	1.3344	cA	Correct	1.332	ww	0.9349	0.9203	0.0146	10	8.0677	0.0334	0
407.5091	1.0509	bE	Correct	1.035	wl.u	0.912	0.5487	0.3633	40	8.0677	0.0334	0
410.5451	1.5846	Ce	inCorrect	1.576	ww	0.912	0.9203	-0.0083	10	8.0677	0.0334	0
415.5651	1.8014	Fb	Correct	1.786	ll	0.5923	0.5487	0.0436	20	8.0677	0.0334	0
419.5851	1.3511	Fb	inCorrect	1.348	ll	0.5487	0.5923	-0.0436	20	8.0677	0.0334	0
427.6081	1.5513	Cd	Correct	1.537	wl.l	0.9203	0.5487	0.3716	40	8.0677	0.0334	0
431.1281	1.4345	Cd	Correct	1.429	wl.l	0.9203	0.5487	0.3716	40	8.0677	0.0334	0
435.1481	1.2343	Cb	Correct	1.217	wl.u	0.9203	0.5487	0.3716	50	8.0677	0.0334	0
439.1671	0.9841	Ae	Correct	0.97	ww	0.9349	0.912	0.0229	20	8.0677	0.0334	0
443.6881	1.2843	fE	inCorrect	1.277	wl.l	0.5923	0.912	-0.3197	20	8.0677	0.0334	0
446.7231	1.4845	bE	Correct	1.468	wl.u	0.912	0.5487	0.3633	40	8.0677	0.0334	0
451.7441	1.2176	fC	Correct	1.213	wl.u	0.9203	0.5923	0.328	30	8.0677	0.0334	0
454.7801	0.884	Ad	Correct	0.875	wl.u	0.9349	0.5487	0.3862	50	8.0677	0.0334	0
459.8011	0.6839	Ae	Correct	0.677	ww	0.9349	0.912	0.0229	20	8.0677	0.0334	0
462.8361	0.784	Fd	inCorrect	0.77	ll	0.5487	0.5923	-0.0436	10	8.0677	0.0334	0
466.8731	1.1843	fA	Correct	1.181	wl.u	0.9349	0.5923	0.3426	40	8.0677	0.0334	0
470.9091	1.2844	Cb	Correct	1.27	wl.u	0.9203	0.5487	0.3716	50	8.0677	0.0334	0
475.4301	1.3344	fC	Correct	1.324	wl.u	0.9203	0.5923	0.328	30	8.0677	0.0334	0
