onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
1.0342	1.6012	BA	B	Incorrect	1.587	2.9357	0.5171	-1	-0.5	0.5	0.5	12	8.0677	0.0334	0
4.5536	1.1343	AB	B	Incorrect	1.126	5.9881	0.5171	-1	-0.5	0.5	0.5	12	8.0677	0.0334	0
9.0739	1.1676	CD	D	Incorrect	1.149	10.5418	0.517	-1	-0.5	0.5	0.5	34	8.0677	0.0334	0
12.6101	1.251	EF	F	Incorrect	1.241	14.1613	0.5171	-1	-0.5	0.5	0.5	56	8.0677	0.0334	0
17.6308	1.0174	FE	F	Incorrect	1.012	18.9484	0.5172	1	0.5	0.5	0.5	56	8.0677	0.0334	0
21.1503	1.1842	BA	A	Correct	1.167	22.6348	0.5171	1	0.5	0.5	0.5	12	8.0677	0.0334	0
25.1701	1.1343	AB	A	Correct	1.119	26.6046	0.5171	1	0.4833	0.5167	0.5	12	8.0677	0.0334	0
28.6896	1.3511	BA	A	Correct	1.336	30.3409	0.5171	1	0.4672	0.5328	0.5	12	8.0677	0.0334	0
33.2099	1.1176	BA	B	Incorrect	1.105	34.6277	0.5171	1	0.5	0.5	0.5484	12	8.0677	0.0334	0
37.2298	1.7514	BA	B	Incorrect	1.745	39.2814	0.5171	-1	-0.5167	0.5167	0.5484	12	8.0677	0.0334	0
40.2656	1.6012	BA	B	Incorrect	1.587	42.1671	0.5171	-1	-0.5167	0.5167	0.5484	12	8.0677	0.0334	0
45.2862	1.1176	FE	F	Incorrect	1.11	46.704	0.5171	1	0.4833	0.5167	0.5	56	8.0677	0.0334	0
48.8057	1.4512	EF	F	Incorrect	1.442	50.5571	0.5171	1	0.4672	0.5328	0.5	56	8.0677	0.0334	0
52.8256	1.2177	DC	C	Correct	1.2	54.3435	0.5171	-1	-0.5	0.5	0.5	34	8.0677	0.0334	0
57.3459	1.2844	DC	C	Correct	1.281	58.9305	0.5171	1	0.5	0.5	0.5	34	8.0677	0.0334	0
65.369	1.2677	CD	C	Correct	1.257	66.9369	0.5171	1	0.4833	0.5167	0.5	34	8.0677	0.0334	0
68.8885	1.2176	BA	B	Incorrect	1.212	70.4063	0.5171	-1	-0.5167	0.5167	0.5484	12	8.0677	0.0334	0
73.9092	1.5012	BA	A	Correct	1.497	75.7106	0.5171	-1	-0.5484	0.5484	0.5167	12	8.0677	0.0334	0
77.4286	1.9016	EF	F	Incorrect	1.899	79.6304	0.5171	-1	-0.5484	0.5484	0.5	56	8.0677	0.0334	0
81.4485	1.0175	FE	F	Incorrect	1.015	82.7662	0.5171	1	0.4516	0.5484	0.5	56	8.0677	0.0334	0
