onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.0497	1.4512	Cf	Correct	1.442	wl.u	0.9793	0.6764	0.3029	30	7.2443	0.0715	4e-04
8.5727	1.2677	Cf	Correct	1.258	wl.u	0.9793	0.6764	0.3029	30	7.2443	0.0715	4e-04
12.1097	1.4512	Db	inCorrect	1.44	ll	0.5344	0.6737	-0.1393	10	7.2443	0.0715	4e-04
16.6297	1.1009	Af	Correct	1.088	wl.u	0.9968	0.6764	0.3204	40	7.2443	0.0715	4e-04
20.6497	1.1509	Ce	Correct	1.142	ww	0.9793	0.9792	1e-04	10	7.2443	0.0715	4e-04
25.1697	1.2677	Ed	inCorrect	1.251	wl.u	0.6737	0.9792	-0.3055	30	7.2443	0.0715	4e-04
29.1897	1.251	fC	Correct	1.236	wl.u	0.9793	0.6764	0.3029	30	7.2443	0.0715	4e-04
32.7097	1.4512	Af	Correct	1.438	wl.u	0.9968	0.6764	0.3204	40	7.2443	0.0715	4e-04
37.2297	0.9675	eA	Correct	0.961	ww	0.9968	0.9792	0.0176	20	7.2443	0.0715	4e-04
44.2687	1.0175	Cd	inCorrect	1.014	wl.l	0.6737	0.9793	-0.3056	40	7.2443	0.0715	4e-04
48.7887	1.5513	bD	Correct	1.544	ll	0.6737	0.5344	0.1393	10	7.2443	0.0715	4e-04
53.3097	1.3178	bD	Correct	1.306	ll	0.6737	0.5344	0.1393	10	7.2443	0.0715	4e-04
56.8287	1.4178	bF	inCorrect	1.403	ll	0.5344	0.6764	-0.142	20	7.2443	0.0715	4e-04
60.8487	1.4679	Ed	inCorrect	1.463	wl.u	0.6737	0.9792	-0.3055	30	7.2443	0.0715	4e-04
64.8687	0.9341	eC	inCorrect	0.928	ww	0.9792	0.9793	-1e-04	10	7.2443	0.0715	4e-04
68.8887	1.251	Ac	Correct	1.239	ww	0.9968	0.9793	0.0175	10	7.2443	0.0715	4e-04
72.4247	2.0016	Ad	Correct	1.999	wl.u	0.9968	0.6737	0.3231	50	7.2443	0.0715	4e-04
76.4617	1.1342	bE	Correct	1.118	wl.u	0.9792	0.5344	0.4448	40	7.2443	0.0715	4e-04
84.5017	1.3678	Fd	inCorrect	1.36	ll	0.6737	0.6764	-0.0027	10	7.2443	0.0715	4e-04
89.0217	1.1843	fA	Correct	1.168	wl.u	0.9968	0.6764	0.3204	40	7.2443	0.0715	4e-04
97.0447	2.3352	Ac	Correct	2.321	ww	0.9968	0.9793	0.0175	10	7.2443	0.0715	4e-04
101.5657	1.6847	Ac	Correct	1.675	ww	0.9968	0.9793	0.0175	10	7.2443	0.0715	4e-04
