onset	duration	RT	Trial_type	Response	SSD
1.5345	0.5171	630	Go	correct	n/a
4.537	0.5171	758	Go	Incorrect	n/a
8.5402	0.5171	515	Go	correct	n/a
13.0439	0.5171	582	Stop	Failed_stop	200
17.5475	0.5171	625	Go	Incorrect	n/a
21.0504	0.5171	0	Stop	succesful_stop	200
24.0695	0.5171	689	Go	correct	n/a
28.5565	0.5171	635	Go	correct	n/a
33.0601	0.5171	731	Go	correct	n/a
36.0793	0.517	666	Go	correct	n/a
41.567	0.5171	0	Stop	succesful_stop	250
45.5703	0.5171	517	Go	correct	n/a
49.5735	0.5171	425	Go	Incorrect	n/a
53.0764	0.5171	626	Stop	Failed_stop	300
56.0955	0.5171	0	Stop	succesful_stop	350
60.5825	0.5171	740	Go	correct	n/a
65.0861	0.5171	886	Go	correct	n/a
68.589	0.5171	735	Go	Incorrect	n/a
73.0926	0.5171	491	Go	correct	n/a
77.5963	0.5171	0	Stop	succesful_stop	400
80.115	0.5171	709	Go	Incorrect	n/a
84.1183	0.517	758	Go	correct	n/a
88.1215	0.5171	485	Go	correct	n/a
92.1248	0.517	556	Go	Incorrect	n/a
97.6125	0.5171	545	Go	correct	n/a
101.6158	0.5171	561	Go	correct	n/a
109.1219	0.5171	669	Go	correct	n/a
113.1251	0.5171	631	Go	Incorrect	n/a
117.1284	0.5171	682	Go	Incorrect	n/a
121.632	0.5171	552	Stop	Failed_stop	450
124.6345	0.5171	0	Stop	succesful_stop	500
128.6377	0.5171	645	Stop	Failed_stop	550
133.6418	0.5171	843	Go	correct	n/a
137.1446	0.5171	542	Stop	Failed_stop	600
141.1479	0.5171	698	Go	correct	n/a
145.6515	0.5171	626	Stop	Failed_stop	650
149.1544	0.5171	749	Stop	Failed_stop	650
152.6572	0.5171	1145	Go	Incorrect	n/a
156.6605	0.5171	765	Go	Incorrect	n/a
164.667	0.5171	778	Stop	Failed_stop	600
169.1706	0.5171	848	Go	correct	n/a
173.1739	0.5171	789	Go	correct	n/a
176.193	0.5171	987	Go	correct	n/a
180.68	0.5171	770	Go	correct	n/a
184.1995	0.5171	561	Stop	Failed_stop	550
189.6873	0.5171	655	Go	correct	n/a
193.6906	0.517	559	Go	correct	n/a
197.1934	0.5171	688	Go	correct	n/a
204.6995	0.5171	684	Stop	Failed_stop	500
208.7027	0.5171	0	Stop	succesful_stop	450
212.2223	0.5171	726	Go	correct	n/a
220.7125	0.5171	0	Stop	succesful_stop	400
224.7157	0.5171	0	Stop	succesful_stop	350
228.719	0.5171	598	Go	correct	n/a
237.7263	0.5171	860	Go	Incorrect	n/a
240.245	0.5171	0	Stop	succesful_stop	300
245.2324	0.5171	0	Stop	succesful_stop	300
249.2357	0.517	758	Go	correct	n/a
253.2389	0.5171	0	Stop	succesful_stop	350
256.258	0.5171	0	Stop	succesful_stop	400
261.2454	0.5171	574	Stop	Failed_stop	450
265.7491	0.517	573	Go	correct	n/a
268.2678	0.5171	0	Stop	succesful_stop	500
273.2552	0.517	536	Go	correct	n/a
276.2743	0.5171	679	Go	correct	n/a
284.7645	0.5171	531	Stop	Failed_stop	550
292.2873	0.5171	1175	Go	Incorrect	n/a
297.2747	0.517	710	Go	correct	n/a
300.7775	0.5171	573	Go	Incorrect	n/a
305.2812	0.517	644	Go	correct	n/a
309.2844	0.5171	461	Go	correct	n/a
312.3035	0.5171	582	Go	correct	n/a
317.7913	0.5171	500	Go	correct	n/a
321.2942	0.517	435	Go	correct	n/a
324.3133	0.5171	368	Go	correct	n/a
328.8003	0.517	483	Stop	Failed_stop	600
332.3198	0.5171	596	Go	correct	n/a
337.3072	0.517	602	Stop	Failed_stop	650
340.3263	0.5171	841	Go	correct	n/a
345.3137	0.517	854	Go	correct	n/a
348.3328	0.5171	564	Stop	Failed_stop	650
356.3393	0.5171	782	Go	correct	n/a
360.3425	0.5171	599	Go	correct	n/a
365.8303	0.5171	541	Go	correct	n/a
368.349	0.5171	768	Go	correct	n/a
372.836	0.5171	480	Go	correct	n/a
376.3555	0.5171	550	Stop	Failed_stop	600
380.8425	0.5171	616	Go	Incorrect	n/a
384.8458	0.517	728	Go	correct	n/a
388.849	0.5171	462	Go	correct	n/a
396.3718	0.5171	571	Go	correct	n/a
401.8596	0.5171	987	Stop	Failed_stop	550
404.3783	0.5171	709	Go	Incorrect	n/a
409.8661	0.5171	625	Go	correct	n/a
413.8693	0.5171	553	Go	correct	n/a
421.8758	0.5171	601	Stop	Failed_stop	500
424.8783	0.517	686	Go	correct	n/a
428.8815	0.5171	543	Go	correct	n/a
436.4043	0.5171	827	Go	correct	n/a
445.3949	0.5171	1069	Go	correct	n/a
448.8978	0.517	732	Go	correct	n/a
453.9018	0.5171	623	Stop	Failed_stop	450
457.4047	0.5171	0	Stop	succesful_stop	400
461.4079	0.5171	924	Go	correct	n/a
464.427	0.5171	807	Go	correct	n/a
468.914	0.5171	500	Stop	Failed_stop	350
473.9181	0.5171	792	Go	correct	n/a
477.4209	0.5171	504	Stop	Failed_stop	300
480.44	0.5171	884	Go	correct	n/a
485.9278	0.5171	572	Go	correct	n/a
493.4339	0.5171	734	Go	correct	n/a
497.9376	0.5171	517	Go	Incorrect	n/a
500.4563	0.5171	0	Stop	succesful_stop	250
504.9433	0.5171	775	Go	correct	n/a
509.9473	0.5171	0	Stop	succesful_stop	200
513.9506	0.5171	732	Go	correct	n/a
516.4693	0.5171	616	Go	correct	n/a
520.9563	0.5171	0	Stop	succesful_stop	150
525.9603	0.5171	770	Go	correct	n/a
529.9636	0.5171	739	Stop	Failed_stop	100
532.4823	0.5171	633	Stop	Failed_stop	50
537.9701	0.5171	774	Go	correct	n/a
544.9758	0.5171	754	Stop	Failed_stop	50
549.4794	0.5171	0	Stop	succesful_stop	50
552.4985	0.5171	784	Go	correct	n/a
556.5018	0.5171	0	Stop	succesful_stop	50
560.505	0.5171	714	Go	correct	n/a
564.5083	0.5171	0	Stop	succesful_stop	50
568.9953	0.5171	611	Go	correct	n/a
572.5148	0.5171	547	Go	correct	n/a
576.518	0.5171	630	Go	correct	n/a
582.0058	0.5171	0	Stop	succesful_stop	50
585.5087	0.5171	567	Go	correct	n/a
588.5278	0.5171	0	Stop	succesful_stop	50
592.531	0.5171	787	Go	correct	n/a
598.0188	0.5171	559	Go	correct	n/a
602.0221	0.5171	695	Go	correct	n/a
605.5249	0.5171	670	Go	correct	n/a
609.5282	0.5171	641	Go	correct	n/a
617.5347	0.5171	0	Stop	succesful_stop	50
620.5538	0.5171	0	Stop	succesful_stop	50
625.5412	0.5171	626	Go	Incorrect	n/a
628.5603	0.5171	692	Go	correct	n/a
633.0473	0.5171	661	Go	correct	n/a
638.0513	0.5171	0	Stop	succesful_stop	100
642.0546	0.5171	0	Stop	succesful_stop	150
645.5574	0.5171	801	Go	correct	n/a
648.5766	0.517	2211	Go	Incorrect	n/a
653.5639	0.5171	739	Go	Incorrect	n/a
656.5831	0.517	638	Go	correct	n/a
