onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.0493	1.4512	Ad	Correct	1.445	wl.u	0.9968	0.6737	0.3231	50	7.2443	0.0715	4e-04
4.5703	1.4845	dF	inCorrect	1.48	ll	0.6737	0.6764	-0.0027	10	7.2443	0.0715	4e-04
8.5903	1.2343	Af	Correct	1.219	wl.u	0.9968	0.6764	0.3204	40	7.2443	0.0715	4e-04
12.1263	1.3178	fE	Correct	1.301	wl.l	0.9792	0.6764	0.3028	20	7.2443	0.0715	4e-04
16.6463	1.2177	bA	Correct	1.215	wl.l	0.9968	0.5344	0.4624	60	7.2443	0.0715	4e-04
20.6663	0.7673	fA	Correct	0.762	wl.u	0.9968	0.6764	0.3204	40	7.2443	0.0715	4e-04
29.1903	1.251	Fb	inCorrect	1.242	ll	0.5344	0.6764	-0.142	20	7.2443	0.0715	4e-04
32.2253	1.6179	Ab	Correct	1.609	wl.l	0.9968	0.5344	0.4624	60	7.2443	0.0715	4e-04
36.7463	1.0342	fC	Correct	1.026	wl.u	0.9793	0.6764	0.3029	30	7.2443	0.0715	4e-04
44.2853	1.5679	dC	Correct	1.565	wl.l	0.9793	0.6737	0.3056	40	7.2443	0.0715	4e-04
48.8063	1.4512	bE	Correct	1.439	wl.u	0.9792	0.5344	0.4448	40	7.2443	0.0715	4e-04
52.3423	1.251	Ad	Correct	1.247	wl.u	0.9968	0.6737	0.3231	50	7.2443	0.0715	4e-04
56.3783	1.0675	Af	Correct	1.053	wl.u	0.9968	0.6764	0.3204	40	7.2443	0.0715	4e-04
60.8993	1.2009	Fd	inCorrect	1.195	ll	0.6737	0.6764	-0.0027	10	7.2443	0.0715	4e-04
64.9193	1.6346	Ef	Correct	1.626	wl.l	0.9792	0.6764	0.3028	20	7.2443	0.0715	4e-04
68.9393	1.1328	bF	inCorrect	1.132	ll	0.5344	0.6764	-0.142	20	7.2443	0.0715	4e-04
72.9423	0.8824	eA	Correct	0.882	ww	0.9968	0.9792	0.0176	20	7.2443	0.0715	4e-04
77.4453	1.4011	Ef	Correct	1.389	wl.l	0.9792	0.6764	0.3028	20	7.2443	0.0715	4e-04
80.9653	1.2177	bF	inCorrect	1.207	ll	0.5344	0.6764	-0.142	20	7.2443	0.0715	4e-04
