onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
1.0341	1.1843	bD	inCorrect	1.174	ll	0.7492	0.8969	-0.1477	10	6.9174	0.2104	8e-04
8.5561	1.1509	eA	inCorrect	1.133	ww	0.995	0.999	-0.004	20	6.9174	0.2104	8e-04
12.5761	0.834	bF	Correct	0.817	ll	0.9898	0.7492	0.2406	20	6.9174	0.2104	8e-04
16.1121	0.8674	Ad	Correct	0.858	wl.u	0.999	0.8969	0.1021	50	6.9174	0.2104	8e-04
20.6331	0.9007	Cd	Correct	0.89	wl.l	0.9984	0.8969	0.1015	40	6.9174	0.2104	8e-04
25.1531	1.016	Ac	Correct	1.015	ww	0.999	0.9984	6e-04	10	6.9174	0.2104	8e-04
28.6561	0.8841	fC	Correct	0.868	wl.u	0.9984	0.9898	0.0086	30	6.9174	0.2104	8e-04
33.1761	1.1343	Fd	Correct	1.125	ll	0.9898	0.8969	0.0929	10	6.9174	0.2104	8e-04
36.2121	1.1343	Ab	Correct	1.122	wl.l	0.999	0.7492	0.2498	60	6.9174	0.2104	8e-04
40.7321	1.0508	eC	Correct	1.034	ww	0.9984	0.995	0.0034	10	6.9174	0.2104	8e-04
44.2691	0.734	Af	Correct	0.72	wl.u	0.999	0.9898	0.0092	40	6.9174	0.2104	8e-04
49.2891	0.8006	Af	Correct	0.786	wl.u	0.999	0.9898	0.0092	40	6.9174	0.2104	8e-04
52.8091	1.1009	Fd	Correct	1.096	ll	0.9898	0.8969	0.0929	10	6.9174	0.2104	8e-04
56.3451	1.0842	bF	inCorrect	1.075	ll	0.7492	0.9898	-0.2406	20	6.9174	0.2104	8e-04
61.3661	1.2343	fE	Correct	1.223	wl.l	0.995	0.9898	0.0052	20	6.9174	0.2104	8e-04
64.4021	1.2844	eC	Correct	1.281	ww	0.9984	0.995	0.0034	10	6.9174	0.2104	8e-04
68.4381	1.1509	Db	inCorrect	1.133	ll	0.7492	0.8969	-0.1477	10	6.9174	0.2104	8e-04
72.4751	0.9007	Ab	Correct	0.894	wl.l	0.999	0.7492	0.2498	60	6.9174	0.2104	8e-04
76.9951	1.5012	bF	Correct	1.491	ll	0.9898	0.7492	0.2406	20	6.9174	0.2104	8e-04
80.5311	0.9508	bC	Correct	0.937	wl.u	0.9984	0.7492	0.2492	50	6.9174	0.2104	8e-04
