onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.5168	1.2844	dA	Correct	1.272	wl.u	0.999	0.8969	0.1021	50	6.9174	0.2104	8e-04
4.5368	0.9341	dF	Correct	0.921	ll	0.9898	0.8969	0.0929	10	6.9174	0.2104	8e-04
13.0598	0.7172	fE	inCorrect	0.707	wl.l	0.9898	0.995	-0.0052	20	6.9174	0.2104	8e-04
16.5798	0.7506	Cf	Correct	0.743	wl.u	0.9984	0.9898	0.0086	30	6.9174	0.2104	8e-04
20.5998	0.6505	Fd	Correct	0.646	ll	0.9898	0.8969	0.0929	10	6.9174	0.2104	8e-04
28.1388	0.7173	Cb	Correct	0.711	wl.u	0.9984	0.7492	0.2492	50	6.9174	0.2104	8e-04
33.1598	0.7172	Db	inCorrect	0.7	ll	0.7492	0.8969	-0.1477	10	6.9174	0.2104	8e-04
37.1798	0.7673	Cf	Correct	0.753	wl.u	0.9984	0.9898	0.0086	30	6.9174	0.2104	8e-04
41.1998	1.0508	Ef	inCorrect	1.046	wl.l	0.9898	0.995	-0.0052	20	6.9174	0.2104	8e-04
44.2358	1.5846	Eb	Correct	1.577	wl.u	0.995	0.7492	0.2458	40	6.9174	0.2104	8e-04
48.7558	0.784	bE	Correct	0.769	wl.u	0.995	0.7492	0.2458	40	6.9174	0.2104	8e-04
53.2758	0.6339	Eb	Correct	0.629	wl.u	0.995	0.7492	0.2458	40	6.9174	0.2104	8e-04
57.2958	0.7839	Ef	Correct	0.777	wl.l	0.995	0.9898	0.0052	20	6.9174	0.2104	8e-04
61.3158	1.0341	Cf	inCorrect	1.032	wl.u	0.9898	0.9984	-0.0086	30	6.9174	0.2104	8e-04
65.3358	0.8507	bE	Correct	0.848	wl.u	0.995	0.7492	0.2458	40	6.9174	0.2104	8e-04
73.3588	0.8674	Cf	Correct	0.853	wl.u	0.9984	0.9898	0.0086	30	6.9174	0.2104	8e-04
76.3948	0.7506	Ad	inCorrect	0.748	wl.u	0.8969	0.999	-0.1021	50	6.9174	0.2104	8e-04
80.9148	0.8173	Fd	inCorrect	0.807	ll	0.8969	0.9898	-0.0929	10	6.9174	0.2104	8e-04
84.9348	1.1176	dF	Correct	1.099	ll	0.9898	0.8969	0.0929	10	6.9174	0.2104	8e-04
89.4548	0.9341	Eb	Correct	0.919	wl.u	0.995	0.7492	0.2458	40	6.9174	0.2104	8e-04
97.4788	0.9341	Cb	Correct	0.931	wl.u	0.9984	0.7492	0.2492	50	6.9174	0.2104	8e-04
105.0008	0.9174	Ad	Correct	0.912	wl.u	0.999	0.8969	0.1021	50	6.9174	0.2104	8e-04
109.0208	0.9508	Ce	Correct	0.948	ww	0.9984	0.995	0.0034	10	6.9174	0.2104	8e-04
113.5418	0.6838	Ac	Correct	0.671	ww	0.999	0.9984	6e-04	10	6.9174	0.2104	8e-04
117.0608	1.0341	Eb	inCorrect	1.021	wl.u	0.7492	0.995	-0.2458	40	6.9174	0.2104	8e-04
121.0808	1.5512	Eb	Correct	1.546	wl.u	0.995	0.7492	0.2458	40	6.9174	0.2104	8e-04
124.6168	0.9341	bF	Correct	0.917	ll	0.9898	0.7492	0.2406	20	6.9174	0.2104	8e-04
129.6378	0.7673	bD	Correct	0.757	ll	0.8969	0.7492	0.1477	10	6.9174	0.2104	8e-04
133.1568	1.1343	bE	Correct	1.131	wl.u	0.995	0.7492	0.2458	40	6.9174	0.2104	8e-04
137.1768	1.0175	Af	Correct	0.999	wl.u	0.999	0.9898	0.0092	40	6.9174	0.2104	8e-04
140.7298	0.9508	Ab	Correct	0.936	wl.l	0.999	0.7492	0.2498	60	6.9174	0.2104	8e-04
144.7668	0.9842	fE	inCorrect	0.968	wl.l	0.9898	0.995	-0.0052	20	6.9174	0.2104	8e-04
149.7878	1.1676	fC	Correct	1.158	wl.u	0.9984	0.9898	0.0086	30	6.9174	0.2104	8e-04
152.8228	1.3345	dC	inCorrect	1.319	wl.l	0.8969	0.9984	-0.1015	40	6.9174	0.2104	8e-04
157.3438	1.1342	Ad	Correct	1.129	wl.u	0.999	0.8969	0.1021	50	6.9174	0.2104	8e-04
160.8798	1.3677	Ed	Correct	1.36	wl.u	0.995	0.8969	0.0981	30	6.9174	0.2104	8e-04
