onset	duration	RT	Trial_type	Response	SSD
1.5529	0.5171	0	Stop	succesful_stop	200
8.0748	0.5171	0	Stop	succesful_stop	250
12.0781	0.5171	563	Go	correct	n/a
16.565	0.5171	561	Go	correct	n/a
20.0846	0.517	594	Go	correct	n/a
25.0719	0.5171	511	Go	correct	n/a
28.5748	0.517	486	Go	correct	n/a
32.0943	0.5171	573	Stop	Failed_stop	300
36.5812	0.5171	575	Go	correct	n/a
40.1008	0.517	501	Go	correct	n/a
44.104	0.5171	568	Stop	Failed_stop	350
48.591	0.517	528	Go	correct	n/a
53.0946	0.5171	650	Go	correct	n/a
57.0978	0.5171	544	Stop	Failed_stop	400
60.6007	0.5171	593	Go	correct	n/a
65.1043	0.5171	526	Go	correct	n/a
68.6072	0.517	590	Stop	Failed_stop	400
73.1108	0.5171	786	Go	correct	n/a
77.6144	0.5171	487	Go	correct	n/a
81.1173	0.5171	452	Stop	Failed_stop	350
84.6201	0.5171	0	Stop	succesful_stop	300
89.6242	0.517	544	Go	correct	n/a
93.127	0.5171	528	Go	correct	n/a
97.6306	0.5171	505	Go	correct	n/a
100.6331	0.5171	434	Go	Incorrect	n/a
104.1526	0.5171	556	Go	correct	n/a
108.1558	0.5171	524	Stop	Failed_stop	250
112.6428	0.5171	543	Go	correct	n/a
116.1623	0.5171	0	Stop	succesful_stop	200
120.6493	0.5171	530	Go	correct	n/a
124.1688	0.5171	498	Go	correct	n/a
129.6566	0.517	543	Go	correct	n/a
133.1594	0.5171	578	Go	correct	n/a
136.6622	0.5171	571	Stop	Failed_stop	150
141.1659	0.517	0	Stop	succesful_stop	100
144.6687	0.5171	499	Go	correct	n/a
148.6719	0.5171	547	Go	correct	n/a
152.6752	0.5171	515	Go	correct	n/a
157.6792	0.5171	525	Go	Incorrect	n/a
161.1821	0.517	0	Stop	succesful_stop	50
165.6857	0.5171	517	Go	correct	n/a
168.2044	0.5171	427	Go	correct	n/a
173.6922	0.5171	0	Stop	succesful_stop	50
181.6987	0.517	0	Stop	succesful_stop	100
184.2174	0.517	533	Go	correct	n/a
189.7051	0.5171	601	Go	correct	n/a
192.7076	0.517	0	Stop	succesful_stop	150
196.2271	0.5171	0	Stop	succesful_stop	200
205.7181	0.5171	511	Stop	Failed_stop	250
208.2368	0.5171	664	Go	Incorrect	n/a
213.7246	0.5171	527	Go	correct	n/a
220.7302	0.5171	499	Go	correct	n/a
224.7335	0.5171	663	Go	correct	n/a
229.2371	0.5171	711	Go	correct	n/a
233.7408	0.517	567	Go	correct	n/a
237.744	0.5171	0	Stop	succesful_stop	300
241.2468	0.5171	488	Stop	Failed_stop	350
245.7505	0.5171	601	Stop	Failed_stop	400
249.7537	0.5171	582	Go	correct	n/a
253.2566	0.517	446	Go	correct	n/a
257.2598	0.5171	513	Go	correct	n/a
261.7634	0.5171	658	Go	correct	n/a
269.2695	0.5171	554	Go	correct	n/a
273.7732	0.517	401	Go	Incorrect	n/a
277.276	0.5171	528	Go	correct	n/a
280.2951	0.5171	615	Go	correct	n/a
285.7829	0.5171	533	Stop	Failed_stop	450
288.3016	0.5171	459	Stop	Failed_stop	500
293.7893	0.5171	683	Go	correct	n/a
300.3113	0.5171	534	Go	correct	n/a
304.3145	0.5171	580	Stop	Failed_stop	500
313.3051	0.5171	607	Go	correct	n/a
317.3084	0.5171	476	Go	correct	n/a
321.812	0.5171	551	Go	correct	n/a
328.334	0.517	646	Go	correct	n/a
332.8209	0.5171	558	Stop	Failed_stop	450
336.3404	0.5171	465	Go	correct	n/a
341.8282	0.5171	550	Go	correct	n/a
345.8315	0.517	502	Stop	Failed_stop	400
349.8347	0.5171	512	Go	correct	n/a
352.8371	0.5171	543	Go	correct	n/a
356.3566	0.5171	590	Go	Incorrect	n/a
360.8436	0.5171	545	Go	correct	n/a
365.8476	0.5171	535	Go	correct	n/a
369.3505	0.5171	363	Go	Incorrect	n/a
372.8533	0.5171	480	Go	correct	n/a
377.8574	0.517	520	Go	correct	n/a
380.8598	0.5171	478	Stop	Failed_stop	350
385.3634	0.5171	434	Stop	Failed_stop	300
389.3667	0.5171	0	Stop	succesful_stop	250
393.3699	0.5171	552	Go	correct	n/a
396.8727	0.5171	465	Go	correct	n/a
401.3764	0.5171	467	Go	correct	n/a
405.3796	0.5171	474	Stop	Failed_stop	200
409.3829	0.5171	0	Stop	succesful_stop	150
412.8857	0.5171	692	Go	correct	n/a
416.8889	0.5171	494	Stop	Failed_stop	100
421.893	0.5171	530	Go	correct	n/a
425.8962	0.5171	557	Go	correct	n/a
429.3991	0.517	533	Go	correct	n/a
433.9027	0.5171	506	Go	correct	n/a
437.4055	0.5171	0	Stop	succesful_stop	50
440.9084	0.5171	429	Go	correct	n/a
444.4279	0.5171	427	Go	correct	n/a
452.4344	0.5171	549	Go	correct	n/a
457.9221	0.5171	0	Stop	succesful_stop	50
461.9254	0.5171	0	Stop	succesful_stop	50
465.4282	0.5171	545	Go	correct	n/a
469.9319	0.517	460	Go	correct	n/a
473.4347	0.5171	517	Go	correct	n/a
477.9383	0.5171	417	Go	correct	n/a
480.9408	0.517	455	Go	Incorrect	n/a
485.9448	0.5171	462	Go	correct	n/a
489.948	0.5171	537	Go	correct	n/a
493.4509	0.5171	494	Stop	Failed_stop	50
497.4541	0.5171	470	Stop	Failed_stop	50
501.4574	0.517	636	Go	correct	n/a
505.4606	0.5171	491	Go	Incorrect	n/a
509.9642	0.5171	533	Stop	Failed_stop	50
513.4671	0.5171	606	Go	correct	n/a
516.9699	0.5171	503	Stop	Failed_stop	50
521.974	0.517	484	Stop	Failed_stop	50
525.4768	0.5171	0	Stop	succesful_stop	50
528.9796	0.5171	541	Go	correct	n/a
533.4833	0.5171	0	Stop	succesful_stop	50
540.9893	0.5171	552	Go	correct	n/a
545.493	0.5171	568	Go	correct	n/a
548.9958	0.5171	542	Go	Incorrect	n/a
553.4995	0.517	0	Stop	succesful_stop	50
562.0063	0.5171	524	Stop	Failed_stop	50
564.525	0.5171	515	Go	correct	n/a
569.012	0.5171	522	Go	correct	n/a
572.5315	0.5171	543	Stop	Failed_stop	50
577.0185	0.5171	499	Go	correct	n/a
580.538	0.5171	477	Go	correct	n/a
585.025	0.5171	479	Go	correct	n/a
588.5445	0.5171	482	Go	correct	n/a
593.5319	0.517	0	Stop	succesful_stop	50
597.5351	0.5171	501	Go	correct	n/a
605.0412	0.517	490	Go	correct	n/a
608.5607	0.5171	530	Stop	Failed_stop	50
617.5513	0.5171	665	Go	correct	n/a
620.5704	0.5171	616	Go	correct	n/a
629.0606	0.5171	0	Stop	succesful_stop	50
637.0671	0.5171	632	Go	correct	n/a
641.5707	0.5171	470	Go	correct	n/a
646.0744	0.517	366	Go	Incorrect	n/a
650.0776	0.5171	513	Go	correct	n/a
654.0808	0.5171	428	Stop	Failed_stop	50
658.0841	0.5171	532	Stop	Failed_stop	50
