onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
1.0341	0.8174	CD	D	Incorrect	0.813	2.5972	0.5053	1	0.2492	0.7508	0.999	34	6.9174	0.2104	8e-04
5.0541	0.5671	EF	E	Correct	0.552	6.3718	0.5171	-1	-0.9714	0.9714	0.9688	56	6.9174	0.2104	8e-04
8.0899	0.9674	BA	A	Correct	0.963	9.8079	0.5171	1	9e-04	0.9991	0.7516	12	6.9174	0.2104	8e-04
12.6102	0.8507	AB	A	Correct	0.847	14.2115	0.5171	1	7e-04	0.9993	0.7516	12	6.9174	0.2104	8e-04
16.1464	0.9341	EF	F	Incorrect	0.931	17.8311	0.5171	-1	-0.9688	0.9688	0.9706	56	6.9174	0.2104	8e-04
21.6675	0.834	CD	C	Correct	0.821	23.2521	0.5171	1	0.001	0.999	0.8032	34	6.9174	0.2104	8e-04
25.6874	0.784	BA	A	Correct	0.77	27.222	0.5171	1	5e-04	0.9995	0.7516	12	6.9174	0.2104	8e-04
28.2228	1.1843	FE	F	Incorrect	1.178	30.1577	0.5171	-1	-0.968	0.968	0.9706	56	6.9174	0.2104	8e-04
33.7439	1.0509	BA	A	Correct	1.033	35.5287	0.5171	1	4e-04	0.9996	0.7516	12	6.9174	0.2104	8e-04
37.2635	1.0842	EF	E	Correct	1.066	39.0816	0.5171	-1	-0.9706	0.9706	0.9672	56	6.9174	0.2104	8e-04
41.2834	0.9508	FE	F	Incorrect	0.947	42.9848	0.517	-1	-0.9672	0.9672	0.9698	56	6.9174	0.2104	8e-04
48.3224	1.5846	DC	D	Incorrect	1.574	50.2073	0.5171	-1	-0.8032	0.8032	0.9992	34	6.9174	0.2104	8e-04
52.8427	0.8841	BA	A	Correct	0.881	54.027	0.5171	-1	-0.9997	0.9997	0.7516	12	6.9174	0.2104	8e-04
56.3789	0.8174	BA	A	Correct	0.807	57.4965	0.5171	1	0.0011	0.9989	0.7516	12	6.9174	0.2104	8e-04
65.4029	0.7506	AB	A	Correct	0.742	66.4537	0.5171	1	9e-04	0.9991	0.7516	12	6.9174	0.2104	8e-04
69.4228	0.9841	DC	C	Correct	0.979	70.7072	0.5171	1	8e-04	0.9992	0.8025	34	6.9174	0.2104	8e-04
73.9431	0.9508	BA	A	Correct	0.934	75.1942	0.517	1	7e-04	0.9993	0.7516	12	6.9174	0.2104	8e-04
77.9631	0.6171	CD	C	Correct	0.606	78.8805	0.5171	-1	-0.9993	0.9993	0.8025	34	6.9174	0.2104	8e-04
81.983	0.7005	EF	F	Incorrect	0.697	82.9838	0.5171	-1	-0.9664	0.9664	0.9698	56	6.9174	0.2104	8e-04
88.5216	0.834	DC	C	Correct	0.818	89.6559	0.517	1	0.0015	0.9985	0.8025	34	6.9174	0.2104	8e-04
94.0427	0.7006	AB	A	Correct	0.691	95.0435	0.5171	1	6e-04	0.9994	0.7516	12	6.9174	0.2104	8e-04
96.5781	0.8674	DC	C	Correct	0.861	97.7457	0.5171	1	0.0012	0.9988	0.8025	34	6.9174	0.2104	8e-04
102.0993	0.7005	CD	C	Correct	0.683	103.1001	0.517	1	9e-04	0.9991	0.8025	34	6.9174	0.2104	8e-04
104.6513	1.1176	AB	A	Correct	1.11	106.0691	0.5171	-1	-0.9996	0.9996	0.7516	12	6.9174	0.2104	8e-04
109.672	0.7006	CD	C	Correct	0.688	110.6729	0.517	-1	-0.9993	0.9993	0.8025	34	6.9174	0.2104	8e-04
112.7078	0.8174	DC	C	Correct	0.814	113.8254	0.5171	1	0.0015	0.9985	0.8025	34	6.9174	0.2104	8e-04
117.2282	1.1009	FE	F	Incorrect	1.089	118.6293	0.5171	-1	-0.9656	0.9656	0.9698	56	6.9174	0.2104	8e-04
124.7676	1.0175	DC	D	Incorrect	1.014	126.0853	0.5171	1	0.1975	0.8025	0.9988	34	6.9174	0.2104	8e-04
130.2887	0.9508	AB	A	Correct	0.934	131.5397	0.5171	1	0.0013	0.9987	0.7516	12	6.9174	0.2104	8e-04
133.8082	0.9008	BA	A	Correct	0.897	135.0092	0.5171	1	0.001	0.999	0.7516	12	6.9174	0.2104	8e-04
137.3278	1.2343	CD	D	Incorrect	1.218	138.8623	0.5171	-1	-0.8441	0.8441	0.9988	34	6.9174	0.2104	8e-04
142.3485	0.6672	CD	D	Incorrect	0.662	143.3159	0.5171	1	0.1566	0.8434	0.9988	34	6.9174	0.2104	8e-04
145.3676	1.201	DC	D	Incorrect	1.183	146.8688	0.5171	-1	-0.8763	0.8763	0.9988	34	6.9174	0.2104	8e-04
153.3908	1.2343	FE	F	Incorrect	1.221	154.9253	0.5171	-1	-0.9648	0.9648	0.9698	56	6.9174	0.2104	8e-04
157.9111	1.0675	EF	F	Incorrect	1.049	159.2622	0.5171	-1	-0.964	0.964	0.9698	56	6.9174	0.2104	8e-04
160.9635	1.2344	FE	E	Correct	1.23	162.4981	0.5171	-1	-0.9698	0.9698	0.9633	56	6.9174	0.2104	8e-04
166.4847	1.0008	CD	D	Incorrect	0.986	167.7857	0.5171	-1	-0.8756	0.8756	0.9988	34	6.9174	0.2104	8e-04
169.5038	1.0175	AB	B	Incorrect	1.013	170.8215	0.5171	-1	-0.7516	0.7516	0.9992	12	6.9174	0.2104	8e-04
174.5245	0.7506	AB	A	Correct	0.742	175.5754	0.5171	1	8e-04	0.9992	0.751	12	6.9174	0.2104	8e-04
178.5444	1.0175	BA	A	Correct	1.015	179.8622	0.5171	1	6e-04	0.9994	0.751	12	6.9174	0.2104	8e-04
182.064	0.834	FE	F	Incorrect	0.818	183.1982	0.5171	-1	-0.9633	0.9633	0.969	56	6.9174	0.2104	8e-04
186.5843	0.6839	DC	D	Incorrect	0.676	187.5684	0.5171	1	0.1251	0.8749	0.9988	34	6.9174	0.2104	8e-04
190.1038	0.9508	EF	F	Incorrect	0.943	191.3548	0.5171	1	0.0375	0.9625	0.969	56	6.9174	0.2104	8e-04
193.1396	0.9007	BA	A	Correct	0.897	194.3406	0.517	1	5e-04	0.9995	0.751	12	6.9174	0.2104	8e-04
197.6599	0.9508	EF	E	Correct	0.941	198.9109	0.5171	1	0.031	0.969	0.9704	56	6.9174	0.2104	8e-04
202.1802	1.251	FE	F	Incorrect	1.241	203.7315	0.5171	1	0.0296	0.9704	0.9755	56	6.9174	0.2104	8e-04
205.6997	0.9842	AB	A	Correct	0.981	206.9841	0.5171	-1	-0.9996	0.9996	0.751	12	6.9174	0.2104	8e-04
210.7205	1.0008	CD	C	Correct	0.993	212.0215	0.5171	1	0.0012	0.9988	0.9012	34	6.9174	0.2104	8e-04
214.24	0.8173	DC	C	Correct	0.801	215.3576	0.517	1	0.001	0.999	0.9012	34	6.9174	0.2104	8e-04
217.2758	0.8173	EF	F	Incorrect	0.811	218.3934	0.517	1	0.0234	0.9766	0.9755	56	6.9174	0.2104	8e-04
221.7961	1.0842	DC	C	Correct	1.068	223.1806	0.517	1	8e-04	0.9992	0.9012	34	6.9174	0.2104	8e-04
226.3164	1.0175	FE	F	Incorrect	1.015	227.6342	0.517	-1	-0.9815	0.9815	0.9755	56	6.9174	0.2104	8e-04
229.8359	1.0843	AB	A	Correct	1.068	231.2204	0.5171	1	0.0012	0.9988	0.751	12	6.9174	0.2104	8e-04
234.3563	1.301	CD	C	Correct	1.291	235.9576	0.517	1	6e-04	0.9994	0.9012	34	6.9174	0.2104	8e-04
237.8758	1.201	FE	F	Incorrect	1.188	239.377	0.5171	-1	-0.9807	0.9807	0.9755	56	6.9174	0.2104	8e-04
242.3961	1.0675	CD	C	Correct	1.059	243.7639	0.5171	1	5e-04	0.9995	0.9012	34	6.9174	0.2104	8e-04
