onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.5337	1.3011	EF	F	Incorrect	1.285	2.135	0.5171	-1	-0.5	0.5	0.5	56	3.6123	0.1958	2e-04
4.0699	1.3344	FE	F	Incorrect	1.322	5.7045	0.5171	-1	-0.4999	0.4999	0.5	56	3.6123	0.1958	2e-04
9.591	1.7014	CD	C	Correct	1.698	11.5897	0.5033	1	0.5	0.5	0.5	34	3.6123	0.1958	2e-04
12.1264	1.0008	FE	E	Correct	0.993	13.4274	0.5171	1	0.5	0.5	0.4998	56	3.6123	0.1958	2e-04
16.6467	1.4345	EF	E	Correct	1.426	18.3814	0.5171	1	0.4021	0.5979	0.4998	56	3.6123	0.1958	2e-04
20.1828	1.618	CD	D	Incorrect	1.602	22.101	0.5171	-1	-0.5	0.5	0.5979	34	3.6123	0.1958	2e-04
24.2194	1.5012	DC	D	Incorrect	1.485	26.0209	0.517	-1	-0.4999	0.4999	0.5979	34	3.6123	0.1958	2e-04
28.256	1.2176	EF	E	Correct	1.201	29.7739	0.5171	-1	-0.6766	0.6766	0.4998	56	3.6123	0.1958	2e-04
33.2767	1.8515	BA	B	Incorrect	1.838	35.4284	0.5171	-1	-0.5	0.5	0.5	12	3.6123	0.1958	2e-04
36.7962	1.8014	AB	A	Correct	1.785	38.8979	0.5171	-1	-0.5	0.5	0.4999	12	3.6123	0.1958	2e-04
40.8161	1.1176	DC	C	Correct	1.103	42.2339	0.5171	1	0.4021	0.5979	0.4998	34	3.6123	0.1958	2e-04
48.3555	1.2677	EF	E	Correct	1.256	49.9234	0.5171	-1	-0.6765	0.6765	0.4998	56	3.6123	0.1958	2e-04
52.3921	1.2009	FE	E	Correct	1.192	53.8933	0.517	1	0.3236	0.6764	0.4998	56	3.6123	0.1958	2e-04
56.9124	1.668	EF	F	Incorrect	1.663	58.8806	0.5171	1	0.5002	0.4998	0.7398	56	3.6123	0.1958	2e-04
60.4485	1.9683	AB	B	Incorrect	1.963	62.717	0.5171	-1	-0.4999	0.4999	0.4999	12	3.6123	0.1958	2e-04
65.4692	1.6514	CD	C	Correct	1.638	67.4208	0.5171	-1	-0.6766	0.6766	0.4998	34	3.6123	0.1958	2e-04
68.9887	1.985	AB	B	Incorrect	1.98	71.2739	0.5171	-1	-0.4998	0.4998	0.4999	12	3.6123	0.1958	2e-04
78.0126	1.0509	FE	E	Correct	1.041	79.3637	0.5171	-1	-0.7398	0.7398	0.5978	56	3.6123	0.1958	2e-04
80.548	1.9516	DC	D	Incorrect	1.937	82.7998	0.5171	-1	-0.4998	0.4998	0.6765	34	3.6123	0.1958	2e-04
86.0691	2.1184	CD	C	Correct	2.104	88.4877	0.1001	-1	-0.6765	0.6765	0.4997	34	3.6123	0.1958	2e-04
89.5886	1.4011	FE	E	Correct	1.39	91.29	0.5171	1	0.2604	0.7396	0.5978	56	3.6123	0.1958	2e-04
93.6085	2.035	DC	C	Correct	2.023	95.9437	0.5171	1	0.3236	0.6764	0.4997	34	3.6123	0.1958	2e-04
98.1288	1.4178	DC	C	Correct	1.406	99.8469	0.517	-1	-0.7398	0.7398	0.4997	34	3.6123	0.1958	2e-04
101.6483	2.035	BA	B	Incorrect	2.033	103.9835	0.5171	-1	-0.4997	0.4997	0.4999	12	3.6123	0.1958	2e-04
105.6682	1.7681	AB	B	Incorrect	1.764	107.7365	0.5171	-1	-0.4996	0.4996	0.4999	12	3.6123	0.1958	2e-04
109.6881	1.7681	DC	C	Correct	1.764	111.7564	0.5171	-1	-0.7396	0.7396	0.4997	34	3.6123	0.1958	2e-04
117.2108	1.3511	EF	E	Correct	1.344	118.8621	0.5171	1	0.2094	0.7906	0.5978	56	3.6123	0.1958	2e-04
121.7311	1.4512	DC	C	Correct	1.437	123.4825	0.5171	-1	-0.7395	0.7395	0.4997	34	3.6123	0.1958	2e-04
126.2514	1.201	FE	E	Correct	1.193	127.7526	0.5171	1	0.1684	0.8316	0.5978	56	3.6123	0.1958	2e-04
128.7868	0.7673	DC	D	Incorrect	0.761	129.8543	0.5171	1	0.5003	0.4997	0.7393	34	3.6123	0.1958	2e-04
133.8075	1.9015	AB	B	Incorrect	1.89	136.0093	0.517	-1	-0.4995	0.4995	0.4999	12	3.6123	0.1958	2e-04
137.327	1.7847	BA	A	Correct	1.768	139.412	0.5171	-1	-0.4999	0.4999	0.4994	12	3.6123	0.1958	2e-04
140.8632	1.3677	FE	E	Correct	1.36	142.5312	0.517	-1	-0.8646	0.8646	0.5978	56	3.6123	0.1958	2e-04
145.8839	1.768	AB	A	Correct	1.754	147.9522	0.5171	1	0.5002	0.4998	0.4994	12	3.6123	0.1958	2e-04
149.9038	0.9674	FE	E	Correct	0.956	151.1714	0.5171	-1	-0.8644	0.8644	0.5978	56	3.6123	0.1958	2e-04
153.4232	2.4187	CD	D	Incorrect	2.406	156.1421	0.5171	1	0.4023	0.5977	0.7393	34	3.6123	0.1958	2e-04
156.9594	1.2177	FE	E	Correct	1.207	158.4773	0.5171	1	0.1357	0.8643	0.5978	56	3.6123	0.1958	2e-04
162.4805	1.6347	CD	D	Incorrect	1.623	164.4154	0.5171	-1	-0.6765	0.6765	0.7393	34	3.6123	0.1958	2e-04
169.5028	1.5513	FE	E	Correct	1.538	171.3543	0.5171	-1	-0.8908	0.8908	0.5978	56	3.6123	0.1958	2e-04
173.039	1.3344	FE	E	Correct	1.331	174.6737	0.517	1	0.1093	0.8907	0.5978	56	3.6123	0.1958	2e-04
177.0756	1.6346	DC	C	Correct	1.623	179.0105	0.5171	1	0.2607	0.7393	0.6763	34	3.6123	0.1958	2e-04
181.5959	1.5012	FE	E	Correct	1.488	183.3973	0.5171	1	0.0879	0.9121	0.5978	56	3.6123	0.1958	2e-04
189.619	0.8173	FE	E	Correct	0.809	190.7366	0.517	1	0.0707	0.9293	0.5978	56	3.6123	0.1958	2e-04
194.6397	1.1009	EF	E	Correct	1.09	196.0408	0.5171	1	0.0569	0.9431	0.5978	56	3.6123	0.1958	2e-04
197.6588	1.6346	CD	D	Incorrect	1.631	199.5937	0.5171	-1	-0.6763	0.6763	0.7904	34	3.6123	0.1958	2e-04
202.6795	1.251	EF	E	Correct	1.243	204.2307	0.5171	1	0.0457	0.9543	0.5978	56	3.6123	0.1958	2e-04
206.6994	1.9182	AB	B	Incorrect	1.9	208.9012	0.3336	-1	-0.4994	0.4994	0.5978	12	3.6123	0.1958	2e-04
