onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.5332	1.5846	Ed	inCorrect	1.567	wl.u	0.8634	0.9993	-0.1359	30	3.6123	0.1958	2e-04
5.0532	0.9174	Cf	Correct	0.914	wl.u	0.9995	0.9282	0.0713	30	3.6123	0.1958	2e-04
8.5732	1.2009	bF	inCorrect	1.196	ll	0.9267	0.9282	-0.0015	20	3.6123	0.1958	2e-04
12.5932	1.0508	Fb	inCorrect	1.048	ll	0.9267	0.9282	-0.0015	20	3.6123	0.1958	2e-04
16.6132	1.2343	Ef	Correct	1.22	wl.l	0.9993	0.9282	0.0711	20	3.6123	0.1958	2e-04
20.6332	1.2009	eA	inCorrect	1.195	ww	0.9993	0.9994	-1e-04	20	3.6123	0.1958	2e-04
24.1692	1.2344	Eb	Correct	1.228	wl.u	0.9993	0.9267	0.0726	40	3.6123	0.1958	2e-04
29.1892	1.5846	Af	Correct	1.577	wl.u	0.9994	0.9282	0.0712	40	3.6123	0.1958	2e-04
32.2252	1.3678	Ae	inCorrect	1.359	ww	0.9993	0.9994	-1e-04	20	3.6123	0.1958	2e-04
36.2622	2.0183	Ce	Correct	2.01	ww	0.9995	0.9993	2e-04	10	3.6123	0.1958	2e-04
41.2832	1.5179	dE	Correct	1.511	wl.u	0.9993	0.8634	0.1359	30	3.6123	0.1958	2e-04
44.8022	1.3678	Ae	inCorrect	1.359	ww	0.9993	0.9994	-1e-04	20	3.6123	0.1958	2e-04
48.3382	1.4345	Ae	inCorrect	1.418	ww	0.9993	0.9994	-1e-04	20	3.6123	0.1958	2e-04
52.8592	1.8848	bE	Correct	1.869	wl.u	0.9993	0.9267	0.0726	40	3.6123	0.1958	2e-04
57.3792	1.5846	fA	Correct	1.575	wl.u	0.9994	0.9282	0.0712	40	3.6123	0.1958	2e-04
60.4152	2.0517	Fb	inCorrect	2.044	ll	0.9267	0.9282	-0.0015	20	3.6123	0.1958	2e-04
64.9352	1.7014	Ce	Correct	1.695	ww	0.9995	0.9993	2e-04	10	3.6123	0.1958	2e-04
68.4712	2.085	bF	inCorrect	2.073	ll	0.9267	0.9282	-0.0015	20	3.6123	0.1958	2e-04
73.4922	1.3177	Cb	Correct	1.316	wl.u	0.9995	0.9267	0.0728	50	3.6123	0.1958	2e-04
77.4952	1.1176	bC	Correct	1.11	wl.u	0.9995	0.9267	0.0728	50	3.6123	0.1958	2e-04
85.5182	1.201	fC	Correct	1.194	wl.u	0.9995	0.9282	0.0713	30	3.6123	0.1958	2e-04
89.5382	1.7014	fE	Correct	1.699	wl.l	0.9993	0.9282	0.0711	20	3.6123	0.1958	2e-04
96.5772	1.4345	fC	Correct	1.419	wl.u	0.9995	0.9282	0.0713	30	3.6123	0.1958	2e-04
101.5982	1.568	Ab	Correct	1.558	wl.l	0.9994	0.9267	0.0727	60	3.6123	0.1958	2e-04
109.1202	1.3011	dC	Correct	1.295	wl.l	0.9995	0.8634	0.1361	40	3.6123	0.1958	2e-04
