onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.05	1.3177	EF	E	Correct	1.314	1.6648	0.5036	-1	-0.9975	0.9975	0.8311	56	3.6123	0.1958	2e-04
4.5703	1.3678	DC	C	Correct	1.363	6.2336	0.5051	1	0.0049	0.9951	0.6753	34	3.6123	0.1958	2e-04
8.5902	1.9015	AB	A	Correct	1.885	10.792	0.5171	-1	-0.9761	0.9761	0.8306	12	3.6123	0.1958	2e-04
12.6101	1.618	CD	C	Correct	1.613	14.5283	0.5171	1	0.0039	0.9961	0.6753	34	3.6123	0.1958	2e-04
17.6308	1.7514	BA	B	Incorrect	1.747	19.6825	0.467	-1	-0.8306	0.8306	0.9759	12	3.6123	0.1958	2e-04
20.6499	1.3177	BA	B	Incorrect	1.303	22.2679	0.5171	-1	-0.8304	0.8304	0.9759	12	3.6123	0.1958	2e-04
28.1893	1.2176	FE	F	Incorrect	1.201	29.7072	0.5171	1	0.1689	0.8311	0.9973	56	3.6123	0.1958	2e-04
33.21	1.618	DC	C	Correct	1.604	35.1282	0.5171	-1	-0.9969	0.9969	0.6753	34	3.6123	0.1958	2e-04
36.2458	1.5679	AB	B	Incorrect	1.564	38.1139	0.5171	-1	-0.8303	0.8303	0.9759	12	3.6123	0.1958	2e-04
45.7701	1.0342	CD	C	Correct	1.019	47.1045	0.5171	-1	-0.9967	0.9967	0.6753	34	3.6123	0.1958	2e-04
48.7892	1.3344	BA	A	Correct	1.326	50.4238	0.5171	1	0.0241	0.9759	0.8301	12	3.6123	0.1958	2e-04
52.3254	1.3344	DC	C	Correct	1.332	53.96	0.5171	1	0.0035	0.9965	0.6753	34	3.6123	0.1958	2e-04
56.3619	1.2677	EF	F	Incorrect	1.253	57.9299	0.517	-1	-0.8642	0.8642	0.9973	56	3.6123	0.1958	2e-04
60.3985	1.0008	FE	E	Correct	0.985	61.6996	0.517	-1	-0.9973	0.9973	0.864	56	3.6123	0.1958	2e-04
64.9188	0.7506	EF	E	Correct	0.736	65.9697	0.517	-1	-0.9971	0.9971	0.864	56	3.6123	0.1958	2e-04
69.9395	1.8181	BA	B	Incorrect	1.803	72.0579	0.4003	-1	-0.8301	0.8301	0.9806	12	3.6123	0.1958	2e-04
73.9594	1.3511	FE	F	Incorrect	1.346	75.6107	0.5171	-1	-0.864	0.864	0.9969	56	3.6123	0.1958	2e-04
76.4948	1.6513	BA	B	Incorrect	1.636	78.4463	0.5171	-1	-0.83	0.83	0.9806	12	3.6123	0.1958	2e-04
84.5346	1.0508	FE	E	Correct	1.036	85.8857	0.517	-1	-0.9969	0.9969	0.8638	56	3.6123	0.1958	2e-04
89.0549	1.5179	BA	A	Correct	1.5	90.873	0.5171	1	0.0194	0.9806	0.8298	12	3.6123	0.1958	2e-04
93.0748	1.5512	EF	E	Correct	1.54	94.9263	0.517	1	0.0033	0.9967	0.8638	56	3.6123	0.1958	2e-04
97.5951	0.7339	EF	E	Correct	0.716	98.6292	0.5171	-1	-0.9974	0.9974	0.8638	56	3.6123	0.1958	2e-04
102.1154	1.3177	DC	C	Correct	1.314	103.7333	0.5171	1	0.0028	0.9972	0.6753	34	3.6123	0.1958	2e-04
106.1353	1.0842	EF	F	Incorrect	1.073	107.5197	0.5171	-1	-0.8638	0.8638	0.9972	56	3.6123	0.1958	2e-04
114.1584	1.1843	DC	C	Correct	1.178	115.6429	0.5171	1	0.0023	0.9977	0.6753	34	3.6123	0.1958	2e-04
116.6938	1.251	CD	C	Correct	1.233	118.245	0.5171	1	0.0018	0.9982	0.6753	34	3.6123	0.1958	2e-04
122.2149	1.1008	DC	C	Correct	1.092	123.616	0.5171	1	0.0015	0.9985	0.6753	34	3.6123	0.1958	2e-04
130.238	1.2343	BA	B	Incorrect	1.218	131.7725	0.5171	-1	-0.8298	0.8298	0.9844	12	3.6123	0.1958	2e-04
132.7733	1.0842	EF	F	Incorrect	1.072	134.1578	0.5171	-1	-0.8637	0.8637	0.9972	56	3.6123	0.1958	2e-04
138.2944	0.9842	EF	E	Correct	0.967	139.5788	0.5171	1	0.0028	0.9972	0.8635	56	3.6123	0.1958	2e-04
140.8298	1.251	BA	B	Incorrect	1.248	142.3811	0.517	-1	-0.8297	0.8297	0.9844	12	3.6123	0.1958	2e-04
144.8664	1.5179	BA	A	Correct	1.511	146.6845	0.5171	1	0.0156	0.9844	0.8295	12	3.6123	0.1958	2e-04
148.903	1.0842	CD	D	Incorrect	1.081	150.2874	0.5171	-1	-0.6753	0.6753	0.9988	34	3.6123	0.1958	2e-04
154.4241	1.301	FE	E	Correct	1.287	156.0254	0.517	1	0.0023	0.9977	0.8635	56	3.6123	0.1958	2e-04
157.4432	1.6847	DC	C	Correct	1.671	159.4281	0.5171	1	0.0012	0.9988	0.6752	34	3.6123	0.1958	2e-04
160.9793	1.0342	EF	E	Correct	1.03	162.3137	0.5171	-1	-0.9982	0.9982	0.8635	56	3.6123	0.1958	2e-04
166	1.2677	CD	C	Correct	1.249	167.568	0.5171	1	0.001	0.999	0.6752	34	3.6123	0.1958	2e-04
170.0366	1.6347	AB	B	Incorrect	1.62	171.9715	0.5171	-1	-0.8295	0.8295	0.9875	12	3.6123	0.1958	2e-04
173.5561	1.618	FE	E	Correct	1.615	175.4743	0.5171	1	0.002	0.998	0.8635	56	3.6123	0.1958	2e-04
178.0764	1.4345	FE	E	Correct	1.43	179.8111	0.5171	-1	-0.9984	0.9984	0.8635	56	3.6123	0.1958	2e-04
182.5967	0.9174	DC	C	Correct	0.899	183.8144	0.517	1	8e-04	0.9992	0.6752	34	3.6123	0.1958	2e-04
185.1488	1.4845	DC	D	Incorrect	1.473	186.9335	0.5171	-1	-0.6752	0.6752	0.9994	34	3.6123	0.1958	2e-04
190.6699	1.9015	CD	C	Correct	1.899	192.8716	0.317	1	6e-04	0.9994	0.6751	34	3.6123	0.1958	2e-04
193.689	1.668	DC	D	Incorrect	1.652	195.6572	0.5171	1	0.3249	0.6751	0.9995	34	3.6123	0.1958	2e-04
198.7097	1.0508	CD	C	Correct	1.044	200.0607	0.5171	1	5e-04	0.9995	0.7387	34	3.6123	0.1958	2e-04
