onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.083	1.2844	bC	Correct	1.278	wl.u	0.9968	0.5827	0.4141	50	8.4969	0.0885	5e-04
5.104	0.784	Ad	Correct	0.778	wl.u	0.9984	0.7121	0.2863	50	8.4969	0.0885	5e-04
8.139	0.9341	cA	Correct	0.931	ww	0.9984	0.9968	0.0016	10	8.4969	0.0885	5e-04
12.176	0.6339	Ab	Correct	0.619	wl.l	0.9984	0.5827	0.4157	60	8.4969	0.0885	5e-04
16.213	1.3345	Db	Correct	1.328	ll	0.7121	0.5827	0.1294	10	8.4969	0.0885	5e-04
20.249	1.251	bE	Correct	1.245	wl.u	0.9921	0.5827	0.4094	40	8.4969	0.0885	5e-04
24.77	0.834	Ab	Correct	0.82	wl.l	0.9984	0.5827	0.4157	60	8.4969	0.0885	5e-04
32.793	1.1843	bD	Correct	1.178	ll	0.7121	0.5827	0.1294	10	8.4969	0.0885	5e-04
37.313	1.251	fA	Correct	1.239	wl.u	0.9984	0.5833	0.4151	40	8.4969	0.0885	5e-04
41.333	1.7014	Ed	Correct	1.699	wl.u	0.9921	0.7121	0.28	30	8.4969	0.0885	5e-04
44.369	0.9842	Ae	Correct	0.98	ww	0.9984	0.9921	0.0063	20	8.4969	0.0885	5e-04
48.405	1.4345	Eb	Correct	1.417	wl.u	0.9921	0.5827	0.4094	40	8.4969	0.0885	5e-04
52.442	1.3177	bA	Correct	1.31	wl.l	0.9984	0.5827	0.4157	60	8.4969	0.0885	5e-04
56.962	1.7014	dA	Correct	1.689	wl.u	0.9984	0.7121	0.2863	50	8.4969	0.0885	5e-04
60.982	0.9008	Ad	Correct	0.885	wl.u	0.9984	0.7121	0.2863	50	8.4969	0.0885	5e-04
65.503	0.8673	dA	Correct	0.858	wl.u	0.9984	0.7121	0.2863	50	8.4969	0.0885	5e-04
72.542	0.9341	eA	Correct	0.923	ww	0.9984	0.9921	0.0063	20	8.4969	0.0885	5e-04
81.566	1.1009	eA	Correct	1.092	ww	0.9984	0.9921	0.0063	20	8.4969	0.0885	5e-04
88.605	2.3186	bE	Correct	2.305	wl.u	0.9921	0.5827	0.4094	40	8.4969	0.0885	5e-04
93.626	2.4853	Cd	Correct	2.476	wl.l	0.9968	0.7121	0.2847	40	8.4969	0.0885	5e-04
97.145	1.3845	eA	Correct	1.372	ww	0.9984	0.9921	0.0063	20	8.4969	0.0885	5e-04
101.665	2.0349	Ef	Correct	2.033	wl.l	0.9921	0.5833	0.4088	20	8.4969	0.0885	5e-04
105.185	1.2176	bC	Correct	1.208	wl.u	0.9968	0.5827	0.4141	50	8.4969	0.0885	5e-04
108.721	2.3519	Ce	inCorrect	2.34	ww	0.9921	0.9968	-0.0047	10	8.4969	0.0885	5e-04
113.241	2.4186	dC	Correct	2.416	wl.l	0.9968	0.7121	0.2847	40	8.4969	0.0885	5e-04
117.261	1.5346	Ac	Correct	1.519	ww	0.9984	0.9968	0.0016	10	8.4969	0.0885	5e-04
121.782	1.3678	Ae	Correct	1.365	ww	0.9984	0.9921	0.0063	20	8.4969	0.0885	5e-04
125.802	1.4012	fA	Correct	1.39	wl.u	0.9984	0.5833	0.4151	40	8.4969	0.0885	5e-04
129.321	2.5688	bE	Correct	2.559	wl.u	0.9921	0.5827	0.4094	40	8.4969	0.0885	5e-04
133.341	2.0016	fC	Correct	1.984	wl.u	0.9968	0.5833	0.4135	30	8.4969	0.0885	5e-04
137.861	0.9174	Af	Correct	0.901	wl.u	0.9984	0.5833	0.4151	40	8.4969	0.0885	5e-04
141.881	2.4353	Ae	Correct	2.418	ww	0.9984	0.9921	0.0063	20	8.4969	0.0885	5e-04
145.901	1.3511	fE	Correct	1.34	wl.l	0.9921	0.5833	0.4088	20	8.4969	0.0885	5e-04
148.937	2.5854	dA	inCorrect	2.569	wl.u	0.7121	0.9984	-0.2863	50	8.4969	0.0885	5e-04
152.974	1.2176	bA	Correct	1.201	wl.l	0.9984	0.5827	0.4157	60	8.4969	0.0885	5e-04
157.494	1.8682	Cb	Correct	1.852	wl.u	0.9968	0.5827	0.4141	50	8.4969	0.0885	5e-04
161.514	2.1851	dF	inCorrect	2.179	ll	0.7121	0.5833	0.1288	10	8.4969	0.0885	5e-04
165.05	2.5688	bC	Correct	2.552	wl.u	0.9968	0.5827	0.4141	50	8.4969	0.0885	5e-04
169.571	2.7689	bA	inCorrect	2.756	wl.l	0.5827	0.9984	-0.4157	60	8.4969	0.0885	5e-04
173.59	1.8849	eC	inCorrect	1.875	ww	0.9921	0.9968	-0.0047	10	8.4969	0.0885	5e-04
177.127	1.6013	Cb	Correct	1.591	wl.u	0.9968	0.5827	0.4141	50	8.4969	0.0885	5e-04
181.163	1.3845	Fb	Correct	1.377	ll	0.5833	0.5827	6e-04	20	8.4969	0.0885	5e-04
185.2	1.4512	Eb	Correct	1.449	wl.u	0.9921	0.5827	0.4094	40	8.4969	0.0885	5e-04
193.723	2.1685	eC	inCorrect	2.155	ww	0.9921	0.9968	-0.0047	10	8.4969	0.0885	5e-04
197.26	1.7181	dC	Correct	1.702	wl.l	0.9968	0.7121	0.2847	40	8.4969	0.0885	5e-04
205.3	1.6346	eC	inCorrect	1.622	ww	0.9921	0.9968	-0.0047	10	8.4969	0.0885	5e-04
209.82	1.201	Eb	Correct	1.194	wl.u	0.9921	0.5827	0.4094	40	8.4969	0.0885	5e-04
214.34	1.5345	eC	inCorrect	1.532	ww	0.9921	0.9968	-0.0047	10	8.4969	0.0885	5e-04
218.36	1.1676	dA	Correct	1.162	wl.u	0.9984	0.7121	0.2863	50	8.4969	0.0885	5e-04
221.396	1.1676	Af	Correct	1.15	wl.u	0.9984	0.5833	0.4151	40	8.4969	0.0885	5e-04
225.433	1.8181	Cf	Correct	1.815	wl.u	0.9968	0.5833	0.4135	30	8.4969	0.0885	5e-04
233.472	1.2843	Ac	Correct	1.271	ww	0.9984	0.9968	0.0016	10	8.4969	0.0885	5e-04
242.496	1.4511	dF	inCorrect	1.449	ll	0.7121	0.5833	0.1288	10	8.4969	0.0885	5e-04
245.532	1.5013	fC	Correct	1.49	wl.u	0.9968	0.5833	0.4135	30	8.4969	0.0885	5e-04
249.569	1.301	eC	inCorrect	1.296	ww	0.9921	0.9968	-0.0047	10	8.4969	0.0885	5e-04
254.59	0.784	Ac	Correct	0.767	ww	0.9984	0.9968	0.0016	10	8.4969	0.0885	5e-04
258.109	0.784	Af	Correct	0.771	wl.u	0.9984	0.5833	0.4151	40	8.4969	0.0885	5e-04
262.629	1.4345	Ed	Correct	1.416	wl.u	0.9921	0.7121	0.28	30	8.4969	0.0885	5e-04
265.682	0.6506	Ab	Correct	0.644	wl.l	0.9984	0.5827	0.4157	60	8.4969	0.0885	5e-04
270.703	2.1184	bC	Correct	2.106	wl.u	0.9968	0.5827	0.4141	50	8.4969	0.0885	5e-04
274.723	0.9508	Cb	Correct	0.936	wl.u	0.9968	0.5827	0.4141	50	8.4969	0.0885	5e-04
278.742	0.9175	Fb	inCorrect	0.908	ll	0.5827	0.5833	-6e-04	20	8.4969	0.0885	5e-04
282.262	1.8181	fA	Correct	1.801	wl.u	0.9984	0.5833	0.4151	40	8.4969	0.0885	5e-04
286.282	2.2185	Ac	Correct	2.208	ww	0.9984	0.9968	0.0016	10	8.4969	0.0885	5e-04
289.818	1.668	Eb	Correct	1.651	wl.u	0.9921	0.5827	0.4094	40	8.4969	0.0885	5e-04
293.855	1.4846	Db	Correct	1.472	ll	0.7121	0.5827	0.1294	10	8.4969	0.0885	5e-04
297.891	1.5846	Ad	Correct	1.572	wl.u	0.9984	0.7121	0.2863	50	8.4969	0.0885	5e-04
301.928	2.8357	Cb	Correct	2.821	wl.u	0.9968	0.5827	0.4141	50	8.4969	0.0885	5e-04
305.965	1.5847	dE	Correct	1.571	wl.u	0.9921	0.7121	0.28	30	8.4969	0.0885	5e-04
310.001	2.1017	dF	inCorrect	2.087	ll	0.7121	0.5833	0.1288	10	8.4969	0.0885	5e-04
315.022	1.5846	fE	Correct	1.581	wl.l	0.9921	0.5833	0.4088	20	8.4969	0.0885	5e-04
319.042	1.8182	Ef	Correct	1.81	wl.l	0.9921	0.5833	0.4088	20	8.4969	0.0885	5e-04
322.561	2.135	bA	Correct	2.12	wl.l	0.9984	0.5827	0.4157	60	8.4969	0.0885	5e-04
326.581	2.6521	dC	inCorrect	2.637	wl.l	0.7121	0.9968	-0.2847	40	8.4969	0.0885	5e-04
330.601	1.2677	dA	Correct	1.253	wl.u	0.9984	0.7121	0.2863	50	8.4969	0.0885	5e-04
335.122	1.718	Ac	Correct	1.703	ww	0.9984	0.9968	0.0016	10	8.4969	0.0885	5e-04
338.157	2.1852	bA	Correct	2.176	wl.l	0.9984	0.5827	0.4157	60	8.4969	0.0885	5e-04
342.678	2.5354	bA	Correct	2.526	wl.l	0.9984	0.5827	0.4157	60	8.4969	0.0885	5e-04
346.214	1.251	bC	Correct	1.237	wl.u	0.9968	0.5827	0.4141	50	8.4969	0.0885	5e-04
350.734	2.6355	dE	Correct	2.617	wl.u	0.9921	0.7121	0.28	30	8.4969	0.0885	5e-04
354.287	1.3678	Ad	Correct	1.35	wl.u	0.9984	0.7121	0.2863	50	8.4969	0.0885	5e-04
359.308	1.5345	Ef	Correct	1.527	wl.l	0.9921	0.5833	0.4088	20	8.4969	0.0885	5e-04
362.827	1.6847	dF	inCorrect	1.678	ll	0.7121	0.5833	0.1288	10	8.4969	0.0885	5e-04
