onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.5337	1.4654	bF	Correct	1.465	ll	0.8208	0.622	0.1988	20	5.5551	0.0457	0
4.0527	1.4647	bD	Correct	1.464	ll	0.5851	0.622	-0.0369	10	5.5551	0.0457	0
9.0567	0.9675	Ed	Correct	0.958	wl.u	0.8446	0.5851	0.2595	30	5.5551	0.0457	0
12.5767	1.0508	cA	inCorrect	1.047	ww	0.9681	0.9723	-0.0042	10	5.5551	0.0457	0
17.0967	1.201	fC	Correct	1.187	wl.u	0.9681	0.8208	0.1473	30	5.5551	0.0457	0
20.6167	0.734	fC	Correct	0.73	wl.u	0.9681	0.8208	0.1473	30	5.5551	0.0457	0
24.6367	0.9007	Cb	Correct	0.888	wl.u	0.9681	0.622	0.3461	50	5.5551	0.0457	0
29.1567	0.9008	Eb	Correct	0.883	wl.u	0.8446	0.622	0.2226	40	5.5551	0.0457	0
33.1767	0.8006	Ef	Correct	0.797	wl.l	0.8446	0.8208	0.0238	20	5.5551	0.0457	0
36.6957	0.9675	bA	Correct	0.957	wl.l	0.9723	0.622	0.3503	60	5.5551	0.0457	0
40.7157	1.0675	Cb	Correct	1.052	wl.u	0.9681	0.622	0.3461	50	5.5551	0.0457	0
45.2367	1.1509	Ef	inCorrect	1.133	wl.l	0.8208	0.8446	-0.0238	20	5.5551	0.0457	0
48.2887	0.7172	Ad	Correct	0.701	wl.u	0.9723	0.5851	0.3872	50	5.5551	0.0457	0
53.3097	0.8506	Fd	inCorrect	0.837	ll	0.5851	0.8208	-0.2357	10	5.5551	0.0457	0
56.3457	0.6838	dC	inCorrect	0.679	wl.l	0.5851	0.9681	-0.383	40	5.5551	0.0457	0
60.8657	0.6505	bE	Correct	0.638	wl.u	0.8446	0.622	0.2226	40	5.5551	0.0457	0
64.4017	0.784	bC	inCorrect	0.781	wl.u	0.622	0.9681	-0.3461	50	5.5551	0.0457	0
69.4227	0.7339	Cf	inCorrect	0.716	wl.u	0.8208	0.9681	-0.1473	30	5.5551	0.0457	0
72.4757	0.6338	cA	inCorrect	0.624	ww	0.9681	0.9723	-0.0042	10	5.5551	0.0457	0
76.5117	0.884	Ce	Correct	0.872	ww	0.9681	0.8446	0.1235	10	5.5551	0.0457	0
81.5327	0.8007	fE	Correct	0.792	wl.l	0.8446	0.8208	0.0238	20	5.5551	0.0457	0
84.5687	0.9007	eC	inCorrect	0.887	ww	0.8446	0.9681	-0.1235	10	5.5551	0.0457	0
89.0887	0.6505	dF	inCorrect	0.639	ll	0.5851	0.8208	-0.2357	10	5.5551	0.0457	0
92.6247	0.8007	Ad	Correct	0.79	wl.u	0.9723	0.5851	0.3872	50	5.5551	0.0457	0
96.6617	1.1843	fE	inCorrect	1.175	wl.l	0.8208	0.8446	-0.0238	20	5.5551	0.0457	0
101.1817	0.8674	dF	Correct	0.849	ll	0.8208	0.5851	0.2357	10	5.5551	0.0457	0
104.7347	0.8674	Eb	Correct	0.855	wl.u	0.8446	0.622	0.2226	40	5.5551	0.0457	0
109.7557	0.7173	Cf	Correct	0.701	wl.u	0.9681	0.8208	0.1473	30	5.5551	0.0457	0
