onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
1.0341	0.9007	cA	inCorrect	0.884	ww	0.8628	0.8749	-0.0121	10	5.549	0.0229	0
4.5531	1.5346	Ce	Correct	1.524	ww	0.8628	0.8186	0.0442	10	5.549	0.0229	0
8.0891	1.4011	Ce	Correct	1.398	ww	0.8628	0.8186	0.0442	10	5.549	0.0229	0
12.6101	1.2176	eC	Correct	1.208	ww	0.8628	0.8186	0.0442	10	5.549	0.0229	0
16.1461	1.4178	fC	Correct	1.413	wl.u	0.8628	0.5744	0.2884	30	5.549	0.0229	0
21.1671	1.718	Cd	Correct	1.706	wl.l	0.8628	0.5937	0.2691	40	5.549	0.0229	0
24.6861	1.3511	dA	Correct	1.34	wl.u	0.8749	0.5937	0.2812	50	5.549	0.0229	0
29.2061	1.9849	Db	inCorrect	1.976	ll	0.5743	0.5937	-0.0194	10	5.549	0.0229	0
32.7261	1.3678	bA	Correct	1.359	wl.l	0.8749	0.5743	0.3006	60	5.549	0.0229	0
37.2461	1.1176	fA	Correct	1.101	wl.u	0.8749	0.5744	0.3005	40	5.549	0.0229	0
40.7661	1.3845	fE	Correct	1.367	wl.l	0.8186	0.5744	0.2442	20	5.549	0.0229	0
44.3021	1.6513	bD	inCorrect	1.647	ll	0.5743	0.5937	-0.0194	10	5.549	0.0229	0
48.8221	1.6347	dF	Correct	1.621	ll	0.5744	0.5937	-0.0193	10	5.549	0.0229	0
56.8451	1.0676	Ac	Correct	1.053	ww	0.8749	0.8628	0.0121	10	5.549	0.0229	0
60.3811	1.2177	dE	Correct	1.209	wl.u	0.8186	0.5937	0.2249	30	5.549	0.0229	0
64.4181	1.201	Cd	Correct	1.193	wl.l	0.8628	0.5937	0.2691	40	5.549	0.0229	0
68.4551	1.0508	dA	Correct	1.037	wl.u	0.8749	0.5937	0.2812	50	5.549	0.0229	0
72.4911	1.0508	Ae	inCorrect	1.039	ww	0.8186	0.8749	-0.0563	20	5.549	0.0229	0
76.5281	1.1843	Ed	Correct	1.176	wl.u	0.8186	0.5937	0.2249	30	5.549	0.0229	0
