onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
1.017	0.9675	bE	Correct	0.95	wl.u	0.6422	0.4301	0.2121	40	4.4757	0.0301	0.0241
5.037	1.2176	Fb	Correct	1.212	ll	0.4892	0.4301	0.0591	20	4.4757	0.0301	0.0241
9.057	1.0842	dE	Correct	1.067	wl.u	0.6422	0.4702	0.172	30	4.4757	0.0301	0.0241
12.093	1.1009	Ef	Correct	1.086	wl.l	0.6422	0.4892	0.153	20	4.4757	0.0301	0.0241
16.129	1.1175	Ae	inCorrect	1.111	ww	0.6422	0.8019	-0.1597	20	4.4757	0.0301	0.0241
21.15	1.0175	dC	Correct	1.006	wl.l	0.7556	0.4702	0.2854	40	4.4757	0.0301	0.0241
29.173	1.251	Db	Correct	1.234	ll	0.4702	0.4301	0.0401	10	4.4757	0.0301	0.0241
33.193	1.0842	bE	Correct	1.072	wl.u	0.6422	0.4301	0.2121	40	4.4757	0.0301	0.0241
37.213	1.3177	dF	inCorrect	1.306	ll	0.4702	0.4892	-0.019	10	4.4757	0.0301	0.0241
40.732	1.1676	fC	Correct	1.16	wl.u	0.7556	0.4892	0.2664	30	4.4757	0.0301	0.0241
45.253	1.2511	fE	inCorrect	1.243	wl.l	0.4892	0.6422	-0.153	20	4.4757	0.0301	0.0241
48.772	1.0008	Cb	Correct	0.99	wl.u	0.7556	0.4301	0.3255	50	4.4757	0.0301	0.0241
52.308	1.2177	dC	Correct	1.207	wl.l	0.7556	0.4702	0.2854	40	4.4757	0.0301	0.0241
57.329	1.1843	fE	Correct	1.178	wl.l	0.6422	0.4892	0.153	20	4.4757	0.0301	0.0241
60.365	1.2843	dE	inCorrect	1.277	wl.u	0.4702	0.6422	-0.172	30	4.4757	0.0301	0.0241
64.885	1.1509	eC	Correct	1.149	ww	0.7556	0.6422	0.1134	10	4.4757	0.0301	0.0241
68.422	1.4011	Db	Correct	1.39	ll	0.4702	0.4301	0.0401	10	4.4757	0.0301	0.0241
72.942	1.1509	Ce	Correct	1.144	ww	0.7556	0.6422	0.1134	10	4.4757	0.0301	0.0241
76.478	1.201	Ed	inCorrect	1.191	wl.u	0.4702	0.6422	-0.172	30	4.4757	0.0301	0.0241
80.998	1.151	dF	inCorrect	1.133	ll	0.4702	0.4892	-0.019	10	4.4757	0.0301	0.0241
84.535	1.2677	Cd	inCorrect	1.251	wl.l	0.4702	0.7556	-0.2854	40	4.4757	0.0301	0.0241
89.555	1.3178	Eb	Correct	1.307	wl.u	0.6422	0.4301	0.2121	40	4.4757	0.0301	0.0241
96.594	1.3511	fE	Correct	1.345	wl.l	0.6422	0.4892	0.153	20	4.4757	0.0301	0.0241
101.615	1.1843	Db	Correct	1.181	ll	0.4702	0.4301	0.0401	10	4.4757	0.0301	0.0241
105.635	0.9675	Cb	Correct	0.95	wl.u	0.7556	0.4301	0.3255	50	4.4757	0.0301	0.0241
113.158	1.4678	dA	Correct	1.454	wl.u	0.8019	0.4702	0.3317	50	4.4757	0.0301	0.0241
117.678	1.2844	Cf	Correct	1.279	wl.u	0.7556	0.4892	0.2664	30	4.4757	0.0301	0.0241
120.714	1.4512	bD	Correct	1.433	ll	0.4702	0.4301	0.0401	10	4.4757	0.0301	0.0241
125.234	1.4846	Fb	inCorrect	1.479	ll	0.4301	0.4892	-0.0591	20	4.4757	0.0301	0.0241
129.754	1.5013	bD	Correct	1.498	ll	0.4702	0.4301	0.0401	10	4.4757	0.0301	0.0241
136.794	1.1843	bC	Correct	1.18	wl.u	0.7556	0.4301	0.3255	50	4.4757	0.0301	0.0241
141.314	1.4345	Ed	inCorrect	1.432	wl.u	0.4702	0.6422	-0.172	30	4.4757	0.0301	0.0241
145.334	1.1009	Cb	Correct	1.092	wl.u	0.7556	0.4301	0.3255	50	4.4757	0.0301	0.0241
149.354	1.2177	Ef	Correct	1.204	wl.l	0.6422	0.4892	0.153	20	4.4757	0.0301	0.0241
157.377	1.2343	eA	Correct	1.223	ww	0.8019	0.6422	0.1597	20	4.4757	0.0301	0.0241
161.397	0.8507	Fd	Correct	0.847	ll	0.4892	0.4702	0.019	10	4.4757	0.0301	0.0241
164.933	1.3011	Ab	Correct	1.291	wl.l	0.8019	0.4301	0.3718	60	4.4757	0.0301	0.0241
169.954	1.1176	bC	Correct	1.113	wl.u	0.7556	0.4301	0.3255	50	4.4757	0.0301	0.0241
173.974	1.0675	Ac	Correct	1.06	ww	0.8019	0.7556	0.0463	10	4.4757	0.0301	0.0241
177.009	1.2177	Ce	Correct	1.199	ww	0.7556	0.6422	0.1134	10	4.4757	0.0301	0.0241
182.03	1.2176	dE	Correct	1.209	wl.u	0.6422	0.4702	0.172	30	4.4757	0.0301	0.0241
185.55	1.5179	bD	inCorrect	1.515	ll	0.4301	0.4702	-0.0401	10	4.4757	0.0301	0.0241
189.086	1.0175	cA	inCorrect	1.015	ww	0.7556	0.8019	-0.0463	10	4.4757	0.0301	0.0241
193.606	1.1343	eC	Correct	1.128	ww	0.7556	0.6422	0.1134	10	4.4757	0.0301	0.0241
197.626	1.3845	Ef	Correct	1.379	wl.l	0.6422	0.4892	0.153	20	4.4757	0.0301	0.0241
201.646	1.3011	Ce	Correct	1.298	ww	0.7556	0.6422	0.1134	10	4.4757	0.0301	0.0241
205.666	1.1342	Ab	Correct	1.122	wl.l	0.8019	0.4301	0.3718	60	4.4757	0.0301	0.0241
210.186	1.1342	bC	Correct	1.129	wl.u	0.7556	0.4301	0.3255	50	4.4757	0.0301	0.0241
217.225	1.2844	Fb	Correct	1.272	ll	0.4892	0.4301	0.0591	20	4.4757	0.0301	0.0241
221.746	1.1343	Eb	Correct	1.117	wl.u	0.6422	0.4301	0.2121	40	4.4757	0.0301	0.0241
226.266	1.2009	bF	inCorrect	1.196	ll	0.4301	0.4892	-0.0591	20	4.4757	0.0301	0.0241
229.785	1.2176	bD	inCorrect	1.201	ll	0.4301	0.4702	-0.0401	10	4.4757	0.0301	0.0241
237.325	1.5012	Ac	Correct	1.492	ww	0.8019	0.7556	0.0463	10	4.4757	0.0301	0.0241
242.346	1.0843	Cf	Correct	1.072	wl.u	0.7556	0.4892	0.2664	30	4.4757	0.0301	0.0241
245.865	0.8173	Ab	Correct	0.81	wl.l	0.8019	0.4301	0.3718	60	4.4757	0.0301	0.0241
