onset	duration	Stim
16.044	1.018	Face
18.046	1.017	Face
20.048	1.018	Face
22.049	1.018	Face
24.051	1.018	Face
26.052	1.018	Face
28.054	1.018	Face
30.056	1.018	Face
44.1	1.018	Object
46.1	1.002	Object
48.104	1.018	Object
50.105	1.018	Object
52.107	1.018	Object
54.109	1.018	Object
56.11	1.018	Object
58.112	1.018	Object
72.19	1.018	House
74.191	1.018	House
76.193	1.018	House
78.195	1.018	House
80.196	1.018	House
82.198	1.017	House
84.2	1.018	House
86.201	1.018	House
100.279	1.017	Scrambled
102.281	1.018	Scrambled
104.282	1.018	Scrambled
106.284	1.018	Scrambled
108.286	1.018	Scrambled
110.287	1.017	Scrambled
112.289	1.018	Scrambled
114.291	1.018	Scrambled
128.352	1.018	House
130.354	1.018	House
132.355	1.018	House
134.357	1.018	House
136.358	1.018	House
138.36	1.018	House
140.362	1.018	House
142.363	1.018	House
156.441	1.018	Face
158.443	1.018	Face
160.445	1.018	Face
162.446	1.018	Face
164.448	1.018	Face
166.449	1.017	Face
168.451	1.018	Face
170.453	1.018	Face
184.531	1.017	Scrambled
186.532	1.018	Scrambled
188.534	1.018	Scrambled
190.536	1.018	Scrambled
192.537	1.018	Scrambled
194.539	1.017	Scrambled
196.54	1.018	Scrambled
198.542	1.018	Scrambled
212.603	1.018	Object
214.605	1.018	Object
216.607	1.018	Object
218.608	1.018	Object
220.61	1.018	Object
222.612	1.018	Object
224.613	1.018	Object
226.615	1.018	Object
240.693	1.018	Object
242.694	1.018	Object
244.696	1.018	Object
246.698	1.018	Object
248.699	1.018	Object
250.701	1.018	Object
252.703	1.018	Object
254.704	1.018	Object
268.782	1.017	Scrambled
270.784	1.018	Scrambled
272.785	1.018	Scrambled
274.787	1.018	Scrambled
276.789	1.018	Scrambled
278.79	1.017	Scrambled
280.792	1.018	Scrambled
282.794	1.018	Scrambled
296.872	1.017	Face
298.873	1.018	Face
300.875	1.018	Face
302.876	1.018	Face
304.878	1.018	Face
306.88	1.018	Face
308.881	1.018	Face
310.883	1.018	Face
324.994	1.018	House
326.996	1.018	House
328.998	1.018	House
330.999	1.018	House
333.001	1.018	House
335.002	1.018	House
337.004	1.018	House
339.006	1.018	House
353.117	1.017	Scrambled
355.119	1.018	Scrambled
357.12	1.018	Scrambled
359.122	1.018	Scrambled
361.124	1.018	Scrambled
363.125	1.017	Scrambled
365.127	1.018	Scrambled
367.128	1.018	Scrambled
381.19	1.018	House
383.191	1.018	House
385.193	1.018	House
387.195	1.018	House
389.196	1.017	House
391.198	1.018	House
393.2	1.018	House
395.201	1.018	House
409.279	1.018	Object
411.281	1.018	Object
413.282	1.018	Object
415.284	1.018	Object
417.286	1.018	Object
419.287	1.018	Object
421.289	1.018	Object
423.291	1.018	Object
437.369	1.017	Face
439.37	1.018	Face
441.372	1.018	Face
443.373	1.018	Face
445.375	1.018	Face
447.377	1.017	Face
449.378	1.018	Face
451.38	1.018	Face
