onset	duration	RT	Trial_type	Response	SSD
547.9767	0.5171	404	Go	correct	n/a
550.9792	0.517	552	Go	Incorrect	n/a
555.4828	0.5171	610	Stop	Failed_stop	350
559.486	0.5171	620	Stop	Failed_stop	300
563.9897	0.5171	431	Go	Incorrect	n/a
567.9929	0.5171	0	Stop	succesful_stop	250
575.9994	0.5171	0	Stop	succesful_stop	200
580.0026	0.5171	521	Go	correct	n/a
584.0059	0.5171	525	Stop	Failed_stop	200
587.5087	0.5171	496	Go	correct	n/a
591.0115	0.5171	517	Go	correct	n/a
595.0148	0.5171	654	Go	correct	n/a
600.0188	0.5171	542	Go	correct	n/a
603.0213	0.517	0	Stop	succesful_stop	150
606.5408	0.5171	0	Stop	succesful_stop	150
612.0285	0.5171	466	Go	Incorrect	n/a
619.0342	0.5171	543	Go	correct	n/a
623.5379	0.517	527	Stop	Failed_stop	200
627.5411	0.5171	489	Go	correct	n/a
630.5602	0.5171	522	Stop	Failed_stop	200
635.0472	0.5171	0	Stop	succesful_stop	150
639.5508	0.5171	0	Stop	succesful_stop	150
643.5541	0.517	483	Go	correct	n/a
647.0569	0.5171	0	Stop	succesful_stop	200
652.0609	0.5171	455	Stop	Failed_stop	250
656.0642	0.5171	486	Go	correct	n/a
660.0674	0.5171	603	Go	correct	n/a
