onset	duration	RT	Trial_type	Response	SSD
192.6898	0.5171	615	Go	correct	n/a
197.1935	0.5171	825	Go	Incorrect	n/a
201.1967	0.5171	1048	Go	correct	n/a
204.6996	0.5171	715	Go	correct	n/a
208.2191	0.5171	697	Stop	Failed_stop	400
213.2065	0.5171	611	Go	correct	n/a
217.2097	0.5171	535	Go	correct	n/a
221.7134	0.5171	482	Go	correct	n/a
225.2162	0.5171	552	Stop	Failed_stop	450
233.2228	0.517	0	Stop	succesful_stop	450
237.7264	0.5171	466	Stop	Failed_stop	500
240.7288	0.5171	469	Go	correct	n/a
244.7321	0.5171	615	Stop	Failed_stop	500
248.7354	0.517	534	Go	correct	n/a
252.7386	0.5171	517	Go	correct	n/a
256.2581	0.5171	802	Stop	Failed_stop	450
261.7459	0.5171	732	Stop	Failed_stop	400
265.2488	0.517	700	Go	correct	n/a
268.2679	0.5171	628	Go	correct	n/a
273.7557	0.5171	0	Stop	succesful_stop	350
276.2744	0.5171	474	Stop	Failed_stop	300
281.7622	0.5171	993	Go	Incorrect	n/a
285.7654	0.5171	700	Go	correct	n/a
289.7687	0.5171	633	Go	correct	n/a
296.7744	0.517	646	Go	correct	n/a
300.2939	0.5171	613	Go	correct	n/a
309.7849	0.5171	660	Go	correct	n/a
313.7882	0.5171	693	Go	correct	n/a
316.7906	0.5171	553	Stop	Failed_stop	250
321.7947	0.5171	610	Go	correct	n/a
325.7979	0.5171	564	Go	correct	n/a
329.8012	0.5171	421	Go	correct	n/a
332.3199	0.5171	856	Go	correct	n/a
337.8077	0.5171	671	Go	correct	n/a
341.3105	0.5171	538	Go	Incorrect	n/a
345.8142	0.5171	486	Go	correct	n/a
349.317	0.5171	0	Stop	succesful_stop	200
353.3203	0.5171	0	Stop	succesful_stop	150
356.8231	0.5171	0	Stop	succesful_stop	100
361.3268	0.5171	0	Stop	succesful_stop	50
364.8296	0.5171	599	Go	correct	n/a
368.3492	0.517	504	Go	correct	n/a
373.3365	0.5171	386	Go	correct	n/a
376.8394	0.5171	507	Go	correct	n/a
380.3589	0.5171	501	Go	correct	n/a
384.8459	0.5171	708	Go	correct	n/a
389.3495	0.5171	618	Stop	Failed_stop	50
392.3687	0.5171	0	Stop	succesful_stop	50
397.8564	0.5171	762	Go	correct	n/a
405.863	0.517	645	Go	correct	n/a
413.8695	0.517	549	Go	correct	n/a
417.3723	0.5171	0	Stop	succesful_stop	50
420.3914	0.5171	630	Go	correct	n/a
425.3788	0.5171	668	Go	correct	n/a
428.8816	0.5171	825	Go	correct	n/a
432.4012	0.5171	569	Go	correct	n/a
437.889	0.517	600	Stop	Failed_stop	100
441.8922	0.5171	602	Go	correct	n/a
445.8955	0.517	872	Go	correct	n/a
449.8987	0.5171	507	Go	correct	n/a
452.4174	0.5171	610	Go	correct	n/a
457.4048	0.5171	518	Go	correct	n/a
461.9085	0.5171	386	Go	correct	n/a
464.9109	0.5171	463	Go	correct	n/a
469.4146	0.5171	563	Go	correct	n/a
472.9174	0.5171	426	Go	correct	n/a
477.4211	0.5171	776	Go	Incorrect	n/a
481.4243	0.5171	0	Stop	succesful_stop	100
484.4434	0.5171	571	Go	correct	n/a
488.4467	0.5171	0	Stop	succesful_stop	150
493.4341	0.5171	567	Go	correct	n/a
497.4373	0.5171	796	Go	correct	n/a
500.9402	0.5171	612	Go	correct	n/a
505.9442	0.5171	0	Stop	succesful_stop	200
509.9475	0.5171	0	Stop	succesful_stop	250
513.4503	0.5171	0	Stop	succesful_stop	300
516.4694	0.5171	699	Go	correct	n/a
521.9572	0.5171	649	Stop	Failed_stop	350
525.4601	0.5171	484	Go	correct	n/a
529.4633	0.5171	711	Stop	Failed_stop	400
532.9662	0.5171	588	Go	correct	n/a
537.4698	0.5171	557	Go	correct	n/a
541.9735	0.5171	558	Stop	Failed_stop	450
544.9759	0.5171	471	Go	correct	n/a
548.4955	0.517	519	Stop	Failed_stop	500
556.502	0.517	559	Go	correct	n/a
561.9897	0.5171	715	Go	correct	n/a
569.4958	0.5171	616	Go	correct	n/a
572.515	0.517	585	Go	correct	n/a
577.0019	0.5171	730	Go	correct	n/a
581.0052	0.5171	736	Stop	Failed_stop	550
585.0084	0.5171	576	Go	correct	n/a
588.528	0.517	346	Stop	Failed_stop	550
598.019	0.5171	723	Stop	Failed_stop	500
600.5377	0.5171	554	Go	correct	n/a
606.0255	0.5171	768	Stop	Failed_stop	450
613.5316	0.5171	624	Go	correct	n/a
618.0353	0.517	574	Stop	Failed_stop	400
624.5572	0.5171	632	Go	correct	n/a
629.5446	0.5171	459	Stop	Failed_stop	350
633.0475	0.517	677	Go	correct	n/a
636.567	0.5171	476	Go	correct	n/a
641.054	0.517	385	Stop	Failed_stop	300
645.5576	0.5171	614	Go	correct	n/a
653.0637	0.5171	700	Go	correct	n/a
657.067	0.517	575	Stop	Failed_stop	250
