onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
1.5345	1.0827	DC	C	Correct	1.082	3.3672	0.5026	1	0.5	0.5	0.5	34	6.9174	0.2104	8e-04
9.0573	0.884	CD	C	Correct	0.87	10.6919	0.5171	-1	-0.6052	0.6052	0.5	34	6.9174	0.2104	8e-04
13.5776	0.8841	AB	B	Incorrect	0.869	15.2123	0.5171	1	0.5	0.5	0.5	12	6.9174	0.2104	8e-04
16.5967	1.3178	DC	D	Incorrect	1.314	18.2147	0.5171	-1	-0.5	0.5	0.6047	34	6.9174	0.2104	8e-04
25.6207	1.2176	BA	B	Incorrect	1.212	27.1386	0.5171	-1	-0.6052	0.6052	0.5	12	6.9174	0.2104	8e-04
29.1402	0.9007	CD	D	Incorrect	0.891	30.3412	0.5171	1	0.5004	0.4996	0.6047	34	6.9174	0.2104	8e-04
33.6605	0.8674	CD	D	Incorrect	0.853	34.8281	0.5171	1	0.3951	0.6049	0.6047	34	6.9174	0.2104	8e-04
37.6805	0.9841	DC	D	Incorrect	0.972	38.9648	0.5171	-1	-0.688	0.688	0.6047	34	6.9174	0.2104	8e-04
41.2	0.9507	DC	C	Correct	0.937	42.451	0.5171	-1	-0.6047	0.6047	0.6874	34	6.9174	0.2104	8e-04
45.2199	0.9508	AB	B	Incorrect	0.937	46.4709	0.5171	-1	-0.6047	0.6047	0.5	12	6.9174	0.2104	8e-04
49.2398	0.9007	AB	A	Correct	0.883	50.4408	0.5171	-1	-0.5	0.5	0.6042	12	6.9174	0.2104	8e-04
53.7601	0.9508	BA	B	Incorrect	0.937	55.0111	0.5171	-1	-0.6042	0.6042	0.4996	12	6.9174	0.2104	8e-04
57.78	0.8007	EF	F	Incorrect	0.783	58.8809	0.5171	-1	-0.5	0.5	0.5	56	6.9174	0.2104	8e-04
61.8	0.884	DC	C	Correct	0.881	62.9843	0.517	1	0.3958	0.6042	0.6874	34	6.9174	0.2104	8e-04
65.8199	0.9508	DC	C	Correct	0.938	67.0709	0.5171	1	0.3125	0.6875	0.6874	34	6.9174	0.2104	8e-04
68.839	1.0175	FE	F	Incorrect	1.005	70.1567	0.5171	-1	-0.4996	0.4996	0.5	56	6.9174	0.2104	8e-04
73.8597	0.6005	EF	F	Incorrect	0.598	74.7605	0.517	-1	-0.4992	0.4992	0.5	56	6.9174	0.2104	8e-04
76.3951	0.7506	CD	C	Correct	0.743	77.446	0.5171	1	0.2468	0.7532	0.6874	34	6.9174	0.2104	8e-04
80.4317	1.0842	FE	F	Incorrect	1.081	81.8162	0.5171	-1	-0.4988	0.4988	0.5	56	6.9174	0.2104	8e-04
85.4524	1.3678	FE	F	Incorrect	1.351	87.1205	0.517	-1	-0.4984	0.4984	0.5	56	6.9174	0.2104	8e-04
89.9728	0.8507	EF	F	Incorrect	0.846	91.1237	0.5171	-1	-0.498	0.498	0.5	56	6.9174	0.2104	8e-04
93.9927	1.2844	AB	A	Correct	1.28	95.5773	0.5171	1	0.5004	0.4996	0.6037	12	6.9174	0.2104	8e-04
97.5122	1.2177	FE	E	Correct	1.201	99.0301	0.5171	1	0.5	0.5	0.4976	56	6.9174	0.2104	8e-04
101.0317	1.0842	FE	E	Correct	1.078	102.4162	0.5171	-1	-0.6052	0.6052	0.4976	56	6.9174	0.2104	8e-04
106.0524	0.9675	AB	B	Incorrect	0.95	107.3201	0.5171	1	0.3963	0.6037	0.6049	12	6.9174	0.2104	8e-04
109.572	1.301	EF	E	Correct	1.29	111.1733	0.517	-1	-0.6047	0.6047	0.4976	56	6.9174	0.2104	8e-04
113.5919	1.251	EF	E	Correct	1.235	115.1431	0.5171	1	0.3958	0.6042	0.4976	56	6.9174	0.2104	8e-04
121.1146	0.9341	DC	C	Correct	0.917	122.349	0.5171	-1	-0.8052	0.8052	0.6874	34	6.9174	0.2104	8e-04
125.635	1.0675	EF	F	Incorrect	1.063	127.0027	0.5171	1	0.5024	0.4976	0.6875	56	6.9174	0.2104	8e-04
133.6581	1.0008	AB	A	Correct	0.983	134.9592	0.5171	-1	-0.6049	0.6049	0.6871	12	6.9174	0.2104	8e-04
137.1776	0.9341	FE	E	Correct	0.932	138.412	0.5171	1	0.3125	0.6875	0.6033	56	6.9174	0.2104	8e-04
141.1976	0.9841	BA	B	Incorrect	0.979	142.4819	0.5171	-1	-0.6871	0.6871	0.6044	12	6.9174	0.2104	8e-04
145.7179	0.8173	AB	B	Incorrect	0.807	146.8355	0.517	-1	-0.6865	0.6865	0.6044	12	6.9174	0.2104	8e-04
150.2382	1.0509	DC	C	Correct	1.043	151.5893	0.5171	1	0.1955	0.8045	0.6874	34	6.9174	0.2104	8e-04
152.7736	1.0842	BA	A	Correct	1.077	154.158	0.5171	1	0.3956	0.6044	0.686	12	6.9174	0.2104	8e-04
160.8134	1.0842	FE	F	Incorrect	1.07	162.1979	0.5171	1	0.3967	0.6033	0.7532	56	6.9174	0.2104	8e-04
166.3346	0.8507	CD	C	Correct	0.844	167.4855	0.5171	-1	-0.8456	0.8456	0.6874	34	6.9174	0.2104	8e-04
169.3537	1.1676	EF	F	Incorrect	1.163	170.8215	0.5171	-1	-0.6867	0.6867	0.7532	56	6.9174	0.2104	8e-04
173.874	1.2343	FE	F	Incorrect	1.224	175.4086	0.5171	-1	-0.6862	0.6862	0.7532	56	6.9174	0.2104	8e-04
177.3935	1.1509	BA	B	Incorrect	1.142	178.8447	0.5171	-1	-0.686	0.686	0.6876	12	6.9174	0.2104	8e-04
181.9138	1.0009	BA	A	Correct	0.983	183.2149	0.5171	1	0.3124	0.6876	0.6854	12	6.9174	0.2104	8e-04
185.4334	1.3511	CD	C	Correct	1.34	187.0847	0.5171	1	0.1551	0.8449	0.6874	34	6.9174	0.2104	8e-04
188.9695	1.3345	AB	A	Correct	1.319	190.6042	0.5171	1	0.2467	0.7533	0.6854	12	6.9174	0.2104	8e-04
193.4899	1.2176	DC	D	Incorrect	1.201	195.0078	0.5171	1	0.3126	0.6874	0.8776	34	6.9174	0.2104	8e-04
197.0261	1.5679	EF	F	Incorrect	1.554	198.8943	0.517	1	0.3144	0.6856	0.7532	56	6.9174	0.2104	8e-04
201.5464	1.0175	DC	C	Correct	1.004	202.8641	0.5171	-1	-0.8776	0.8776	0.7532	34	6.9174	0.2104	8e-04
205.5663	0.9508	BA	A	Correct	0.933	206.8173	0.5171	1	0.1948	0.8052	0.6854	12	6.9174	0.2104	8e-04
209.1025	0.9341	DC	C	Correct	0.923	210.3368	0.5171	1	0.1231	0.8769	0.7532	34	6.9174	0.2104	8e-04
214.6236	0.9842	FE	F	Incorrect	0.98	215.908	0.5171	-1	-0.7518	0.7518	0.7532	56	6.9174	0.2104	8e-04
217.6428	1.2009	AB	A	Correct	1.199	219.144	0.5171	-1	-0.8462	0.8462	0.6854	12	6.9174	0.2104	8e-04
221.179	1.1842	BA	A	Correct	1.179	222.6635	0.5171	1	0.1545	0.8455	0.6854	12	6.9174	0.2104	8e-04
229.7025	1.1676	EF	E	Correct	1.166	231.1704	0.5171	1	0.2468	0.7532	0.7512	56	6.9174	0.2104	8e-04
233.2387	1.2177	FE	F	Incorrect	1.214	234.7566	0.5171	1	0.2488	0.7512	0.8052	56	6.9174	0.2104	8e-04
237.2753	1.1009	EF	E	Correct	1.087	238.6764	0.5171	1	0.1948	0.8052	0.8035	56	6.9174	0.2104	8e-04
241.7956	1.1009	CD	C	Correct	1.098	243.1968	0.5171	1	0.0972	0.9028	0.7532	34	6.9174	0.2104	8e-04
245.8156	1.1509	BA	A	Correct	1.148	247.2667	0.5171	1	0.122	0.878	0.6854	12	6.9174	0.2104	8e-04
249.8355	1.1009	AB	A	Correct	1.096	251.2366	0.5171	1	0.0963	0.9037	0.6854	12	6.9174	0.2104	8e-04
253.8554	1.0842	DC	C	Correct	1.071	255.2398	0.5171	-1	-0.9232	0.9232	0.7532	34	6.9174	0.2104	8e-04
258.8761	0.8674	FE	E	Correct	0.85	260.0437	0.5171	1	0.1539	0.8461	0.8035	56	6.9174	0.2104	8e-04
261.4282	0.9174	FE	E	Correct	0.901	262.6458	0.5171	-1	-0.8785	0.8785	0.8035	56	6.9174	0.2104	8e-04
265.9485	1.0842	AB	A	Correct	1.072	267.333	0.5171	1	0.076	0.924	0.6854	12	6.9174	0.2104	8e-04
273.9717	1.1342	EF	E	Correct	1.13	275.4062	0.5171	1	0.1222	0.8778	0.8035	56	6.9174	0.2104	8e-04
277.9916	0.9007	EF	E	Correct	0.884	279.1926	0.5171	-1	-0.9035	0.9035	0.8035	56	6.9174	0.2104	8e-04
282.0115	1.0342	BA	A	Correct	1.03	283.3459	0.5171	1	0.06	0.94	0.6854	12	6.9174	0.2104	8e-04
286.0314	1.0509	BA	A	Correct	1.037	287.3825	0.5171	1	0.0474	0.9526	0.6854	12	6.9174	0.2104	8e-04
289.5676	0.6839	AB	A	Correct	0.68	290.5518	0.517	1	0.0374	0.9626	0.6854	12	6.9174	0.2104	8e-04
293.6042	0.7006	AB	A	Correct	0.688	294.605	0.5171	1	0.0296	0.9704	0.6854	12	6.9174	0.2104	8e-04
303.1286	0.9174	EF	E	Correct	0.905	304.3463	0.517	1	0.0972	0.9028	0.8035	56	6.9174	0.2104	8e-04
307.1485	0.7339	FE	E	Correct	0.725	308.1827	0.5171	1	0.0768	0.9232	0.8035	56	6.9174	0.2104	8e-04
310.668	0.9341	BA	A	Correct	0.93	311.9024	0.5171	1	0.0233	0.9767	0.6854	12	6.9174	0.2104	8e-04
314.688	1.0008	DC	C	Correct	0.989	315.989	0.5171	-1	-0.9225	0.9225	0.7532	34	6.9174	0.2104	8e-04
319.2083	1.1176	DC	C	Correct	1.1	320.6261	0.5171	1	0.0783	0.9217	0.7532	34	6.9174	0.2104	8e-04
323.2282	1.3845	BA	A	Correct	1.371	324.9129	0.5171	1	0.0184	0.9816	0.6854	12	6.9174	0.2104	8e-04
326.2473	1.5012	EF	F	Incorrect	1.485	328.0488	0.517	-1	-0.8035	0.8035	0.9394	56	6.9174	0.2104	8e-04
329.7835	0.9675	AB	A	Correct	0.951	331.0512	0.5171	1	0.0146	0.9854	0.6854	12	6.9174	0.2104	8e-04
334.3038	0.9174	CD	C	Correct	0.907	335.5215	0.5171	1	0.0618	0.9382	0.7532	34	6.9174	0.2104	8e-04
342.327	1.1676	BA	A	Correct	1.156	343.7948	0.5171	1	0.0115	0.9885	0.6854	12	6.9174	0.2104	8e-04
345.8632	1.1843	CD	C	Correct	1.18	347.3477	0.5171	1	0.0488	0.9512	0.7532	34	6.9174	0.2104	8e-04
350.8839	1.1676	FE	E	Correct	1.15	352.3518	0.5171	-1	-0.9394	0.9394	0.8029	56	6.9174	0.2104	8e-04
355.4042	0.9341	BA	A	Correct	0.917	356.6386	0.5171	1	0.0091	0.9909	0.6854	12	6.9174	0.2104	8e-04
357.9396	0.6839	AB	A	Correct	0.668	358.9238	0.517	1	0.0072	0.9928	0.6854	12	6.9174	0.2104	8e-04
362.9603	0.7673	CD	C	Correct	0.762	364.0279	0.5171	-1	-0.9615	0.9615	0.7532	34	6.9174	0.2104	8e-04
367.4807	0.8673	DC	C	Correct	0.86	368.6483	0.5171	1	0.0393	0.9607	0.7532	34	6.9174	0.2104	8e-04
370.4998	1.0842	AB	A	Correct	1.076	371.8842	0.5171	1	0.0057	0.9943	0.6854	12	6.9174	0.2104	8e-04
375.0201	1.1176	DC	C	Correct	1.109	376.4379	0.5171	-1	-0.969	0.969	0.7532	34	6.9174	0.2104	8e-04
379.5404	0.6339	CD	C	Correct	0.625	380.4745	0.5171	1	0.0318	0.9682	0.7532	34	6.9174	0.2104	8e-04
383.5604	0.7672	EF	E	Correct	0.755	384.6279	0.5171	1	0.0614	0.9386	0.8029	56	6.9174	0.2104	8e-04
386.5795	1.1009	AB	A	Correct	1.089	387.9806	0.5171	1	0.0045	0.9955	0.6854	12	6.9174	0.2104	8e-04
