onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
1.0336	1.3845	Ae	Correct	1.379	ww	0.9972	0.9894	0.0078	20	4.9353	0.1242	0.001
5.0536	1.0675	Eb	inCorrect	1.057	wl.u	0.6978	0.9894	-0.2916	40	4.9353	0.1242	0.001
8.5736	1.2844	bA	Correct	1.276	wl.l	0.9972	0.6978	0.2994	60	4.9353	0.1242	0.001
12.5926	1.4012	fC	Correct	1.386	wl.u	0.9962	0.933	0.0632	30	4.9353	0.1242	0.001
17.1136	1.0008	Af	Correct	0.986	wl.u	0.9972	0.933	0.0642	40	4.9353	0.1242	0.001
20.6326	1.201	Af	Correct	1.186	wl.u	0.9972	0.933	0.0642	40	4.9353	0.1242	0.001
25.1536	1.0675	bD	Correct	1.059	ll	0.7365	0.6978	0.0387	10	4.9353	0.1242	0.001
32.6756	1.3177	Cd	Correct	1.305	wl.l	0.9962	0.7365	0.2597	40	4.9353	0.1242	0.001
37.1966	1.5846	bC	inCorrect	1.578	wl.u	0.6978	0.9962	-0.2984	50	4.9353	0.1242	0.001
41.2166	1.7014	dE	Correct	1.693	wl.u	0.9894	0.7365	0.2529	30	4.9353	0.1242	0.001
45.2356	1.4011	Ef	Correct	1.394	wl.l	0.9894	0.933	0.0564	20	4.9353	0.1242	0.001
48.2716	0.8507	bA	Correct	0.834	wl.l	0.9972	0.6978	0.2994	60	4.9353	0.1242	0.001
56.7956	0.9174	Ef	inCorrect	0.902	wl.l	0.933	0.9894	-0.0564	20	4.9353	0.1242	0.001
60.8156	0.8841	cA	Correct	0.872	ww	0.9972	0.9962	0.001	10	4.9353	0.1242	0.001
64.3516	1.0175	eA	Correct	1.009	ww	0.9972	0.9894	0.0078	20	4.9353	0.1242	0.001
69.3726	1.6013	Ef	inCorrect	1.584	wl.l	0.933	0.9894	-0.0564	20	4.9353	0.1242	0.001
73.3916	1.0342	fE	inCorrect	1.025	wl.l	0.933	0.9894	-0.0564	20	4.9353	0.1242	0.001
80.9146	1.1342	Cb	Correct	1.121	wl.u	0.9962	0.6978	0.2984	50	4.9353	0.1242	0.001
84.9346	0.7839	eA	Correct	0.768	ww	0.9972	0.9894	0.0078	20	4.9353	0.1242	0.001
89.4546	0.9174	Ae	Correct	0.913	ww	0.9972	0.9894	0.0078	20	4.9353	0.1242	0.001
92.9746	1.7181	Fd	inCorrect	1.708	ll	0.7365	0.933	-0.1965	10	4.9353	0.1242	0.001
101.4976	0.7006	bC	Correct	0.685	wl.u	0.9962	0.6978	0.2984	50	4.9353	0.1242	0.001
105.5176	1.1176	Cf	Correct	1.113	wl.u	0.9962	0.933	0.0632	30	4.9353	0.1242	0.001
108.5536	1.618	dF	Correct	1.602	ll	0.933	0.7365	0.1965	10	4.9353	0.1242	0.001
113.0736	1.1676	dC	Correct	1.152	wl.l	0.9962	0.7365	0.2597	40	4.9353	0.1242	0.001
117.5946	1.1843	cA	inCorrect	1.181	ww	0.9962	0.9972	-0.001	10	4.9353	0.1242	0.001
121.6146	1.3177	fA	inCorrect	1.311	wl.u	0.933	0.9972	-0.0642	40	4.9353	0.1242	0.001
125.6346	1.351	fE	Correct	1.346	wl.l	0.9894	0.933	0.0564	20	4.9353	0.1242	0.001
129.6546	1.3177	Ac	Correct	1.3	ww	0.9972	0.9962	0.001	10	4.9353	0.1242	0.001
133.1736	1.4345	Eb	Correct	1.428	wl.u	0.9894	0.6978	0.2916	40	4.9353	0.1242	0.001
137.1936	0.9507	dF	Correct	0.937	ll	0.933	0.7365	0.1965	10	4.9353	0.1242	0.001
141.7136	1.3844	dC	Correct	1.367	wl.l	0.9962	0.7365	0.2597	40	4.9353	0.1242	0.001
149.7366	1.4679	bE	inCorrect	1.46	wl.u	0.6978	0.9894	-0.2916	40	4.9353	0.1242	0.001
153.7566	0.8507	Ad	Correct	0.841	wl.u	0.9972	0.7365	0.2607	50	4.9353	0.1242	0.001
157.2766	0.9508	bA	Correct	0.942	wl.l	0.9972	0.6978	0.2994	60	4.9353	0.1242	0.001
160.8126	1.0008	Cd	Correct	0.985	wl.l	0.9962	0.7365	0.2597	40	4.9353	0.1242	0.001
165.3326	0.8674	Db	inCorrect	0.852	ll	0.6978	0.7365	-0.0387	10	4.9353	0.1242	0.001
168.8686	0.784	Af	Correct	0.768	wl.u	0.9972	0.933	0.0642	40	4.9353	0.1242	0.001
173.3896	1.6013	Ce	Correct	1.597	ww	0.9962	0.9894	0.0068	10	4.9353	0.1242	0.001
177.9096	1.7014	Ac	Correct	1.689	ww	0.9972	0.9962	0.001	10	4.9353	0.1242	0.001
181.9296	1.8849	fE	Correct	1.87	wl.l	0.9894	0.933	0.0564	20	4.9353	0.1242	0.001
184.9656	1.6013	Ed	inCorrect	1.59	wl.u	0.7365	0.9894	-0.2529	30	4.9353	0.1242	0.001
193.0056	1.3845	cA	inCorrect	1.381	ww	0.9962	0.9972	-0.001	10	4.9353	0.1242	0.001
198.0256	1.668	dC	inCorrect	1.663	wl.l	0.7365	0.9962	-0.2597	40	4.9353	0.1242	0.001
202.0456	1.0174	bC	inCorrect	1.003	wl.u	0.6978	0.9962	-0.2984	50	4.9353	0.1242	0.001
206.0656	1.7347	fA	Correct	1.72	wl.u	0.9972	0.933	0.0642	40	4.9353	0.1242	0.001
