onset	duration	RT	Trial_type	Response	SSD
1.5716	0.5171	0	Go	omission	n/a
10.5788	0.5171	665	Stop	Failed_stop	200
15.5829	0.5171	878	Stop	Failed_stop	200
19.5861	0.5171	426	Stop	Failed_stop	150
26.108	0.5171	697	Go	correct	n/a
30.595	0.5171	517	Stop	Failed_stop	100
35.0986	0.5171	605	Go	correct	n/a
39.6023	0.517	0	Stop	succesful_stop	50
42.6047	0.5171	807	Go	correct	n/a
46.6079	0.5171	605	Go	correct	n/a
51.1115	0.5171	560	Go	correct	n/a
55.1148	0.517	0	Stop	succesful_stop	50
58.6176	0.5171	666	Go	correct	n/a
63.6216	0.5171	0	Stop	succesful_stop	50
66.1403	0.5171	910	Go	correct	n/a
71.6281	0.5171	764	Go	correct	n/a
79.1341	0.5171	1037	Go	correct	n/a
83.1374	0.517	0	Stop	succesful_stop	50
87.1406	0.5171	794	Go	correct	n/a
90.1597	0.5171	766	Go	correct	n/a
95.147	0.5171	618	Go	correct	n/a
102.6531	0.5171	0	Stop	succesful_stop	100
107.1567	0.5171	735	Go	correct	n/a
110.1758	0.5171	683	Go	correct	n/a
118.1823	0.5171	713	Go	Incorrect	n/a
123.67	0.5171	0	Stop	succesful_stop	150
130.6757	0.5171	717	Go	correct	n/a
135.1793	0.5171	0	Stop	succesful_stop	200
139.1825	0.5171	0	Stop	succesful_stop	250
146.2049	0.5171	682	Go	correct	n/a
151.6926	0.5171	749	Go	correct	n/a
155.6959	0.517	720	Go	correct	n/a
163.2019	0.5171	683	Go	correct	n/a
166.7047	0.5171	0	Stop	succesful_stop	300
174.7112	0.5171	675	Go	correct	n/a
178.7144	0.5171	709	Go	correct	n/a
182.2339	0.5171	616	Go	correct	n/a
186.7209	0.5171	551	Go	correct	n/a
191.2245	0.5171	559	Go	correct	n/a
194.2436	0.5171	577	Go	correct	n/a
199.231	0.517	562	Stop	Failed_stop	350
202.7338	0.5171	615	Go	correct	n/a
206.737	0.5171	534	Go	correct	n/a
211.2406	0.5171	621	Go	correct	n/a
214.2597	0.5171	0	Stop	succesful_stop	400
219.7475	0.5171	0	Stop	succesful_stop	450
222.7499	0.5171	624	Go	correct	n/a
227.2536	0.517	516	Go	correct	n/a
230.2727	0.517	597	Stop	Failed_stop	500
238.7628	0.5171	789	Go	correct	n/a
243.7669	0.5171	728	Go	correct	n/a
247.7701	0.5171	743	Stop	Failed_stop	550
251.7733	0.5171	766	Go	correct	n/a
254.7757	0.5171	1407	Go	correct	n/a
