onset	duration	Stim
16.038	1.018	Face
18.039	1.018	Face
20.041	1.018	Face
22.041	1.002	Face
24.044	1.017	Face
26.044	1.002	Face
28.048	1.018	Face
30.049	1.018	Face
44.161	1.018	Object
46.161	1.002	Object
48.164	1.018	Object
50.165	1.018	Object
52.167	1.018	Object
54.169	1.018	Object
56.17	1.017	Object
58.172	1.017	Object
72.283	1.018	House
74.285	1.017	House
76.286	1.018	House
78.288	1.018	House
80.29	1.018	House
82.291	1.018	House
84.293	1.018	House
86.294	1.018	House
100.389	1.018	Scrambled
102.391	1.018	Scrambled
104.392	1.017	Scrambled
106.394	1.018	Scrambled
108.396	1.018	Scrambled
110.397	1.018	Scrambled
112.399	1.018	Scrambled
114.4	1.018	Scrambled
128.512	1.018	House
130.513	1.018	House
132.515	1.018	House
134.517	1.018	House
136.518	1.017	House
138.52	1.018	House
140.522	1.018	House
142.523	1.018	House
156.618	1.018	Face
158.619	1.018	Face
160.621	1.018	Face
162.623	1.018	Face
164.624	1.017	Face
166.626	1.018	Face
168.628	1.018	Face
170.629	1.018	Face
184.741	1.018	Scrambled
186.742	1.018	Scrambled
188.744	1.018	Scrambled
190.745	1.018	Scrambled
192.747	1.018	Scrambled
194.749	1.018	Scrambled
196.75	1.017	Scrambled
198.752	1.018	Scrambled
212.847	1.017	Object
214.848	1.018	Object
216.85	1.018	Object
218.851	1.018	Object
220.853	1.018	Object
222.855	1.018	Object
224.856	1.018	Object
226.858	1.017	Object
240.953	1.017	Object
242.954	1.018	Object
244.956	1.018	Object
246.957	1.018	Object
248.959	1.018	Object
250.961	1.018	Object
252.962	1.018	Object
254.964	1.017	Object
269.058	1.018	Scrambled
271.06	1.018	Scrambled
273.062	1.018	Scrambled
275.063	1.018	Scrambled
277.065	1.018	Scrambled
279.067	1.018	Scrambled
281.068	1.018	Scrambled
283.07	1.018	Scrambled
297.164	1.018	Face
299.166	1.017	Face
301.168	1.018	Face
303.169	1.018	Face
305.171	1.018	Face
307.173	1.018	Face
309.174	1.018	Face
311.176	1.018	Face
325.254	1.017	House
327.255	1.018	House
329.257	1.018	House
331.259	1.018	House
333.26	1.018	House
335.262	1.018	House
337.263	1.018	House
339.265	1.017	House
353.36	1.018	Scrambled
355.361	1.017	Scrambled
357.363	1.018	Scrambled
359.365	1.018	Scrambled
361.366	1.018	Scrambled
363.368	1.018	Scrambled
365.369	1.018	Scrambled
367.371	1.018	Scrambled
381.466	1.018	House
383.467	1.017	House
385.469	1.018	House
387.471	1.018	House
389.472	1.018	House
391.474	1.018	House
393.474	1.002	House
395.477	1.018	House
409.588	1.018	Object
411.59	1.018	Object
413.592	1.018	Object
415.593	1.017	Object
417.595	1.018	Object
419.597	1.018	Object
421.598	1.018	Object
423.6	1.018	Object
437.694	1.018	Face
439.696	1.018	Face
441.698	1.018	Face
443.699	1.018	Face
445.701	1.017	Face
447.703	1.018	Face
449.704	1.018	Face
451.706	1.018	Face
