onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.5338	1.7681	BA	A	Correct	1.755	2.6021	0.5171	1	0.1689	0.8311	0.5484	12	8.0677	0.0334	0
5.0541	1.2676	BA	A	Correct	1.252	6.622	0.5171	1	0.1632	0.8368	0.5484	12	8.0677	0.0334	0
8.5735	1.151	EF	E	Correct	1.136	10.0247	0.5171	-1	-0.7785	0.7785	0.5921	56	8.0677	0.0334	0
12.5934	0.9174	AB	A	Correct	0.912	13.8111	0.517	-1	-0.8422	0.8422	0.5484	12	8.0677	0.0334	0
17.6141	1.1843	DC	C	Correct	1.175	19.0986	0.5171	1	0.2809	0.7191	0.5167	34	8.0677	0.0334	0
20.1495	1.8181	CD	C	Correct	1.804	22.2678	0.5171	-1	-0.7285	0.7285	0.5167	34	8.0677	0.0334	0
24.6698	1.2176	EF	E	Correct	1.201	26.1876	0.5171	1	0.2215	0.7785	0.5921	56	8.0677	0.0334	0
29.6904	1.8348	CD	D	Incorrect	1.828	31.8255	0.3836	1	0.4833	0.5167	0.7285	34	8.0677	0.0334	0
33.7103	1.0842	DC	C	Correct	1.071	35.0948	0.517	1	0.2715	0.7285	0.5328	34	8.0677	0.0334	0
37.7302	1.301	EF	E	Correct	1.297	39.3315	0.5171	1	0.2141	0.7859	0.5921	56	8.0677	0.0334	0
41.7501	1.3677	FE	E	Correct	1.353	43.4181	0.5171	1	0.207	0.793	0.5921	56	8.0677	0.0334	0
45.2696	1.8181	CD	C	Correct	1.812	47.3879	0.5171	1	0.2625	0.7375	0.5328	34	8.0677	0.0334	0
53.2926	1.0342	AB	A	Correct	1.028	54.6271	0.517	1	0.1578	0.8422	0.5484	12	8.0677	0.0334	0
56.8121	1.2344	AB	A	Correct	1.227	58.3467	0.5171	1	0.1525	0.8475	0.5484	12	8.0677	0.0334	0
61.3324	1.4679	CD	C	Correct	1.459	63.1005	0.5171	-1	-0.7463	0.7463	0.5328	34	8.0677	0.0334	0
65.3523	2.0683	DC	C	Correct	2.066	67.7209	0.517	1	0.2537	0.7463	0.5328	34	8.0677	0.0334	0
69.8726	1.6847	BA	A	Correct	1.672	71.8575	0.5171	-1	-0.8525	0.8525	0.5484	12	8.0677	0.0334	0
73.8925	1.6179	DC	C	Correct	1.609	75.8107	0.517	1	0.2453	0.7547	0.5328	34	8.0677	0.0334	0
76.4278	1.1176	DC	C	Correct	1.106	77.8456	0.5171	1	0.2371	0.7629	0.5328	34	8.0677	0.0334	0
81.9489	1.3678	EF	E	Correct	1.358	83.6169	0.5171	-1	-0.7999	0.7999	0.5921	56	8.0677	0.0334	0
84.4843	1.4678	FE	E	Correct	1.465	86.2524	0.517	-1	-0.7999	0.7999	0.5921	56	8.0677	0.0334	0
92.524	0.9675	AB	A	Correct	0.962	93.7917	0.5171	-1	-0.8525	0.8525	0.5484	12	8.0677	0.0334	0
96.5606	1.4845	CD	C	Correct	1.478	98.3454	0.517	1	0.2292	0.7708	0.5328	34	8.0677	0.0334	0
100.5972	0.9674	AB	A	Correct	0.961	101.8648	0.5171	-1	-0.8525	0.8525	0.5484	12	8.0677	0.0334	0
105.6178	1.2844	DC	C	Correct	1.277	107.2025	0.517	1	0.2215	0.7785	0.5328	34	8.0677	0.0334	0
109.6377	1.6013	DC	D	Incorrect	1.594	111.5393	0.517	-1	-0.5328	0.5328	0.7859	34	8.0677	0.0334	0
113.6576	1.4345	CD	C	Correct	1.426	115.3923	0.5171	1	0.2141	0.7859	0.5328	34	8.0677	0.0334	0
116.6934	1.4345	AB	A	Correct	1.42	118.4281	0.5171	1	0.1475	0.8525	0.5484	12	8.0677	0.0334	0
120.7299	1.4345	CD	C	Correct	1.43	122.4647	0.517	1	0.207	0.793	0.5328	34	8.0677	0.0334	0
130.2542	1.4345	CD	C	Correct	1.424	131.9889	0.5171	1	0.2001	0.7999	0.5328	34	8.0677	0.0334	0
134.2741	1.6847	DC	C	Correct	1.678	136.259	0.5171	1	0.1934	0.8066	0.5328	34	8.0677	0.0334	0
