onset	duration	RT	Trial_type	Response	SSD
352.8187	0.5171	1713	Stop	Failed_stop	1150
360.3415	0.5171	0	Stop	succesful_stop	1200
364.3447	0.5171	2045	Go	correct	n/a
372.8349	0.5171	0	Stop	succesful_stop	1250
377.3386	0.517	0	Stop	succesful_stop	1300
381.8422	0.5171	1872	Go	correct	n/a
384.8446	0.5171	0	Stop	succesful_stop	1350
388.8479	0.517	2804	Go	correct	n/a
397.8551	0.5171	0	Stop	succesful_stop	1400
401.358	0.5171	2229	Go	correct	n/a
405.8616	0.5171	0	Stop	succesful_stop	1450
409.3645	0.517	0	Stop	succesful_stop	1500
413.8681	0.5171	0	Stop	succesful_stop	1550
416.3868	0.5171	2401	Go	correct	n/a
421.3742	0.517	0	Stop	succesful_stop	1600
424.3933	0.5171	2002	Go	correct	n/a
428.3965	0.5171	2589	Go	correct	n/a
433.3839	0.5171	2805	Go	correct	n/a
437.3871	0.5171	2428	Go	correct	n/a
441.8908	0.517	2200	Go	correct	n/a
445.3936	0.5171	2399	Go	correct	n/a
448.8964	0.5171	2440	Go	correct	n/a
453.9005	0.5171	0	Stop	succesful_stop	1650
457.9037	0.5171	2381	Go	correct	n/a
464.9094	0.5171	0	Stop	succesful_stop	1700
469.413	0.5171	0	Stop	succesful_stop	1750
473.9167	0.517	2358	Go	correct	n/a
476.4354	0.5171	1884	Stop	Failed_stop	1800
481.9231	0.5171	0	Stop	succesful_stop	1850
484.4418	0.5171	2325	Go	correct	n/a
488.4451	0.5171	2176	Go	correct	n/a
493.4324	0.5171	1981	Go	correct	n/a
497.9361	0.5171	0	Stop	succesful_stop	1900
500.9385	0.5171	0	Stop	succesful_stop	1950
505.9426	0.5171	2436	Go	correct	n/a
508.945	0.5171	2155	Go	correct	n/a
513.4486	0.5171	2073	Go	correct	n/a
516.4677	0.5171	2205	Go	correct	n/a
520.471	0.5171	2727	Go	correct	n/a
525.9588	0.517	0	Stop	succesful_stop	2000
529.962	0.5171	2286	Go	correct	n/a
532.4807	0.5171	2107	Go	correct	n/a
537.4681	0.517	2073	Go	correct	n/a
540.9709	0.5171	2537	Go	correct	n/a
545.4745	0.5171	2233	Go	correct	n/a
548.4936	0.5171	0	Stop	succesful_stop	2050
552.4969	0.5171	1865	Go	correct	n/a
556.5001	0.5171	2006	Stop	Failed_stop	2100
561.9879	0.5171	0	Go	omission	n/a
566.9919	0.5171	0	Stop	succesful_stop	2150
570.5115	0.517	3012	Go	correct	n/a
575.9992	0.5171	0	Stop	succesful_stop	2200
579.0017	0.517	0	Stop	succesful_stop	2250
582.5212	0.5171	2439	Stop	Failed_stop	2300
586.5244	0.5171	2880	Go	correct	n/a
591.5118	0.5171	2546	Go	correct	n/a
594.5309	0.5171	2467	Go	correct	n/a
598.5341	0.5171	2280	Stop	Failed_stop	2350
604.0219	0.5171	0	Stop	succesful_stop	2400
607.0243	0.5171	3223	Go	correct	n/a
611.528	0.517	2536	Go	correct	n/a
616.0316	0.5171	0	Go	omission	n/a
624.5552	0.5171	2125	Go	correct	n/a
629.0421	0.5171	2742	Stop	Failed_stop	2450
633.0454	0.5171	3453	Go	correct	n/a
637.549	0.5171	2733	Go	correct	n/a
640.5681	0.5171	2262	Stop	Failed_stop	2500
644.5714	0.517	2594	Stop	Failed_stop	2550
650.0591	0.5171	0	Go	omission	n/a
654.5795	0.517	2629	Go	correct	n/a
659.0664	0.5171	2538	Stop	Failed_stop	2600
662.5859	0.5171	0	Stop	succesful_stop	2650
