onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.5338	0.9463	CD	D	Incorrect	0.946	2.2352	0.5171	-1	-0.5121	0.5121	0.5668	34	2.2135	0.0073	9e-04
4.0533	0.7173	FE	F	Incorrect	0.71	5.5212	0.5171	1	0.4565	0.5435	0.541	56	2.2135	0.0073	9e-04
8.5736	0.7673	AB	B	Incorrect	0.752	10.0915	0.5171	-1	-0.508	0.508	0.5696	12	2.2135	0.0073	9e-04
12.5936	1.0675	DC	C	Correct	1.061	14.4117	0.5171	1	0.4332	0.5668	0.5117	34	2.2135	0.0073	9e-04
16.1298	1.4345	BA	A	Correct	1.423	17.8645	0.5171	1	0.4304	0.5696	0.5076	12	2.2135	0.0073	9e-04
21.6509	1.2844	BA	A	Correct	1.277	23.2355	0.5171	-1	-0.5727	0.5727	0.5076	12	2.2135	0.0073	9e-04
25.6708	1.2177	DC	C	Correct	1.199	27.172	0.5171	-1	-0.57	0.57	0.5117	34	2.2135	0.0073	9e-04
33.2102	0.9008	CD	C	Correct	0.882	34.3945	0.5171	-1	-0.5695	0.5695	0.5117	34	2.2135	0.0073	9e-04
36.2627	0.6339	DC	D	Incorrect	0.631	37.1968	0.5171	-1	-0.5117	0.5117	0.569	34	2.2135	0.0073	9e-04
41.2834	0.7006	BA	A	Correct	0.694	42.2842	0.5171	1	0.4278	0.5722	0.5076	12	2.2135	0.0073	9e-04
49.3066	0.884	CD	C	Correct	0.876	50.4909	0.5171	1	0.431	0.569	0.5113	34	2.2135	0.0073	9e-04
52.8261	1.0008	AB	B	Incorrect	0.985	54.1272	0.517	-1	-0.5076	0.5076	0.5754	12	2.2135	0.0073	9e-04
57.3464	2.0016	FE	F	Incorrect	1.991	59.6483	0.5171	1	0.4532	0.5468	0.541	56	2.2135	0.0073	9e-04
60.8659	1.0509	FE	F	Incorrect	1.047	62.217	0.5171	-1	-0.5501	0.5501	0.541	56	2.2135	0.0073	9e-04
64.4021	0.8841	BA	A	Correct	0.869	65.5864	0.5171	1	0.4246	0.5754	0.5071	12	2.2135	0.0073	9e-04
69.4229	2.0016	EF	F	Incorrect	1.995	71.7247	0.5171	-1	-0.5497	0.5497	0.541	56	2.2135	0.0073	9e-04
72.4587	0.9674	AB	A	Correct	0.96	73.7263	0.5171	-1	-0.5785	0.5785	0.5071	12	2.2135	0.0073	9e-04
76.979	1.2677	FE	E	Correct	1.254	78.5469	0.5171	1	0.459	0.541	0.5492	56	2.2135	0.0073	9e-04
80.5152	1.7347	AB	A	Correct	1.718	82.5501	0.5171	-1	-0.578	0.578	0.5071	12	2.2135	0.0073	9e-04
85.0355	0.784	EF	E	Correct	0.776	86.1197	0.5171	1	0.4556	0.5444	0.5492	56	2.2135	0.0073	9e-04
90.0562	0.9007	BA	A	Correct	0.886	91.2572	0.5171	1	0.4225	0.5775	0.5071	12	2.2135	0.0073	9e-04
97.0786	0.7005	AB	A	Correct	0.697	98.0794	0.5171	1	0.4194	0.5806	0.5071	12	2.2135	0.0073	9e-04
101.0985	1.0675	FE	E	Correct	1.05	102.4663	0.517	1	0.4523	0.5477	0.5492	56	2.2135	0.0073	9e-04
105.1184	0.5838	BA	B	Incorrect	0.574	106.0025	0.517	-1	-0.5071	0.5071	0.5837	12	2.2135	0.0073	9e-04
110.1391	0.6172	DC	C	Correct	0.601	111.0565	0.5171	1	0.4278	0.5722	0.5113	34	2.2135	0.0073	9e-04
112.6745	1.2343	FE	E	Correct	1.225	114.2091	0.5171	1	0.4489	0.5511	0.5492	56	2.2135	0.0073	9e-04
117.6952	0.8174	CD	C	Correct	0.811	118.8128	0.5171	1	0.4247	0.5753	0.5113	34	2.2135	0.0073	9e-04
122.2156	1.0341	DC	C	Correct	1.026	123.55	0.5171	-1	-0.5784	0.5784	0.5113	34	2.2135	0.0073	9e-04
125.7351	0.8507	DC	D	Incorrect	0.838	126.886	0.5171	-1	-0.5113	0.5113	0.5779	34	2.2135	0.0073	9e-04
128.7709	1.2843	CD	D	Incorrect	1.273	130.3555	0.5171	-1	-0.5108	0.5108	0.5779	34	2.2135	0.0073	9e-04
138.2952	1.1009	FE	F	Incorrect	1.096	139.6964	0.5171	-1	-0.5492	0.5492	0.5544	56	2.2135	0.0073	9e-04
141.8147	1.0509	CD	C	Correct	1.045	143.1658	0.5171	1	0.4221	0.5779	0.5104	34	2.2135	0.0073	9e-04
145.3343	1.3177	FE	E	Correct	1.309	146.9522	0.5171	1	0.4456	0.5544	0.5487	56	2.2135	0.0073	9e-04
150.355	1.1509	FE	E	Correct	1.139	151.8062	0.517	1	0.4424	0.5576	0.5487	56	2.2135	0.0073	9e-04
152.8904	1.3844	AB	A	Correct	1.375	154.5751	0.5171	1	0.4163	0.5837	0.5067	12	2.2135	0.0073	9e-04
156.927	1.3677	CD	C	Correct	1.356	158.595	0.5171	1	0.419	0.581	0.5104	34	2.2135	0.0073	9e-04
