onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.05	1.251	CD	C	Correct	1.24	1.6013	0.517	1	0.5	0.5	0.5	34	2.2135	0.0073	9e-04
5.0707	1.1843	CD	C	Correct	1.174	6.5553	0.5171	1	0.4963	0.5037	0.5	34	2.2135	0.0073	9e-04
12.5935	0.6839	BA	B	Incorrect	0.678	13.5776	0.5171	-1	-0.5	0.5	0.5	12	2.2135	0.0073	9e-04
17.6142	1.0342	DC	D	Incorrect	1.016	18.9486	0.5171	-1	-0.5	0.5	0.5073	34	2.2135	0.0073	9e-04
20.65	1.2677	DC	C	Correct	1.251	22.2179	0.5171	-1	-0.5073	0.5073	0.4996	34	2.2135	0.0073	9e-04
25.6707	0.7506	CD	C	Correct	0.732	26.7216	0.5171	-1	-0.5069	0.5069	0.4996	34	2.2135	0.0073	9e-04
29.2069	1.0676	FE	E	Correct	1.05	30.5747	0.5171	1	0.5	0.5	0.5	56	2.2135	0.0073	9e-04
32.7264	1.5013	BA	B	Incorrect	1.491	34.5279	0.5171	-1	-0.4996	0.4996	0.5	12	2.2135	0.0073	9e-04
36.7464	1.3177	EF	E	Correct	1.312	38.3643	0.5171	-1	-0.5037	0.5037	0.5	56	2.2135	0.0073	9e-04
40.7663	1.1176	AB	A	Correct	1.103	42.1841	0.5171	1	0.5	0.5	0.4991	12	2.2135	0.0073	9e-04
45.2866	1.2177	DC	D	Incorrect	1.212	46.8045	0.5171	-1	-0.4996	0.4996	0.5064	34	2.2135	0.0073	9e-04
49.3065	1.1676	BA	B	Incorrect	1.163	50.7744	0.5171	-1	-0.4991	0.4991	0.5037	12	2.2135	0.0073	9e-04
53.3264	1.201	EF	F	Incorrect	1.193	54.8277	0.517	-1	-0.5	0.5	0.5032	56	2.2135	0.0073	9e-04
61.3496	0.4003	CD	C	Correct	0.387	62.0502	0.5171	-1	-0.5064	0.5064	0.4991	34	2.2135	0.0073	9e-04
64.3854	0.9841	CD	D	Incorrect	0.97	65.6698	0.5171	1	0.5009	0.4991	0.506	34	2.2135	0.0073	9e-04
69.4061	1.0342	FE	E	Correct	1.023	70.7405	0.5171	-1	-0.5032	0.5032	0.4996	56	2.2135	0.0073	9e-04
73.9264	1.2844	CD	C	Correct	1.282	75.5111	0.517	-1	-0.506	0.506	0.5028	34	2.2135	0.0073	9e-04
76.4618	0.8841	EF	E	Correct	0.878	77.6461	0.5171	-1	-0.5028	0.5028	0.4996	56	2.2135	0.0073	9e-04
81.4826	0.9674	DC	C	Correct	0.952	82.7503	0.517	1	0.4944	0.5056	0.5028	34	2.2135	0.0073	9e-04
88.5216	1.5846	EF	F	Incorrect	1.582	90.4064	0.5171	1	0.5004	0.4996	0.5024	56	2.2135	0.0073	9e-04
96.5614	1.7181	CD	C	Correct	1.708	98.5797	0.5171	1	0.4908	0.5092	0.5028	34	2.2135	0.0073	9e-04
101.5822	2.0016	EF	E	Correct	1.989	103.884	0.5171	1	0.4976	0.5024	0.5032	56	2.2135	0.0073	9e-04
106.1025	1.7014	AB	A	Correct	1.694	108.1041	0.5171	-1	-0.5037	0.5037	0.4987	12	2.2135	0.0073	9e-04
110.1224	1.4011	CD	D	Incorrect	1.398	111.8238	0.5171	-1	-0.5028	0.5028	0.5128	34	2.2135	0.0073	9e-04
116.661	1.201	AB	A	Correct	1.187	118.1622	0.5171	1	0.4968	0.5032	0.4987	12	2.2135	0.0073	9e-04
121.1813	1.0509	CD	C	Correct	1.042	122.5324	0.5171	1	0.4872	0.5128	0.5024	34	2.2135	0.0073	9e-04
128.7208	1.0675	FE	E	Correct	1.061	130.0886	0.517	-1	-0.506	0.506	0.5032	56	2.2135	0.0073	9e-04
132.7574	0.9007	AB	A	Correct	0.895	133.9584	0.517	-1	-0.5069	0.5069	0.4987	12	2.2135	0.0073	9e-04
137.2777	1.3011	DC	D	Incorrect	1.298	138.879	0.5171	-1	-0.5024	0.5024	0.5164	34	2.2135	0.0073	9e-04
140.8139	1.5846	CD	D	Incorrect	1.581	142.6988	0.517	1	0.498	0.502	0.5164	34	2.2135	0.0073	9e-04
148.8537	0.784	AB	A	Correct	0.775	149.9379	0.5171	1	0.4936	0.5064	0.4987	12	2.2135	0.0073	9e-04
153.8745	0.9007	EF	F	Incorrect	0.891	155.0754	0.5171	-1	-0.5032	0.5032	0.5056	56	2.2135	0.0073	9e-04
157.8944	0.7172	CD	C	Correct	0.712	158.9119	0.5171	-1	-0.5164	0.5164	0.5056	34	2.2135	0.0073	9e-04
160.9302	1.4345	BA	B	Incorrect	1.422	162.6649	0.5171	1	0.5013	0.4987	0.5101	12	2.2135	0.0073	9e-04
165.9509	0.6005	EF	F	Incorrect	0.595	166.8516	0.5171	-1	-0.5028	0.5028	0.5056	56	2.2135	0.0073	9e-04
169.9708	0.5505	AB	A	Correct	0.542	170.8215	0.5171	1	0.4899	0.5101	0.5024	12	2.2135	0.0073	9e-04
174.4911	0.8341	FE	F	Incorrect	0.83	175.6254	0.5171	1	0.4976	0.5024	0.5056	56	2.2135	0.0073	9e-04
177.5103	0.8006	FE	F	Incorrect	0.788	178.6111	0.5171	1	0.494	0.506	0.5056	56	2.2135	0.0073	9e-04
181.0464	1.0009	AB	B	Incorrect	0.997	182.3475	0.5171	1	0.4976	0.5024	0.5137	12	2.2135	0.0073	9e-04
186.0672	0.7339	FE	F	Incorrect	0.719	187.1013	0.5171	-1	-0.5097	0.5097	0.5056	56	2.2135	0.0073	9e-04
190.5875	1.0842	DC	D	Incorrect	1.078	191.972	0.517	-1	-0.5056	0.5056	0.5159	34	2.2135	0.0073	9e-04
194.107	1.5513	DC	C	Correct	1.534	195.9585	0.5171	1	0.4841	0.5159	0.5052	34	2.2135	0.0073	9e-04
197.6265	1.568	CD	C	Correct	1.565	199.4947	0.5171	-1	-0.5195	0.5195	0.5052	34	2.2135	0.0073	9e-04
202.1469	1.2343	EF	E	Correct	1.232	203.6814	0.5171	-1	-0.5056	0.5056	0.5092	56	2.2135	0.0073	9e-04
206.6672	0.9841	FE	F	Incorrect	0.971	207.9516	0.517	1	0.4908	0.5092	0.5052	56	2.2135	0.0073	9e-04
210.1867	2.1351	BA	B	Incorrect	2.129	212.622	0.5171	-1	-0.506	0.506	0.5137	12	2.2135	0.0073	9e-04
214.707	1.5679	FE	F	Incorrect	1.559	216.5752	0.5171	-1	-0.5128	0.5128	0.5052	56	2.2135	0.0073	9e-04
218.7269	1.201	EF	E	Correct	1.191	220.2281	0.5171	-1	-0.5052	0.5052	0.5124	56	2.2135	0.0073	9e-04
221.2623	2.5854	BA	A	Correct	2.572	224.148	0.5171	1	0.4863	0.5137	0.5056	12	2.2135	0.0073	9e-04
226.7834	1.4512	CD	D	Incorrect	1.445	228.5349	0.5171	-1	-0.5052	0.5052	0.519	34	2.2135	0.0073	9e-04
230.303	1.0842	CD	C	Correct	1.075	231.6874	0.5171	1	0.481	0.519	0.5047	34	2.2135	0.0073	9e-04
