onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
1.0337	1.3678	Cb	Correct	1.352	wl.u	0.6074	0.5047	0.1027	50	2.2135	0.0073	9e-04
4.5497	1.2214	fE	inCorrect	1.21	wl.l	0.5593	0.5942	-0.0349	20	2.2135	0.0073	9e-04
8.0897	2.3019	eA	Correct	2.297	ww	0.6452	0.5942	0.051	20	2.2135	0.0073	9e-04
13.1097	1.5847	cA	Correct	1.571	ww	0.6452	0.6074	0.0378	10	2.2135	0.0073	9e-04
16.1457	1.4345	bC	Correct	1.421	wl.u	0.6074	0.5047	0.1027	50	2.2135	0.0073	9e-04
21.1667	1.2009	Ef	inCorrect	1.19	wl.l	0.5593	0.5942	-0.0349	20	2.2135	0.0073	9e-04
25.1867	1.0175	Fb	Correct	1.015	ll	0.5593	0.5047	0.0546	20	2.2135	0.0073	9e-04
32.2257	1.1343	Fb	Correct	1.132	ll	0.5593	0.5047	0.0546	20	2.2135	0.0073	9e-04
36.7457	0.9174	Af	inCorrect	0.903	wl.u	0.5593	0.6452	-0.0859	40	2.2135	0.0073	9e-04
40.2817	1.2344	cA	Correct	1.218	ww	0.6452	0.6074	0.0378	10	2.2135	0.0073	9e-04
44.8027	1.4179	bF	inCorrect	1.41	ll	0.5047	0.5593	-0.0546	20	2.2135	0.0073	9e-04
48.3387	0.9008	Ab	inCorrect	0.898	wl.l	0.5047	0.6452	-0.1405	60	2.2135	0.0073	9e-04
52.3757	2.2352	Eb	Correct	2.228	wl.u	0.5942	0.5047	0.0895	40	2.2135	0.0073	9e-04
56.4117	1.7681	Ad	Correct	1.759	wl.u	0.6452	0.5145	0.1307	50	2.2135	0.0073	9e-04
61.4327	1.3511	Db	Correct	1.335	ll	0.5145	0.5047	0.0098	10	2.2135	0.0073	9e-04
64.9517	0.9841	dA	Correct	0.974	wl.u	0.6452	0.5145	0.1307	50	2.2135	0.0073	9e-04
68.9717	0.6005	bF	Correct	0.597	ll	0.5593	0.5047	0.0546	20	2.2135	0.0073	9e-04
73.4927	0.9841	Ef	inCorrect	0.967	wl.l	0.5593	0.5942	-0.0349	20	2.2135	0.0073	9e-04
77.0117	0.6839	fC	inCorrect	0.671	wl.u	0.5593	0.6074	-0.0481	30	2.2135	0.0073	9e-04
85.5357	0.3836	fC	Correct	0.367	wl.u	0.6074	0.5593	0.0481	30	2.2135	0.0073	9e-04
88.5717	0.9841	dC	Correct	0.97	wl.l	0.6074	0.5145	0.0929	40	2.2135	0.0073	9e-04
97.5947	1.4012	eA	Correct	1.386	ww	0.6452	0.5942	0.051	20	2.2135	0.0073	9e-04
101.1147	1.7514	bF	inCorrect	1.744	ll	0.5047	0.5593	-0.0546	20	2.2135	0.0073	9e-04
105.1347	2.1517	fE	inCorrect	2.141	wl.l	0.5593	0.5942	-0.0349	20	2.2135	0.0073	9e-04
108.6707	1.8515	dE	inCorrect	1.836	wl.u	0.5145	0.5942	-0.0797	30	2.2135	0.0073	9e-04
113.1907	1.301	Db	Correct	1.285	ll	0.5145	0.5047	0.0098	10	2.2135	0.0073	9e-04
117.2107	1.0675	Ac	inCorrect	1.058	ww	0.6074	0.6452	-0.0378	10	2.2135	0.0073	9e-04
