onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.5338	1.583	dC	Correct	1.582	wl.l	0.9998	0.9062	0.0936	40	3.289	0.285	1e-04
5.0368	1.3178	Eb	inCorrect	1.313	wl.u	0.99	0.9995	-0.0095	40	3.289	0.285	1e-04
8.0728	1.6847	dA	Correct	1.674	wl.u	0.9999	0.9062	0.0937	50	3.289	0.285	1e-04
12.1098	0.834	Ad	Correct	0.83	wl.u	0.9999	0.9062	0.0937	50	3.289	0.285	1e-04
16.1458	1.2344	Fd	Correct	1.22	ll	0.9909	0.9062	0.0847	10	3.289	0.285	1e-04
20.1828	1.4512	fC	inCorrect	1.433	wl.u	0.9909	0.9998	-0.0089	30	3.289	0.285	1e-04
24.2188	1.2344	Ef	Correct	1.23	wl.l	0.9995	0.9909	0.0086	20	3.289	0.285	1e-04
29.2398	0.9674	Af	Correct	0.964	wl.u	0.9999	0.9909	0.009	40	3.289	0.285	1e-04
32.7598	1.1009	eC	inCorrect	1.098	ww	0.9995	0.9998	-3e-04	10	3.289	0.285	1e-04
37.2798	1.4345	Cb	inCorrect	1.422	wl.u	0.99	0.9998	-0.0098	50	3.289	0.285	1e-04
40.7988	1.4679	fC	inCorrect	1.464	wl.u	0.9909	0.9998	-0.0089	30	3.289	0.285	1e-04
44.8188	1.3511	bA	inCorrect	1.337	wl.l	0.99	0.9999	-0.0099	60	3.289	0.285	1e-04
48.3558	1.568	bC	inCorrect	1.554	wl.u	0.99	0.9998	-0.0098	50	3.289	0.285	1e-04
53.3758	1.2843	Ab	inCorrect	1.267	wl.l	0.99	0.9999	-0.0099	60	3.289	0.285	1e-04
56.4118	1.8849	Db	inCorrect	1.873	ll	0.99	0.9062	0.0838	10	3.289	0.285	1e-04
60.9318	1.1509	dF	Correct	1.137	ll	0.9909	0.9062	0.0847	10	3.289	0.285	1e-04
65.4528	1.2343	Ae	Correct	1.229	ww	0.9999	0.9995	4e-04	20	3.289	0.285	1e-04
68.9718	1.1843	eA	Correct	1.172	ww	0.9999	0.9995	4e-04	20	3.289	0.285	1e-04
72.9918	1.0342	Cd	Correct	1.016	wl.l	0.9998	0.9062	0.0936	40	3.289	0.285	1e-04
77.0118	1.4679	eC	inCorrect	1.455	ww	0.9995	0.9998	-3e-04	10	3.289	0.285	1e-04
81.5318	1.5345	Db	inCorrect	1.528	ll	0.99	0.9062	0.0838	10	3.289	0.285	1e-04
85.5518	1.301	cA	inCorrect	1.298	ww	0.9998	0.9999	-1e-04	10	3.289	0.285	1e-04
89.0718	1.5346	bE	inCorrect	1.524	wl.u	0.99	0.9995	-0.0095	40	3.289	0.285	1e-04
93.0918	1.3177	Fb	inCorrect	1.311	ll	0.99	0.9909	-9e-04	20	3.289	0.285	1e-04
96.6278	1.5346	cA	inCorrect	1.524	ww	0.9998	0.9999	-1e-04	10	3.289	0.285	1e-04
100.6648	0.9841	Ae	Correct	0.976	ww	0.9999	0.9995	4e-04	20	3.289	0.285	1e-04
105.6848	1.1676	fE	inCorrect	1.153	wl.l	0.9909	0.9995	-0.0086	20	3.289	0.285	1e-04
108.7208	0.9508	Ae	Correct	0.933	ww	0.9999	0.9995	4e-04	20	3.289	0.285	1e-04
113.2408	1.4179	dC	Correct	1.401	wl.l	0.9998	0.9062	0.0936	40	3.289	0.285	1e-04
117.2608	1.0508	Ef	inCorrect	1.043	wl.l	0.9909	0.9995	-0.0086	20	3.289	0.285	1e-04
120.7978	1.5512	Db	inCorrect	1.547	ll	0.99	0.9062	0.0838	10	3.289	0.285	1e-04
129.8208	1.3178	Cb	inCorrect	1.309	wl.u	0.99	0.9998	-0.0098	50	3.289	0.285	1e-04
136.8608	1.2843	bF	inCorrect	1.274	ll	0.99	0.9909	-9e-04	20	3.289	0.285	1e-04
140.8968	1.0341	Cd	Correct	1.023	wl.l	0.9998	0.9062	0.0936	40	3.289	0.285	1e-04
145.9178	1.2343	Cf	Correct	1.219	wl.u	0.9998	0.9909	0.0089	30	3.289	0.285	1e-04
