onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
1.5179	1.0008	FE	F	Incorrect	0.997	3.2651	0.5047	1	0.183	0.817	0.9934	56	3.289	0.285	1e-04
4.537	0.9842	BA	B	Incorrect	0.97	6.2718	0.5171	-1	-0.9655	0.9655	0.9983	12	3.289	0.285	1e-04
8.557	1.0508	EF	F	Incorrect	1.038	10.3584	0.5171	-1	-0.8691	0.8691	0.9934	56	3.289	0.285	1e-04
25.8376	0.9508	AB	B	Incorrect	0.945	27.539	0.5171	-1	-0.9654	0.9654	0.9983	12	3.289	0.285	1e-04
29.3571	0.9842	DC	C	Correct	0.977	31.0919	0.5171	-1	-0.9998	0.9998	0.6421	34	3.289	0.285	1e-04
41.6004	0.3836	EF	E	Correct	0.376	42.7346	0.5171	1	0.0066	0.9934	0.8691	56	3.289	0.285	1e-04
44.6195	0.9674	CD	C	Correct	0.957	46.3375	0.5171	1	3e-04	0.9997	0.6421	34	3.289	0.285	1e-04
48.6394	1.1509	BA	B	Incorrect	1.14	50.5409	0.5171	-1	-0.9653	0.9653	0.9983	12	3.289	0.285	1e-04
57.8969	0.9341	EF	F	Incorrect	0.93	59.5816	0.5171	1	0.1309	0.8691	0.9953	56	3.289	0.285	1e-04
61.9168	0.5838	DC	C	Correct	0.57	63.2512	0.5171	1	2e-04	0.9998	0.6421	34	3.289	0.285	1e-04
65.4363	1.0342	EF	E	Correct	1.025	67.2211	0.5171	1	0.0047	0.9953	0.9064	56	3.289	0.285	1e-04
70.457	1.0009	AB	B	Incorrect	0.986	72.2085	0.517	-1	-0.9653	0.9653	0.9983	12	3.289	0.285	1e-04
80.5819	1.0842	EF	E	Correct	1.068	82.4167	0.5171	1	0.0034	0.9966	0.9064	56	3.289	0.285	1e-04
84.6185	0.9675	CD	C	Correct	0.951	86.3366	0.517	1	1e-04	0.9999	0.6421	34	3.289	0.285	1e-04
88.6551	1.0675	AB	A	Correct	1.054	90.4732	0.5171	1	0.0017	0.9983	0.9652	12	3.289	0.285	1e-04
92.6917	0.834	EF	F	Incorrect	0.822	94.2763	0.5171	-1	-0.9064	0.9064	0.9976	56	3.289	0.285	1e-04
97.212	1.1176	FE	E	Correct	1.108	99.0802	0.5171	1	0.0024	0.9976	0.9063	56	3.289	0.285	1e-04
110.0724	0.7673	CD	C	Correct	0.754	111.5903	0.5171	-1	-0.9999	0.9999	0.6421	34	3.289	0.285	1e-04
114.5928	1.0508	DC	C	Correct	1.038	116.3942	0.5171	-1	-0.9998	0.9998	0.6421	34	3.289	0.285	1e-04
118.1123	1.0174	FE	F	Incorrect	1.005	119.8804	0.517	-1	-0.9063	0.9063	0.9983	56	3.289	0.285	1e-04
122.1322	0.9174	DC	D	Incorrect	0.911	123.8002	0.5171	-1	-0.6421	0.6421	0.9997	34	3.289	0.285	1e-04
125.6684	0.7172	DC	D	Incorrect	0.705	127.1362	0.5171	-1	-0.642	0.642	0.9997	34	3.289	0.285	1e-04
130.1887	1.1009	EF	F	Incorrect	1.097	132.0402	0.5171	-1	-0.9062	0.9062	0.9983	56	3.289	0.285	1e-04
134.2086	0.9842	DC	C	Correct	0.969	135.9434	0.517	1	3e-04	0.9997	0.642	34	3.289	0.285	1e-04
138.2285	0.9675	BA	A	Correct	0.954	139.9466	0.5171	1	0.0012	0.9988	0.9652	12	3.289	0.285	1e-04
150.9889	1.0508	BA	B	Incorrect	1.035	152.7903	0.5171	-1	-0.9652	0.9652	0.9991	12	3.289	0.285	1e-04
155.5092	0.9341	FE	F	Incorrect	0.929	157.1939	0.5171	-1	-0.9062	0.9062	0.9983	56	3.289	0.285	1e-04
162.3814	1.0008	AB	B	Incorrect	0.987	164.1328	0.5171	1	0.0349	0.9651	0.9991	12	3.289	0.285	1e-04
174.5246	1.1509	BA	B	Incorrect	1.14	176.4261	0.5171	-1	-0.975	0.975	0.9991	12	3.289	0.285	1e-04
182.8813	0.5838	EF	F	Incorrect	0.576	184.2157	0.5171	-1	-0.9061	0.9061	0.9983	56	3.289	0.285	1e-04
187.9021	0.8506	EF	E	Correct	0.848	189.5034	0.517	1	0.0017	0.9983	0.906	56	3.289	0.285	1e-04
194.9411	0.6839	EF	E	Correct	0.666	196.3756	0.5171	-1	-0.9988	0.9988	0.906	56	3.289	0.285	1e-04
198.9777	0.834	DC	C	Correct	0.819	200.5623	0.5171	-1	-0.9998	0.9998	0.642	34	3.289	0.285	1e-04
203.0143	0.8173	FE	E	Correct	0.802	204.5822	0.5171	1	0.0013	0.9987	0.906	56	3.289	0.285	1e-04
207.5346	0.8173	EF	E	Correct	0.809	209.1025	0.5171	1	9e-04	0.9991	0.906	56	3.289	0.285	1e-04
212.5553	0.834	CD	C	Correct	0.818	214.14	0.517	1	3e-04	0.9997	0.642	34	3.289	0.285	1e-04
218.8604	0.417	EF	E	Correct	0.412	220.028	0.5171	1	7e-04	0.9993	0.906	56	3.289	0.285	1e-04
222.8804	1.0508	EF	F	Incorrect	1.042	224.6818	0.5171	1	0.094	0.906	0.9995	56	3.289	0.285	1e-04
226.4166	0.5671	AB	A	Correct	0.558	227.7343	0.5171	1	9e-04	0.9991	0.975	12	3.289	0.285	1e-04
230.9369	0.9341	CD	C	Correct	0.929	232.6216	0.5171	1	2e-04	0.9998	0.642	34	3.289	0.285	1e-04
235.4572	1.0342	AB	B	Incorrect	1.021	237.242	0.5171	-1	-0.975	0.975	0.9994	12	3.289	0.285	1e-04
239.9775	0.8674	EF	E	Correct	0.861	241.5955	0.5171	1	5e-04	0.9995	0.9328	56	3.289	0.285	1e-04
243.497	1.1009	DC	D	Incorrect	1.083	245.3485	0.5171	1	0.358	0.642	0.9999	34	3.289	0.285	1e-04
255.2899	1.1676	AB	B	Incorrect	1.155	257.2081	0.5171	-1	-0.9749	0.9749	0.9994	12	3.289	0.285	1e-04
260.811	1.1176	DC	C	Correct	1.105	262.6792	0.5171	-1	-0.9999	0.9999	0.744	34	3.289	0.285	1e-04
264.831	1.0508	CD	C	Correct	1.039	266.6324	0.5171	-1	-0.9998	0.9998	0.744	34	3.289	0.285	1e-04
271.6031	0.9341	DC	C	Correct	0.92	273.2878	0.5171	1	3e-04	0.9997	0.744	34	3.289	0.285	1e-04
279.6263	0.9674	AB	B	Incorrect	0.955	281.3443	0.5171	-1	-0.9748	0.9748	0.9994	12	3.289	0.285	1e-04
