onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
1.5179	0.7006	CD	C	Correct	0.697	2.9653	0.5042	1	0.5	0.5	0.5	34	3.289	0.285	1e-04
4.0533	0.9841	AB	B	Incorrect	0.971	5.788	0.5171	-1	-0.5	0.5	0.5	12	3.289	0.285	1e-04
13.0773	0.884	FE	F	Incorrect	0.878	14.7119	0.5171	-1	-0.5	0.5	0.5	56	3.289	0.285	1e-04
17.0972	0.9674	AB	B	Incorrect	0.957	18.8152	0.5171	-1	-0.5	0.5	0.5	12	3.289	0.285	1e-04
21.6175	0.6839	EF	E	Correct	0.681	23.052	0.5171	1	0.5	0.5	0.5	56	3.289	0.285	1e-04
24.6366	1.0008	DC	C	Correct	0.998	26.388	0.5171	-1	-0.6425	0.6425	0.5	34	3.289	0.285	1e-04
28.6565	0.784	FE	E	Correct	0.78	30.1911	0.5171	-1	-0.6425	0.6425	0.5	56	3.289	0.285	1e-04
32.1927	0.7173	EF	E	Correct	0.709	33.6606	0.5171	-1	-0.6425	0.6425	0.5	56	3.289	0.285	1e-04
37.7139	0.834	AB	B	Incorrect	0.83	39.2985	0.5171	1	0.5001	0.4999	0.5	12	3.289	0.285	1e-04
41.7338	0.9174	DC	C	Correct	0.9	43.4018	0.5171	1	0.3575	0.6425	0.5	34	3.289	0.285	1e-04
44.2858	1.1677	EF	E	Correct	1.163	46.2041	0.517	1	0.3576	0.6424	0.5	56	3.289	0.285	1e-04
49.807	0.8507	AB	B	Incorrect	0.846	51.4083	0.5171	-1	-0.6425	0.6425	0.5	12	3.289	0.285	1e-04
52.3424	0.7672	CD	C	Correct	0.761	53.8603	0.517	1	0.2556	0.7444	0.5	34	3.289	0.285	1e-04
57.8635	0.7506	BA	B	Incorrect	0.743	59.3647	0.5171	-1	-0.6424	0.6424	0.5	12	3.289	0.285	1e-04
60.3989	1.1175	DC	C	Correct	1.114	62.2671	0.517	1	0.1828	0.8172	0.5	34	3.289	0.285	1e-04
64.4355	0.8507	EF	E	Correct	0.845	66.0368	0.5171	-1	-0.7443	0.7443	0.5	56	3.289	0.285	1e-04
68.9558	0.8674	EF	F	Incorrect	0.86	70.5738	0.5171	-1	-0.5	0.5	0.7443	56	3.289	0.285	1e-04
73.4761	0.9174	DC	C	Correct	0.909	75.1441	0.5171	-1	-0.8693	0.8693	0.5	34	3.289	0.285	1e-04
81.2157	0.5671	EF	E	Correct	0.556	82.5335	0.517	-1	-0.7443	0.7443	0.4999	56	3.289	0.285	1e-04
