onset	duration	RT	Trial_type	Response	SSD
1.0508	0.5171	598	Stop	Failed_stop	200
5.5544	0.5171	0	Stop	succesful_stop	200
9.0573	0.517	627	Go	Incorrect	n/a
12.5601	0.5171	526	Go	correct	n/a
16.0796	0.517	452	Go	correct	n/a
21.5673	0.5171	478	Go	correct	n/a
29.5737	0.5171	461	Stop	Failed_stop	250
33.577	0.517	578	Stop	Failed_stop	250
37.5802	0.5171	0	Go	omission	n/a
42.1005	0.517	551	Stop	Failed_stop	200
47.5882	0.5171	0	Stop	succesful_stop	150
51.091	0.5171	0	Stop	succesful_stop	100
58.597	0.5171	570	Go	correct	n/a
63.1007	0.5171	581	Go	correct	n/a
66.1198	0.517	654	Go	correct	n/a
71.6075	0.5171	615	Go	correct	n/a
75.1103	0.5171	593	Go	correct	n/a
79.6139	0.5171	820	Go	correct	n/a
82.1326	0.5171	591	Go	correct	n/a
86.1358	0.5171	573	Go	correct	n/a
90.6228	0.5171	568	Go	correct	n/a
94.626	0.5171	742	Go	correct	n/a
99.1296	0.5171	0	Stop	succesful_stop	100
103.1328	0.5171	580	Go	correct	n/a
106.6356	0.5171	582	Go	correct	n/a
111.6397	0.517	678	Go	correct	n/a
119.1457	0.5171	502	Stop	Failed_stop	150
122.1648	0.5171	0	Stop	succesful_stop	150
127.1521	0.5171	516	Go	correct	n/a
131.1553	0.5171	531	Go	correct	n/a
134.1744	0.5171	0	Stop	succesful_stop	200
139.1618	0.517	550	Go	correct	n/a
142.1808	0.5171	628	Go	correct	n/a
146.1841	0.517	597	Go	correct	n/a
151.6718	0.5171	515	Stop	Failed_stop	250
154.1905	0.5171	856	Go	correct	n/a
158.6774	0.5171	676	Go	correct	n/a
163.181	0.5171	546	Go	correct	n/a
166.6839	0.517	628	Go	correct	n/a
170.2034	0.517	756	Go	correct	n/a
175.6911	0.5171	478	Stop	Failed_stop	300
179.1939	0.5171	0	Stop	succesful_stop	300
183.6975	0.5171	506	Go	correct	n/a
187.2003	0.5171	0	Go	omission	n/a
193.2052	0.517	581	Stop	Failed_stop	350
196.708	0.5171	630	Stop	Failed_stop	350
204.2307	0.5171	0	Stop	succesful_stop	300
213.7216	0.5171	526	Go	correct	n/a
217.2245	0.517	488	Stop	Failed_stop	300
224.7305	0.5171	0	Stop	succesful_stop	250
228.7337	0.5171	589	Go	correct	n/a
233.7377	0.5171	621	Stop	Failed_stop	250
